genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000010759	-0.250139858637542	1.03111782641714	1.69187402349656	0.193354115763358	0.28072848754022
ENSGMOG00000008301	-0.10528969225772	6.59629884321219	1.69127842496877	0.193432530337908	0.280816602047419
ENSGMOG00000003386	-0.152153754080829	2.760274859043	1.69085132650644	0.193488783620435	0.2808725305936
ENSGMOG00000015451	0.12311232047081	6.13794878384455	1.69000357071388	0.193600498473266	0.281008950738612
ENSGMOG00000008773	-0.0971301995478929	6.89234080380013	1.6878630802736	0.193882901899269	0.281393075741125
ENSGMOG00000005385	0.0969702491232902	5.93469768480423	1.6876309511045	0.193913556559102	0.281411786806435
ENSGMOG00000015294	0.254652229402039	1.05165986462838	1.68655992202793	0.194055068601595	0.281565569361212
ENSGMOG00000002970	-0.109448820134552	4.99678297903191	1.68669022953016	0.194037844989809	0.281565569361212
ENSGMOG00000008209	-0.128546575570922	4.81001643606503	1.68641315305976	0.194074470175806	0.281567933241327
ENSGMOG00000003254	-0.137878114700167	3.75323276746576	1.68618223047079	0.194105000714732	0.281586441381146
ENSGMOG00000002073	-0.118688195565124	5.9309902043263	1.68602335645247	0.194126008891003	0.281591133387673
ENSGMOG00000016251	0.0999954674934347	5.85349134549011	1.68560130495004	0.194181830379078	0.281646318657488
ENSGMOG00000017223	-0.120222206761431	5.49915219166497	1.68497012799025	0.194265346304025	0.281741658869889
ENSGMOG00000012209	-0.185438685529793	2.38235584686494	1.68440093429502	0.194340696764996	0.281825140397971
ENSGMOG00000014168	-0.150593927688745	3.57446295748521	1.68386920294272	0.194411118803926	0.28190146029751
ENSGMOG00000017729	0.125918194666608	4.66289250302636	1.68171110681354	0.19469724175752	0.282290509853061
ENSGMOG00000020177	0.118188646304466	7.49938115046989	1.67975195344712	0.194957415323077	0.282641867767525
ENSGMOG00000007067	0.144476970908435	3.58786361939242	1.67928809324822	0.195019075028664	0.282705389850775
ENSGMOG00000004265	0.328656639194009	0.266592870472893	1.67852162615883	0.195121009478927	0.282813466136796
ENSGMOG00000007999	-0.15397726124094	2.90337333225878	1.67845907207064	0.195129331461296	0.282813466136796
ENSGMOG00000007483	-0.105894504752019	5.76187478733727	1.67683515184432	0.19534551770089	0.283100899829418
ENSGMOG00000012659	-0.159070301138601	2.72378497565433	1.67592064213831	0.195467386238339	0.283225699668375
ENSGMOG00000011335	-0.133245489201373	4.34346648959525	1.67598660415816	0.195458593091853	0.283225699668375
ENSGMOG00000006133	-0.169028787231536	2.67571709728009	1.67565915106689	0.195502249177261	0.283250309438989
ENSGMOG00000005974	0.101222885842993	6.1207961047828	1.67552277053508	0.195520434812972	0.283250754274132
ENSGMOG00000007612	-0.120327258744724	4.55379338622246	1.6736700863334	0.19576767692239	0.283583003152732
ENSGMOG00000018108	-0.210981187428673	2.55485181005608	1.67334005736181	0.195811757939629	0.283620925309704
ENSGMOG00000019961	0.235677517058953	1.13688094565484	1.67184291726903	0.196011872630314	0.283884824762964
ENSGMOG00000000288	-0.192812906295501	1.90376371376334	1.67168805394843	0.196032586044685	0.283888872093779
ENSGMOG00000017866	-0.113188480938797	7.99461112717413	1.6708216187705	0.196148521544434	0.284030804024172
ENSGMOG00000003202	0.280178625254176	0.973645246980317	1.67023907208553	0.19622651579082	0.284091811173715
