genes	logFC	logCPM	F	PValue	FDR
ENSGMOG00000006089	0.0296974381247935	7.71855700833568	0.157439006599779	0.699720034604158	0.919725739684736
ENSGMOG00000010976	0.0735869574863466	0.840564331364287	0.157340177232133	0.699809037986844	0.919765753190073
ENSGMOG00000017589	0.0337994678181677	5.81429125299795	0.157175060468655	0.699957811228507	0.919798539040726
ENSGMOG00000010463	-0.0246908431610631	7.47542491968744	0.157126373067848	0.700001696926009	0.919798539040726
ENSGMOG00000012316	0.048234888443951	3.61098306163896	0.157075901327784	0.700047199383849	0.919798539040726
ENSGMOG00000005756	0.0487797025475974	2.76646597490909	0.157052569039713	0.700068237341961	0.919798539040726
ENSGMOG00000010709	-0.0299017379230878	4.6038457496356	0.156559436781545	0.700513306786109	0.920017741402689
ENSGMOG00000018127	-0.0605267459375957	2.02372950767977	0.15654464162277	0.700526672601933	0.920017741402689
ENSGMOG00000016648	0.0447797381132105	2.66206303512644	0.156497632361636	0.700569145255406	0.920017741402689
ENSGMOG00000005309	0.085859901871088	0.837931738395755	0.156466720498361	0.700597078048286	0.920017741402689
ENSGMOG00000004915	-0.0635598602108222	1.91918107763085	0.156381447097176	0.700674150121269	0.920017741402689
ENSGMOG00000017803	0.0265014116119339	5.60812437766948	0.156378812366404	0.700676531843132	0.920017741402689
ENSGMOG00000004749	0.0768941663233323	1.26132254553188	0.156315013337015	0.700734211518172	0.920017741402689
ENSGMOG00000019092	0.0291493386228006	7.18686161719955	0.156293246662174	0.700753893566687	0.920017741402689
ENSGMOG00000014931	0.0367535455090549	4.76652305413876	0.156283981619532	0.700762271768774	0.920017741402689
ENSGMOG00000005924	0.0300778454113762	5.27094184146563	0.156022240631132	0.700999079221703	0.920251716671353
ENSGMOG00000017996	0.0369854600858292	7.03121875267455	0.155558617127487	0.701419108234023	0.920726160795952
ENSGMOG00000012422	-0.0418235317929503	4.02457435779993	0.155438617317608	0.701527943575017	0.920792067674178
ENSGMOG00000006411	0.0305723949676574	5.38530542034459	0.155170264244317	0.701771507483672	0.920915660836639
ENSGMOG00000004349	0.0552693853338795	2.69409391186167	0.155151462419326	0.701788581704439	0.920915660836639
ENSGMOG00000014286	-0.0249885241657891	7.45171976503107	0.155141080755361	0.701798009967766	0.920915660836639
ENSGMOG00000006279	-0.0382059559490572	3.73934289169741	0.155069444068573	0.7018630779395	0.920924102098395
ENSGMOG00000012560	-0.0348466172374485	4.39757424281918	0.154972838217461	0.70195085333077	0.920962334175346
ENSGMOG00000008964	-0.049267575987707	2.2612496523805	0.154552192846708	0.702333421552623	0.921279610551806
ENSGMOG00000013651	-0.108662066747658	4.19998379478881	0.154539103255809	0.702345336007739	0.921279610551806
ENSGMOG00000001589	-0.0339905373531427	3.86167094325117	0.154391603301594	0.702479634681331	0.921279610551806
ENSGMOG00000014327	0.038984723558406	4.31648982579035	0.154339580063361	0.702527019686657	0.921279610551806
ENSGMOG00000012717	0.0347950074899043	5.32344935631462	0.154267890517071	0.702592332884536	0.921279610551806
ENSGMOG00000004960	0.0871475929193781	0.424999472104544	0.154240806122438	0.702617012896222	0.921279610551806
ENSGMOG00000020439	-0.0508318050068179	1.63360378128443	0.154202100128517	0.702652287203413	0.921279610551806
ENSGMOG00000019523	0.0328149561655235	6.60638899122366	0.154191507482627	0.702661941601941	0.921279610551806
ENSGMOG00000010065	-0.0804921159938675	0.23976066591435	0.153878669720293	0.702947244279726	0.921456692229511
ENSGMOG00000013802	-0.0387815474226744	4.3114989304575	0.153804570332188	0.703014871198552	0.921456692229511
ENSGMOG00000001768	0.0433827921788989	2.97428169429537	0.153790945839139	0.703027307680737	0.921456692229511
ENSGMOG00000017524	0.0319009731001596	5.95807230100447	0.15378615762649	0.703031678529621	0.921456692229511
ENSGMOG00000003293	0.0275579889853516	4.57007014760799	0.15366919279209	0.703138472801021	0.921519764169963
ENSGMOG00000012841	0.0814597118325503	1.10507380634519	0.153500647675071	0.703292445637955	0.921538378151216
ENSGMOG00000012284	0.0319540650799409	4.06294118454376	0.153379404840169	0.703403266878775	0.921538378151216
ENSGMOG00000012647	0.0324339287081783	3.63556438243029	0.153265080628357	0.703507810987406	0.921538378151216
ENSGMOG00000001670	0.0288139433836195	8.01499150168048	0.153224957942525	0.703544512070337	0.921538378151216
ENSGMOG00000010484	0.0438118567073476	4.16156110411945	0.153195677652774	0.703571298916402	0.921538378151216
ENSGMOG00000010661	0.0339338973767438	5.59261518209245	0.153129296115235	0.703632038605066	0.921538378151216
ENSGMOG00000017975	-0.056708356820893	4.90019032930702	0.153111619384878	0.703648215555647	0.921538378151216
ENSGMOG00000013794	0.0356782893752629	5.19985972141274	0.153054606325178	0.703700398768378	0.921538378151216
ENSGMOG00000011471	-0.0345098398931184	5.73258895729234	0.153019335663939	0.70373268715673	0.921538378151216
ENSGMOG00000016726	0.0470667695318957	2.21501527920606	0.152952798740379	0.703793609932952	0.921538378151216
ENSGMOG00000017955	0.0882300869433509	0.944482198641871	0.152943727590764	0.703801916887685	0.921538378151216
ENSGMOG00000018464	-0.0275676753550814	5.0768920721494	0.15287570201351	0.703864220832546	0.921538378151216
ENSGMOG00000018505	0.099382986834847	0.313779501891074	0.152819790850561	0.703915441403294	0.921538378151216
ENSGMOG00000019560	-0.0372008787038354	6.09635732005418	0.152487472966631	0.704220105466768	0.921860391436994
ENSGMOG00000005947	-0.0868914164527826	0.988908662039362	0.152339181356437	0.704356181801175	0.921938203955665
ENSGMOG00000012098	-0.0750725721726113	1.22986693216793	0.152294773258896	0.7043969468654	0.921938203955665
ENSGMOG00000010852	0.0402214361551968	6.54893711049778	0.151995837311613	0.704671539813033	0.922220748629572
ENSGMOG00000017813	-0.0718597593485892	1.76487770863195	0.151810425263215	0.70484201138766	0.922224749431818
ENSGMOG00000020441	-0.0571726415978753	2.34329275927035	0.151763211358822	0.704885440162888	0.922224749431818
ENSGMOG00000009652	-0.0691489508763396	1.26722081638528	0.151744362932393	0.704902779711371	0.922224749431818
ENSGMOG00000001898	-0.0691552283347654	1.30557863770294	0.15173224798748	0.70491392547738	0.922224749431818
ENSGMOG00000001090	0.027466993079697	7.2342343628084	0.15167327643382	0.704968186787113	0.922224749431818
ENSGMOG00000014722	-0.0432748888294905	2.65990908683295	0.151476541101147	0.705149297116379	0.922384847214946
ENSGMOG00000015501	-0.0437611985722895	2.56383593907676	0.151287753179523	0.705323219982567	0.922535517408911
ENSGMOG00000018140	-0.0293573924087618	6.85844824405818	0.151148404786719	0.705451677184787	0.922626700130258
ENSGMOG00000008951	0.0612451729961485	1.56313095471293	0.151081649053461	0.705513239834548	0.922630386747828
ENSGMOG00000016366	-0.109965482592263	0.657227258283621	0.150946289179634	0.705638118341476	0.922716866761404
ENSGMOG00000009057	-0.0392492223704262	3.22524521662362	0.15079304975423	0.70577957056461	0.92282500293771
ENSGMOG00000017511	-0.0621141661444293	1.77381101239657	0.150462101720713	0.706085347514914	0.923147962046886
ENSGMOG00000018840	0.0567988850036132	1.21672722739112	0.150069256845081	0.706448821604238	0.923442485499643
ENSGMOG00000015760	0.0622465297035344	6.37605546535172	0.150056064679095	0.706461037059556	0.923442485499643
ENSGMOG00000017423	0.0375868398759818	3.24079498145809	0.149977332995745	0.706533952653009	0.923442485499643
ENSGMOG00000012609	-0.0349259958780948	5.3161363643061	0.149951760978165	0.706557640393006	0.923442485499643
ENSGMOG00000009525	0.0308671765194767	5.6228123962918	0.149840095428351	0.706661105368435	0.923442485499643
ENSGMOG00000017170	-0.042116131097451	3.38133568802278	0.149775596610907	0.706720887891017	0.923442485499643
ENSGMOG00000009588	-0.0397277958664753	4.39592149609408	0.149753132153939	0.70674171321	0.923442485499643
ENSGMOG00000003436	0.0335463510177023	4.14087127780321	0.149625618809236	0.706859956843262	0.923442485499643
ENSGMOG00000019052	0.0280976602696707	7.59495300715332	0.149602917151655	0.70688101431959	0.923442485499643
ENSGMOG00000000325	-0.0299891309965798	4.94186639467816	0.149513054323406	0.706964387001317	0.923442485499643
ENSGMOG00000004555	-0.040379222127187	5.63062747863335	0.149479537181334	0.706995490894418	0.923442485499643
ENSGMOG00000002120	0.0340388802521327	5.87017372424561	0.14940656703972	0.707063221167715	0.923442485499643
ENSGMOG00000014808	0.0410121532579544	3.09908545444603	0.149393921544051	0.707074960564033	0.923442485499643
ENSGMOG00000015802	-0.0485769526658342	3.84686048874562	0.149258064280866	0.707201119547643	0.923530455110608
ENSGMOG00000013494	-0.0400230931340141	2.61346920298951	0.14901239039613	0.707429425253038	0.923732310992999
ENSGMOG00000014050	0.044328916224369	3.4964825747812	0.148959083500987	0.707478992412384	0.923732310992999
ENSGMOG00000011439	-0.113597413714455	0.201857370226059	0.148839415362473	0.707590302777471	0.923732310992999
ENSGMOG00000011984	-0.0396907947982771	4.94938346737503	0.148838721563847	0.707590948271792	0.923732310992999
ENSGMOG00000017681	-0.042339455888904	2.20605414866317	0.148751878981622	0.707671758414934	0.9237610237421
ENSGMOG00000002566	-0.0563389706663612	1.47821421257676	0.148577732030114	0.707833890973504	0.92378828156293
ENSGMOG00000004205	0.0828028437885232	1.95088266294395	0.148525922098763	0.707882147826717	0.92378828156293
ENSGMOG00000007256	-0.0825874976703708	3.01284198016855	0.148508456282901	0.707898418054658	0.92378828156293
ENSGMOG00000011687	0.0988186214008391	0.478329101595163	0.148476800048539	0.707927910154809	0.92378828156293
ENSGMOG00000012768	-0.0361420575215322	6.32367231861978	0.148349232030304	0.708046794161065	0.923866656899036
ENSGMOG00000000091	0.0444779656128651	3.59327373293491	0.148186397180353	0.708198630481962	0.923949699458205
ENSGMOG00000010358	-0.0464989568337188	4.13291234257041	0.148107603388025	0.70827213697687	0.923949699458205
ENSGMOG00000009731	0.0345104502264194	3.3543763304256	0.148091758874731	0.708286921015968	0.923949699458205
ENSGMOG00000015784	-0.0493407816820094	2.81781452335861	0.14790179869945	0.708464238640661	0.924043508286519
ENSGMOG00000003551	-0.0627302231820318	1.53666900309887	0.147888667134165	0.70847650113245	0.924043508286519
ENSGMOG00000016153	-0.0960597524421142	0.416474010791072	0.14771317155207	0.708640442718521	0.924180585679407
ENSGMOG00000011561	0.0573681073865603	3.25139941531417	0.147440859206775	0.708895050777389	0.924435874087485
ENSGMOG00000006668	0.0294172705353496	5.18110847129495	0.147369980401562	0.70896136613708	0.924445597056786
ENSGMOG00000005961	0.0352937383289165	6.47218061014683	0.147302005832628	0.709024981619204	0.924451798216106
ENSGMOG00000008923	0.031879783097492	4.24012525198265	0.146821588633115	0.709475076443769	0.924629713861474
ENSGMOG00000001863	-0.0326486569036048	5.03000109887739	0.146793661630231	0.709501267018138	0.924629713861474
ENSGMOG00000010165	-0.0534118897011434	2.35391471374947	0.146758481420217	0.70953426392386	0.924629713861474
ENSGMOG00000006979	0.0501821009544368	2.09558101681614	0.146719849255718	0.709570503834168	0.924629713861474
ENSGMOG00000008804	0.0414263169585631	3.50962108750074	0.146522258338142	0.709755945661778	0.924629713861474
ENSGMOG00000006743	-0.0484073932327884	4.7767300212966	0.146502781459835	0.709774232825796	0.924629713861474
ENSGMOG00000002583	-0.0452275308595636	3.34369836044969	0.146492280402841	0.709784093026728	0.924629713861474
ENSGMOG00000014062	-0.0256146258474476	5.8070501990106	0.146377323426723	0.709892061221122	0.924629713861474
ENSGMOG00000008539	0.0284817853019161	4.62151420010763	0.146367897087433	0.709900916666942	0.924629713861474
ENSGMOG00000018643	-0.0252978615623566	6.36936833824374	0.146204972210459	0.71005402644423	0.924629713861474
ENSGMOG00000014112	-0.0419293826699533	7.02683637821335	0.146088658231311	0.710163393772479	0.924629713861474
ENSGMOG00000010163	0.025422815587996	7.57618175517155	0.146017537933663	0.710230291378126	0.924629713861474
ENSGMOG00000014999	0.056052079343246	2.21910020566012	0.145961801199369	0.710282731991552	0.924629713861474
ENSGMOG00000011219	0.0402540723279195	10.8224956731618	0.145911438770574	0.710330126094104	0.924629713861474
ENSGMOG00000017709	0.0338085647509575	4.50507867123364	0.145887389066807	0.710352761666609	0.924629713861474
ENSGMOG00000002420	-0.0397542644863992	3.31750513538062	0.145882909514055	0.710356978058723	0.924629713861474
ENSGMOG00000011856	-0.0361927651848008	4.78367237676738	0.145878516016389	0.71036111352405	0.924629713861474
ENSGMOG00000006703	0.107932773835451	-0.039024358032641	0.145826782910924	0.710409813742603	0.924629713861474
ENSGMOG00000010045	-0.0628560828332271	6.92221159697013	0.145777805490755	0.710455929047895	0.924629713861474
ENSGMOG00000002188	0.0478947496666239	2.31923809861183	0.145606907285247	0.710616910688083	0.924629713861474
ENSGMOG00000001024	0.0369300448331567	7.61939395313589	0.145472535002353	0.710743562683267	0.924629713861474
ENSGMOG00000001736	0.0605594913405426	2.19276634344117	0.145448731839438	0.710766005306795	0.924629713861474
ENSGMOG00000020564	0.03179301133407	5.261352023414	0.145407777445165	0.71080462380824	0.924629713861474
ENSGMOG00000019042	0.0249375831179153	7.08395463776288	0.145381234057224	0.710829656617932	0.924629713861474
ENSGMOG00000005605	0.0749114144815805	0.872932545551576	0.145341166655101	0.710867448803383	0.924629713861474
ENSGMOG00000009365	-0.0679397657492084	5.05394759285508	0.145240596776355	0.710962334414628	0.924629713861474
ENSGMOG00000003457	0.0311867141920292	4.89372201878522	0.145153740923173	0.711044311724454	0.924629713861474
ENSGMOG00000011093	0.0341002338896845	3.11598119024864	0.145135576785409	0.711061459202089	0.924629713861474
ENSGMOG00000007507	0.0390180612135409	10.5261158368855	0.145062699148001	0.711130270312066	0.924629713861474
ENSGMOG00000015945	0.0307272751757473	7.26994036291006	0.145030860123588	0.711160339016027	0.924629713861474
ENSGMOG00000009231	-0.0441998512060443	5.34806480131008	0.145002630010724	0.711187002666203	0.924629713861474
ENSGMOG00000014116	-0.0250901842383679	5.61272972881981	0.144865946456323	0.711316144265184	0.924629713861474
ENSGMOG00000002064	-0.0370687684557067	3.20700199474533	0.144846664600439	0.71133436785453	0.924629713861474
ENSGMOG00000007068	0.0277169951723941	10.4109605488449	0.144805823605935	0.711372971963658	0.924629713861474
ENSGMOG00000012860	-0.0746681351258997	0.668424789315459	0.144769788699888	0.711407038446534	0.924629713861474
ENSGMOG00000014913	-0.0336084005637069	3.45386122537339	0.144765720710998	0.711410884527748	0.924629713861474
ENSGMOG00000017726	-0.0313638542936751	4.73748426248454	0.1447494141114	0.711426302234346	0.924629713861474
ENSGMOG00000006730	0.0302257168283106	4.96146837803905	0.144704375227026	0.711468891212857	0.924629713861474
ENSGMOG00000001252	-0.0570273506665359	3.17024128054817	0.144653565291649	0.711516946527903	0.924629713861474
ENSGMOG00000015234	-0.0330424915894909	10.5960009056005	0.144620540801558	0.711548185856024	0.924629713861474
ENSGMOG00000013824	0.0526454974419855	2.33181863288248	0.144592036241066	0.71157515289976	0.924629713861474
ENSGMOG00000016445	0.0255713164650941	5.35851871432047	0.144429580479055	0.711728904627621	0.924735140313878
ENSGMOG00000012362	0.0256342303617573	5.55892509358679	0.144356856489594	0.711797764622082	0.924735140313878
ENSGMOG00000011572	0.0458286890965978	4.50535671151702	0.144309025735342	0.711843064951218	0.924735140313878
