genes	logFC	logCPM	F	PValue	FDR
ENSGMOG00000018637	-0.859264868358875	0.180969096932987	5.04285704324359	0.0408215670095161	0.107781037465249
ENSGMOG00000007484	0.384942195436488	2.21587307362823	5.04264402547409	0.0408252491496706	0.107781037465249
ENSGMOG00000003574	-0.446682220598332	3.47186553171766	5.04066103678834	0.040859544959548	0.107854116976757
ENSGMOG00000001250	-0.39928799277459	2.69387909631769	5.03984682996634	0.040873636439222	0.107873849488753
ENSGMOG00000011274	-0.328378674916225	3.24511864468651	5.03769485612946	0.0409109080485607	0.107954742795239
ENSGMOG00000008713	-0.277344022029697	3.99378936108204	5.03477630956729	0.0409615200694266	0.108070806590939
ENSGMOG00000017730	-0.332653148233585	2.71850964211638	5.03350466545392	0.04098359522568	0.108103503871837
ENSGMOG00000016619	-0.300803256010243	3.87512883609041	5.03329862423412	0.0409871733171233	0.108103503871837
ENSGMOG00000000161	-0.195134679253637	5.41140936916737	5.03233500746126	0.0410039122452339	0.108130161597693
ENSGMOG00000008494	-0.294415547462225	4.75848061206818	5.03142363445024	0.0410197510131388	0.108146440324305
ENSGMOG00000001489	0.339560689251911	4.09883838762098	5.03089723447054	0.0410289025904427	0.108146440324305
ENSGMOG00000017056	-0.392695721773847	5.2462210531353	5.03083507343498	0.0410299834312267	0.108146440324305
ENSGMOG00000013661	-0.184081316729466	7.32492370831846	5.02991217556503	0.0410460344734672	0.108171261045722
ENSGMOG00000002026	0.485602761027479	2.22758167551201	5.02920249845809	0.041058382178663	0.108186315679234
ENSGMOG00000002214	-0.247827107118017	4.32241964918689	5.02760478068368	0.0410861968613795	0.108242113398739
ENSGMOG00000008850	0.316989943759673	6.04482708838132	5.02650801313188	0.0411053032645343	0.108274954721847
ENSGMOG00000011299	0.319337375324319	3.44888849031902	5.02522824867877	0.0411276107421761	0.108316215983069
ENSGMOG00000007375	1.88319073116229	1.13115201946034	5.02471340681297	0.0411365889088031	0.108322364689605
ENSGMOG00000012822	0.601606328411583	3.66815413081741	5.02318467063778	0.041163261585153	0.108375097714504
ENSGMOG00000018230	-0.230214082647709	6.32485441966605	5.01849454582258	0.0412452191173272	0.108573344802715
ENSGMOG00000016281	-0.198516211652825	6.03703801582279	5.01711973141441	0.0412692794890394	0.108612102725918
ENSGMOG00000009629	0.422499598500257	1.5963062888169	5.01689207978016	0.0412732651634339	0.108612102725918
ENSGMOG00000010963	0.50421812852275	1.22503279466341	5.01420306829522	0.0413203778939466	0.108718535026755
ENSGMOG00000003680	-0.340064782976059	2.17736855092465	5.01145646296209	0.0413685647023238	0.10882775854653
ENSGMOG00000001695	-0.179276922871216	8.20623674545948	5.00429626364494	0.041494493807693	0.109104376270152
ENSGMOG00000011479	-0.249873652800807	3.88301862441504	5.00428683736752	0.0414946598867147	0.109104376270152
ENSGMOG00000005682	0.262463729991197	3.76325006308307	5.0041484669174	0.0414970978876542	0.109104376270152
ENSGMOG00000001472	-0.414578060550938	3.4581560705207	5.00395647552439	0.0415004809339149	0.109104376270152
ENSGMOG00000007635	0.293259641082511	4.06003078040156	5.00330724638937	0.0415119232776416	0.109116864265992
ENSGMOG00000005988	-0.448550831392003	1.89694512878859	5.00061743545005	0.0415593692399997	0.109223970899129
ENSGMOG00000012090	0.286322644298033	6.61518067229879	5.00021243502733	0.041566518598934	0.109225154835716
ENSGMOG00000014034	-0.429033070557893	1.69463666712865	4.99929890412696	0.0415826501916832	0.109249937379213
ENSGMOG00000005873	-0.238993697938356	5.07428585461181	4.99671551372579	0.0416283087006132	0.109352275392863
ENSGMOG00000004615	-0.513658532192968	1.87869400251995	4.99547147310612	0.0416503166519419	0.109392463435875
ENSGMOG00000018864	-0.283510075960572	5.389023451516	4.99467008002431	0.0416645010723043	0.109412093732311
ENSGMOG00000010780	-0.214080031975428	6.21218078900135	4.99362665145769	0.041682977926314	0.109433092288567
ENSGMOG00000018615	0.321818934357527	4.40982334479845	4.99346051935497	0.0416859206503706	0.109433092288567
ENSGMOG00000015172	-0.21662805216062	6.66160797982901	4.99270080785097	0.0416993806396438	0.109450805107758
ENSGMOG00000017326	-0.448842629932642	1.65422717966259	4.99187031505373	0.0417141005003496	0.109469655624902
ENSGMOG00000018681	-0.631417652561388	5.36967572128345	4.99150268689611	0.0417206183757943	0.109469655624902
ENSGMOG00000018418	0.183427688832282	6.53863938253233	4.99115949631564	0.0417267040606418	0.109469655624902
ENSGMOG00000016737	-0.1927654122441	5.87008666848438	4.98971534474528	0.0417523241141953	0.109519247857457
ENSGMOG00000006624	-0.266031085895298	3.80244042880194	4.98867466168037	0.0417707978310387	0.109536947907837
ENSGMOG00000008660	-0.491725971789627	1.89726479449906	4.98857835262609	0.0417725079479257	0.109536947907837
ENSGMOG00000014541	-0.695865703712533	0.091079546283919	4.98627575598026	0.0418134185497119	0.109626594219819
ENSGMOG00000011657	0.483031272503581	1.96968795247137	4.98452645496137	0.0418445300217891	0.109690524438147
ENSGMOG00000014070	0.168097208291337	6.26971292935189	4.98388810337132	0.0418558899108221	0.109702665969451
ENSGMOG00000009716	-0.476144713900903	2.00428133927525	4.976738933155	0.0419833611441759	0.110019078022467
ENSGMOG00000000834	0.690312388216033	-0.420498077654747	4.97601818446334	0.0419962374555998	0.110035136061956
ENSGMOG00000015706	-0.318775140750604	2.5898952789222	4.97531766745803	0.0420087567561318	0.110050253680708
ENSGMOG00000007830	-0.205197139075063	4.35056441580986	4.97349045306935	0.0420414324195154	0.1101181615422
ENSGMOG00000010073	0.173179938176568	7.57670228219384	4.97294164586234	0.0420512524269501	0.110126191908356
ENSGMOG00000016262	-0.638375328483914	0.902738846670497	4.97147560682988	0.0420774979727301	0.110177228913661
ENSGMOG00000002694	-0.306551217618029	3.07251309901698	4.9704919723968	0.0420951180954919	0.110205668039017
ENSGMOG00000015880	0.642725543907424	1.06535605365318	4.96994192852453	0.0421049749544767	0.110213776951797
ENSGMOG00000002077	-0.251857864622965	4.4270237441317	4.96879623466056	0.0421255146200618	0.11024984203533
ENSGMOG00000014522	-1.12521287403533	0.265599027949963	4.9682247253821	0.0421357648583494	0.110258970633187
ENSGMOG00000010477	-0.261810111182544	5.41734890222192	4.96567814149469	0.0421814743388118	0.110360869559423
ENSGMOG00000010070	-0.325531115795961	5.25895489508594	4.96121464651511	0.042261731268992	0.110553108991002
ENSGMOG00000011697	-0.44849352115145	2.02532752896526	4.96058212013631	0.0422731190215054	0.110565159712166
ENSGMOG00000016430	0.570320380870369	0.928818818557138	4.95803017788513	0.0423190996860757	0.110667669668238
ENSGMOG00000001767	0.2914646212774	3.05948596438803	4.95427273829629	0.0423869075575468	0.110827217403111
ENSGMOG00000017267	-0.812145828179757	0.124164447331481	4.95048499783643	0.0424553910849402	0.110980396451967
ENSGMOG00000006641	-0.270964999960166	4.93083209125765	4.95027976985353	0.042459105370584	0.110980396451967
ENSGMOG00000007261	0.351217937015156	5.29775650810274	4.94902933940956	0.0424817443111718	0.111021772879252
ENSGMOG00000008652	-0.557342996154632	3.54172690802698	4.94756518661783	0.0425082706503212	0.111051703595953
ENSGMOG00000003997	0.257738929560032	8.62715918435479	4.94734152873691	0.0425123244113757	0.111051703595953
ENSGMOG00000013689	-0.194742424312052	5.15687768412349	4.94726951208289	0.0425136297973591	0.111051703595953
ENSGMOG00000013077	0.680927121413541	1.28252430869517	4.94563385947413	0.0425432905585318	0.111111381155992
ENSGMOG00000008223	0.215480813624259	4.693904080147	4.94503738957307	0.0425541129151904	0.111121846746025
ENSGMOG00000019454	-0.292016880997411	4.2844762940057	4.94402350325158	0.0425725162807257	0.111152102154881
ENSGMOG00000016191	-0.460085839106087	0.968555909721332	4.94227461040879	0.04260428289326	0.111217232240571
ENSGMOG00000010089	-0.277020321908911	4.68704153924252	4.94152061474301	0.0426179869164368	0.111235197162238
ENSGMOG00000006175	-0.473672048214008	1.84964838576006	4.9402030266497	0.0426419467431966	0.111279920238127
ENSGMOG00000000145	-0.38900684906588	2.56876424888266	4.93264803026098	0.0427796364493646	0.111612400998015
ENSGMOG00000007672	-0.157949617688995	6.28514444278992	4.93246150817911	0.04278304239421	0.111612400998015
ENSGMOG00000017147	-0.489450020657638	1.42492943652912	4.93177386479785	0.0427956016974157	0.111627305339364
ENSGMOG00000011773	-0.45084537917962	1.99159006303852	4.93089018495738	0.0428117478054502	0.111651559175922
ENSGMOG00000016065	0.443398088620492	3.86919907864086	4.92897594557644	0.0428467482061242	0.111707142065563
ENSGMOG00000015654	-0.179735347327476	5.90226985550335	4.9289751510635	0.042846762740143	0.111707142065563
ENSGMOG00000001559	-0.671018941394166	0.963815606774676	4.92117218084262	0.0429897814091856	0.11206209206663
ENSGMOG00000018183	0.229553156749262	5.87806186763608	4.92060311637752	0.0430002335123333	0.112071420623177
ENSGMOG00000006113	0.622525769817441	-0.207133302120687	4.92002478844947	0.0430108588096738	0.112081197521453
ENSGMOG00000019298	-0.196712958969211	4.61363783961829	4.91792037859183	0.0430495479321041	0.112164090609293
ENSGMOG00000016222	-0.365525034131813	1.98687139725653	4.91513008137813	0.0431009098405892	0.112279970434703
ENSGMOG00000009246	0.236290258939553	5.01366521152888	4.91364196137206	0.043128331505562	0.112333457699391
ENSGMOG00000012948	1.1844841020339	-0.216369261235459	4.91247993155839	0.0431497585037336	0.112371316467557
ENSGMOG00000009015	0.271455370283858	5.81770619063364	4.9117234445429	0.043163714286233	0.112379129530336
ENSGMOG00000013489	-0.482546679525253	0.83628349837425	4.91157013084273	0.0431665432841762	0.112379129530336
ENSGMOG00000016298	-0.373742632390095	3.07260053947869	4.9110785996588	0.0431756146542042	0.112384801554406
ENSGMOG00000005330	-0.215528168875231	4.59374509929221	4.91068709899003	0.0431828415262288	0.112385671362356
ENSGMOG00000002880	0.265278181800365	3.66555952396652	4.90981849626627	0.0431988804829933	0.112409471157869
ENSGMOG00000014386	0.254665066117665	3.67427203512675	4.90762751400224	0.0432393685139511	0.112496873084406
ENSGMOG00000011497	-0.42841898369456	2.25231469653497	4.90310743266837	0.0433230374700746	0.112696574018757
ENSGMOG00000018827	-0.282898434814468	3.61911042911593	4.90095925172091	0.0433628678679822	0.112782191830826
ENSGMOG00000010455	-0.218639296084761	6.0538403665509	4.89579093367078	0.0434588719466404	0.1130138607799
ENSGMOG00000016257	-0.444931383822274	1.19560786516348	4.89499424476736	0.0434736929864537	0.113020452549214
ENSGMOG00000005742	0.227649843929279	4.62227350992747	4.8949094894292	0.0434752700637024	0.113020452549214
ENSGMOG00000020485	-0.51389253816872	3.04282464215516	4.89212541422141	0.0435271117828281	0.113137184380522
ENSGMOG00000005427	-0.892999678140309	-0.215688484661329	4.89077161015951	0.0435523468807258	0.11317607832251
ENSGMOG00000008865	0.183697495745975	7.61133151200903	4.89057796945624	0.0435559577720791	0.11317607832251
ENSGMOG00000006344	0.161336374987542	7.11364305087769	4.88825204733068	0.0435993575497975	0.113270797458485
ENSGMOG00000007649	-0.27790120343626	3.31309043501539	4.88769934383626	0.0436096779898224	0.113279560239614
ENSGMOG00000009811	-0.284544714008649	3.47197664951446	4.88704374762296	0.043621923422238	0.113293319751448
ENSGMOG00000005200	-0.259364826177517	5.66611676207883	4.8853237239981	0.0436540697254774	0.113349886544027
ENSGMOG00000016519	0.431109423771025	1.59918914059114	4.88509463082478	0.0436583534468368	0.113349886544027
ENSGMOG00000011877	-0.259376152743141	3.30181212777247	4.88476279544706	0.0436645591771254	0.113349886544027
ENSGMOG00000018472	-0.173286771015599	5.02507581161816	4.88352749982342	0.0436876698163129	0.113376225296021
ENSGMOG00000010818	0.232311839215014	4.23006460265637	4.88347713907605	0.0436886122989818	0.113376225296021
ENSGMOG00000009351	-0.449636414523707	1.61390581042098	4.87985152348536	0.0437565270044014	0.113534400510306
ENSGMOG00000007187	0.23640948683442	4.24182600217689	4.87848753542431	0.0437821091334687	0.113582703169643
ENSGMOG00000001761	0.806382269445216	-0.413192096821051	4.87754072950471	0.0437998771563182	0.113610721768019
ENSGMOG00000011863	-0.459109150127328	1.87187722862225	4.8766246142295	0.0438170772757202	0.113637258625834
ENSGMOG00000014296	-0.684340259862136	0.79784979358716	4.87554332793441	0.0438373886786362	0.1136718547082
ENSGMOG00000009961	-0.747566763895327	0.575364386325937	4.87469038396899	0.0438534185756252	0.113695339461849
ENSGMOG00000018839	-0.353357191238999	2.56679189232884	4.87238706399904	0.0438967406146517	0.113780931993725
ENSGMOG00000006029	0.335658740020786	3.23090576548764	4.87211556852866	0.0439018503467755	0.113780931993725
ENSGMOG00000005340	-0.216303140704798	5.9687870681931	4.87182247684942	0.0439073673170512	0.113780931993725
ENSGMOG00000004975	-0.377575858516811	4.61585565047864	4.87112216486312	0.0439205528328846	0.11379701476882
ENSGMOG00000018244	0.628531276459067	1.07974062638697	4.86925703678625	0.0439556922231973	0.113869965316052
ENSGMOG00000015773	-0.617302523362871	-0.112987081454431	4.86792736669291	0.0439807635987485	0.113916815008355
ENSGMOG00000001297	0.695337975720448	0.264730960899407	4.86745115966615	0.0439897467183648	0.113921985426134
ENSGMOG00000018893	-0.348175989238938	5.29534645968891	4.865242013638	0.0440314479607002	0.114011872161222
ENSGMOG00000000055	0.279352958428178	4.78256973729245	4.86398310821597	0.0440552325859087	0.114055345715027
ENSGMOG00000012444	-0.279686783545877	6.64204141101977	4.86304130161287	0.0440730360800982	0.114083323271313
ENSGMOG00000006440	0.25316843978634	4.41562421155639	4.86236240853987	0.0440858748046454	0.114098224038965
