genes	logFC.oilhigh	logFC.oillow	logCPM	F	PValue	FDR
ENSGMOG00000015359	0.176171657246232	0.108468156088814	8.03201521769742	3.24200940456405	0.0731280272241788	0.127370687652962
ENSGMOG00000001828	-0.584241318748459	-0.346488219311058	0.540179496677657	3.24132626992854	0.0731610205628759	0.127414275737415
ENSGMOG00000015042	-0.393978696565891	-0.397318324403844	1.15886591282235	3.24078679231126	0.0731870878908618	0.127438827956902
ENSGMOG00000009500	-0.185878906471066	-0.106010085430453	3.8241081460845	3.24044775796418	0.073203475392483	0.127438827956902
ENSGMOG00000006891	-0.25912644297036	-0.288056221035952	3.09904119502776	3.24033522689696	0.073208915613159	0.127438827956902
ENSGMOG00000008174	-0.0931737646855817	0.0745772030873975	5.08011471825268	3.24032357487104	0.0732094789474075	0.127438827956902
ENSGMOG00000001340	-0.0038400585611821	-0.217473240493445	5.04566472060608	3.24021009737794	0.0732149654455666	0.127438827956902
ENSGMOG00000016759	-0.260492221123549	-0.0723821465851678	2.85888440948455	3.23982486402727	0.0732335945617867	0.127457380348012
ENSGMOG00000017929	0.526177982727158	0.173087929717517	0.128037468838123	3.23921270439799	0.0732632086795308	0.127495045162083
ENSGMOG00000013154	0.205546183222556	-0.24159292655193	0.947299879282505	3.23740316246118	0.0733508290834534	0.127633635241948
ENSGMOG00000011280	-0.310922565066382	-0.213568936229993	1.92763087290193	3.23609499424164	0.0734142479338313	0.127717887854251
ENSGMOG00000019191	-0.40908845331536	-0.112366739309822	2.35770620376652	3.23594697369067	0.0734214278409731	0.127717887854251
ENSGMOG00000006445	0.445583176579073	0.00992351515823478	0.296194270042114	3.23591024579914	0.0734232094955996	0.127717887854251
ENSGMOG00000003473	-0.160103887876898	-0.0602618603895557	6.78785168319847	3.23472218071013	0.0734808690638862	0.127804282923712
ENSGMOG00000005443	-0.0448734550510383	-0.166696255524242	5.34493843166546	3.23439327090991	0.0734968410952189	0.127818160516982
ENSGMOG00000006431	0.26893949946766	0.162803099039013	5.76556606636738	3.23294484308298	0.0735672253859521	0.127926653017264
ENSGMOG00000005993	-0.153360558764485	-0.185353037655936	6.32377885608732	3.23276363123436	0.0735760366136952	0.127928063660933
ENSGMOG00000015835	0.0786456470103567	0.182196356271964	4.6461056708198	3.23227330967604	0.0735998840939777	0.127955614975734
ENSGMOG00000003312	-0.131385393361355	0.136352831648574	3.23293320558966	3.23134119676507	0.0736452434202511	0.128020555227007
ENSGMOG00000006920	-0.142099460031939	0.00110684243415628	6.09130692029239	3.23093335450174	0.0736651003978357	0.128041154398021
ENSGMOG00000017868	-0.282891290930862	0.00887288907862875	2.10492748106598	3.22937429842948	0.0737410647488511	0.128159261645351
ENSGMOG00000009781	0.146160855579355	-0.11728103231214	2.40177900693534	3.22806071038286	0.0738051392362767	0.128256681322245
ENSGMOG00000020068	-0.173062897643812	0.00372338769146491	5.33392197518044	3.22686760568024	0.0738633926732634	0.128343965254608
ENSGMOG00000008941	-0.13369058137518	0.00359711486960498	6.56715121567106	3.22665505551345	0.0738737760429754	0.128348060919515
ENSGMOG00000002699	-0.242724818403255	-0.174595388660842	3.71078602663279	3.22578539817208	0.0739162776278184	0.128407951716072
ENSGMOG00000017743	-0.255400114818219	-0.0960167748818079	4.93807891718005	3.22445825855237	0.0739811917465836	0.12850676050615
ENSGMOG00000018838	-0.13768484973096	-0.0158992054481638	11.1891995408074	3.22403225636949	0.0740020427105304	0.12852901759358
ENSGMOG00000017758	-0.174890049026358	-0.0985921826527009	6.2511625041986	3.22267229424574	0.0740686525546275	0.128628147768379
ENSGMOG00000010786	-0.167825866658088	-0.0581604388293572	5.12455496661061	3.22248572892378	0.0740777957909266	0.128628147768379
ENSGMOG00000015112	-0.182751809320356	-0.0663817760779168	6.08259584922023	3.22237446244033	0.0740832493869534	0.128628147768379
ENSGMOG00000003156	-0.215912431111938	0.0228729236772683	6.96740088723966	3.2209873642101	0.0741512754424544	0.128731746003793
ENSGMOG00000017554	0.179009294050773	-0.02970808183296	4.41622537136273	3.22082959770436	0.074159017208864	0.128731746003793
ENSGMOG00000016604	-0.524489610163756	-0.178503968818821	0.352995059297023	3.22051035926195	0.0741746854361378	0.128732508920063
ENSGMOG00000018582	-0.101318299193034	-0.251111075872149	4.51645307487906	3.22049259690852	0.074175557325337	0.128732508920063
ENSGMOG00000003032	-0.155366766277647	-0.157260342537905	5.83942738466524	3.22004582927372	0.0741974914266321	0.128756601780062
ENSGMOG00000002600	-0.472712243802749	-0.243218569301012	0.255077854940808	3.21949831921994	0.0742243817362128	0.128789289099802
ENSGMOG00000009722	-0.251486393762141	-0.217061700770713	3.75187044285278	3.21881534626989	0.0742579409760081	0.128833539562476
ENSGMOG00000011792	0.136587045440022	0.0575903084442987	6.97576704577035	3.21751182503877	0.0743220409071013	0.128927970407773
ENSGMOG00000005240	-0.024761122001166	-0.284352307189769	2.71902526132152	3.21738065383714	0.0743284947276129	0.128927970407773
ENSGMOG00000006921	0.429578851038767	0.274336408882473	1.39093569840759	3.21695139369035	0.0743496195129425	0.128950625339638
ENSGMOG00000010630	-0.54225942851029	-0.200222312943303	0.7213192516023	3.21653199776565	0.0743702655783903	0.128972445164737
ENSGMOG00000005386	-0.0593183972533943	0.173837648455853	3.69941743225497	3.21563023462711	0.0744146801682113	0.129035475012998
ENSGMOG00000014615	0.935674479903161	0.467667910770186	-0.00514702436849054	3.21445770807722	0.0744724766536982	0.129121692959914
ENSGMOG00000017294	0.128036245450705	-0.0488598887919522	5.02323378973355	3.21287945790285	0.0745503543187101	0.129242705541034
ENSGMOG00000014968	-0.432653433295947	-0.362207642812739	1.24118161628354	3.21269521368115	0.0745594518720969	0.129244465570374
ENSGMOG00000019566	-0.0560044088157554	0.13692389179989	4.4012600890163	3.2117525142972	0.0746060203208012	0.129311171791668
ENSGMOG00000006822	-0.0303493293374629	0.135238164477662	4.75885894344043	3.21124528083044	0.0746310911144384	0.129340606698925
ENSGMOG00000019450	-0.167960963618796	-0.221401734624314	2.85482265612704	3.21054738903619	0.0746656014461554	0.129386392796432
ENSGMOG00000004376	-0.291158889835764	0.0463010835431169	2.09430758299702	3.20947735282765	0.0747185500125074	0.129464116724456
ENSGMOG00000005663	0.21750544027572	0.0449664887786168	3.86628479822149	3.20840522065001	0.0747716459337013	0.129542079103556
ENSGMOG00000011766	-0.201953068846556	-0.0849318233376126	4.32119943318494	3.20577658812032	0.0749020105667794	0.129746811399376
ENSGMOG00000017054	-0.116083064845467	-0.170477443308463	5.43126062239839	3.20569532709999	0.0749060448276555	0.129746811399376
ENSGMOG00000016795	-0.276281435653087	-0.0301188658279296	2.30500797534129	3.20357807319123	0.0750112461893257	0.129914961314146
ENSGMOG00000017639	-0.0863149144702779	-0.311673650801314	1.71626762017241	3.20033592676424	0.075172672791276	0.130168910371891
ENSGMOG00000000888	0.187309770685638	-0.0642559518339144	3.25029853539366	3.20030622673203	0.0751741534165728	0.130168910371891
ENSGMOG00000015989	-0.241171396645288	-0.150890979144226	8.24426122047257	3.19937146252238	0.0752207711619526	0.130235529628712
ENSGMOG00000019792	-0.0769423114651401	0.321324916259743	1.11171137726907	3.19822721195406	0.0752778818342285	0.130320299708904
ENSGMOG00000004097	-0.269404922133227	-0.0782765854518902	3.17847740662683	3.19763443434076	0.0753074877035418	0.130357440557192
ENSGMOG00000006811	0.421007980196517	0.474849354189725	1.15851571618408	3.1955857950511	0.0754099095158307	0.1305206042935
ENSGMOG00000004531	-0.21068079692855	-0.0923810567965014	5.4103770836458	3.18967176453514	0.0757064884784377	0.131019746456569
ENSGMOG00000018865	-0.157851728850816	-0.104576819899516	8.13333029842459	3.18894127844123	0.0757432148572753	0.131069121175489
ENSGMOG00000018632	-0.110242128620989	0.110965976707448	4.74257769990132	3.18675784107071	0.0758531138637092	0.131245092382014
ENSGMOG00000004189	0.170152789309723	0.16453353531351	4.2484552291306	3.1859155325966	0.0758955591753671	0.131304326168267
ENSGMOG00000002290	-0.129346164769314	-0.11012228829448	6.50929103236985	3.18496180737518	0.0759436521864394	0.131373316974616
ENSGMOG00000006095	0.400974498863892	0.43808473031696	1.00362298842578	3.18473324293756	0.0759551831325435	0.131379051754733
ENSGMOG00000004334	-0.194343265653529	-0.168593749478679	3.34143778607464	3.18425870035054	0.0759791300155477	0.131406258714971
ENSGMOG00000010019	-0.114116308963771	0.107532075389093	4.52782976983798	3.18197542108833	0.0760944737113465	0.131591513909175
ENSGMOG00000003447	-0.203860046424011	-0.0967087694669532	4.03413714609439	3.17951322682672	0.0762190830296828	0.131792239293291
ENSGMOG00000014212	0.189389376511299	0.0366466636811883	3.63248611261383	3.17935637755108	0.0762270290303077	0.131792239293291
ENSGMOG00000003883	-0.205279545346432	0.131473065986384	3.68273680332436	3.1781223994203	0.0762895759824484	0.131874676965103
ENSGMOG00000009375	0.581793490295367	0.790391943250644	0.0262385828598872	3.17809030428415	0.0762912035897797	0.131874676965103
ENSGMOG00000007411	0.240704949283393	-0.143782274682349	1.30015190564787	3.17741564949225	0.0763254259719349	0.131919572710464
ENSGMOG00000004191	-0.401561789973732	-0.0300210145779656	1.67710012920872	3.17616047291207	0.0763891431102992	0.132015431479174
ENSGMOG00000015222	-0.141296731045479	-0.166483777358123	5.64557048711229	3.1754357364201	0.076425961327685	0.132064787939379
ENSGMOG00000009454	0.378807700887026	0.261223394521467	1.68919302985974	3.17508566280786	0.0764437532064602	0.132080509460352
ENSGMOG00000000721	-0.542850036086355	-0.106053876531034	0.8518437689966	3.17480937388824	0.0764577984959677	0.132080509460352
ENSGMOG00000017427	0.688851119474833	0.0982808287242538	1.55159742971338	3.17476925097101	0.0764598384137628	0.132080509460352
ENSGMOG00000012681	-0.0356928717821036	0.233159722806332	3.47491036467702	3.17410211807669	0.0764937658355306	0.132124844402244
ENSGMOG00000002112	0.0527310577011049	0.38222843623913	2.00227749215294	3.17314885043324	0.0765422750777676	0.13219435368491
ENSGMOG00000008341	0.145722872736983	-0.0557020681237485	4.55599212126922	3.17262530013928	0.0765689323166605	0.132226111952021
ENSGMOG00000018800	-0.327528974255765	-0.309120533360142	2.77008405230683	3.17208028103738	0.0765966940963159	0.132259770574904
ENSGMOG00000019428	0.574579284742164	0.61431638339061	-0.317770968031502	3.17136934224318	0.0766329249018155	0.132308043846354
ENSGMOG00000018782	0.285173570350719	-0.0212438098237688	4.23094044773507	3.16839596081556	0.076784669480257	0.132543355213227
ENSGMOG00000000063	0.214271576030727	0.0650983378137752	4.42779518052643	3.16837393840124	0.0767857946779645	0.132543355213227
ENSGMOG00000014034	-0.371122439680027	-0.101917168537147	1.42822228374004	3.16779156540876	0.0768155569670755	0.132580417858662
ENSGMOG00000019844	-0.259439393975545	-0.106023478679297	3.86010755715449	3.16752957498744	0.0768289503994082	0.132589223595612
ENSGMOG00000014232	-0.340654290240765	-0.294644357860407	2.47301784062738	3.16691375695953	0.0768604428064854	0.132617426087488
ENSGMOG00000005442	-0.331195793291537	-0.190610255656664	1.88461332238527	3.16688568247537	0.0768618788680405	0.132617426087488
ENSGMOG00000000037	0.417946697809406	-0.445001349025411	-0.00281481733789376	3.16667548631863	0.0768726317762997	0.13262166951503
ENSGMOG00000019174	0.188842032626954	0.188428321611483	5.12650518274724	3.16632020189271	0.0768908108618125	0.13263872238309
ENSGMOG00000019270	0.141390181664817	-0.0248910851764884	4.90065049547452	3.16554242624401	0.0769306252414375	0.132693089012601
ENSGMOG00000010746	0.0240745645675668	0.284559500594071	4.17935273663661	3.16485443239088	0.0769658635978447	0.132739551854307
ENSGMOG00000018950	0.162847478493762	0.139167934682276	5.56823228575144	3.16387020254745	0.0770163073863075	0.132812225969421
ENSGMOG00000008630	0.245849998325892	0.0898063198433998	3.73412914894664	3.16179462348588	0.077122810677431	0.132981546856027
ENSGMOG00000006540	0.451535659688658	-0.289792471846178	-0.209143063854384	3.16134411705533	0.0771459498535605	0.133007103407902
ENSGMOG00000008504	-0.17839082860379	-0.242575227571288	4.53955555400139	3.15941275983163	0.077245240568749	0.133163932938213
ENSGMOG00000010344	-0.14486739019397	-0.156477617584023	5.21647717374058	3.15921397828761	0.0772554682927575	0.133167208523174
ENSGMOG00000016276	-0.208054427481021	-0.0523097052241871	3.7831299978245	3.15835542069967	0.0772996608951838	0.133229023213503
ENSGMOG00000008100	-0.0697640204969348	-0.188458789656082	5.26113232757573	3.15455904660051	0.0774954234135288	0.133538778482308
ENSGMOG00000019327	0.238635569690826	0.0702705682986939	5.35680172399808	3.15454627290592	0.0774960830664637	0.133538778482308
ENSGMOG00000014421	-0.191601639281689	-0.127553308566262	5.46356159962755	3.15175124707437	0.0776405790263027	0.133773354079259
ENSGMOG00000008956	-0.432072349010456	-0.122654889109841	0.817543066121108	3.15123113692715	0.0776675018795771	0.133805324558965
ENSGMOG00000000560	-0.159240277791837	-0.0418997002466763	6.01324355394787	3.15008631401542	0.0777268003294639	0.133893058716843
ENSGMOG00000004692	0.167666581488716	-0.20114448259537	2.7027755788341	3.14972289470644	0.0777456353461555	0.133911078718265
ENSGMOG00000001948	-0.267212696061408	-0.262437708109583	3.00812398312798	3.14860861874945	0.0778034181587623	0.133996172296905
ENSGMOG00000020131	-0.609907682996126	-0.349428755222933	0.0864851095670893	3.14838631182093	0.0778149522435242	0.13400160470883
ENSGMOG00000005639	-0.189589019888342	0.124416023221844	2.29289834450261	3.1475710100521	0.0778572699987239	0.1340600414073
ENSGMOG00000004203	-0.150549257490267	-0.0675567834470993	7.03115296266208	3.14629667901964	0.0779234668199283	0.134159577725826
ENSGMOG00000004615	-0.402494190544604	-0.0988516002257252	1.67542920561545	3.14564677352253	0.0779572521355108	0.134203296253521
ENSGMOG00000016403	-0.132514831606695	-0.120983210804432	8.7533174768746	3.14484654972612	0.0779988750612248	0.13426049635135
ENSGMOG00000013677	-0.218574957488414	-0.152683782051405	3.90660827108442	3.1440728828515	0.0780391411368822	0.13431534882358
ENSGMOG00000016161	-0.298802332691019	-0.245228990181802	2.80144362784277	3.14362181823193	0.0780626282497631	0.134334443642328
ENSGMOG00000004311	-0.133517268137021	-0.0545007658722851	9.21073930901318	3.14353717140475	0.0780670367561849	0.134334443642328
ENSGMOG00000000146	-0.237705763933454	-0.0998909644435051	8.13180662021817	3.1402559060971	0.0782381514611971	0.13461440499419
ENSGMOG00000014842	0.0778202414274192	-0.347634454574222	7.48353721755303	3.13998737155722	0.0782521744971828	0.134624047593808
ENSGMOG00000011617	-0.0896268459729589	0.108648197990313	4.46288321064726	3.13958838400791	0.0782730152466892	0.13464541596491
ENSGMOG00000014197	0.190532861697416	0.0186155643147278	5.08812186644991	3.13848785242169	0.0783305338509153	0.134729866280519
ENSGMOG00000014290	-0.0380039815108453	0.350700809921084	1.93988089100654	3.13806179153006	0.0783528148097982	0.134753695592975
ENSGMOG00000014854	-0.169021837853363	0.261412886486306	3.06721512220343	3.13713338390629	0.0784013915549517	0.134822739257472
ENSGMOG00000008618	0.158373880495852	-0.158592430336213	5.84252989061414	3.13580632682824	0.0784708872971834	0.134927737502071
ENSGMOG00000000710	0.204401564422552	0.115051864399269	5.0825870556288	3.13496401256027	0.0785150349064586	0.134989132694246
ENSGMOG00000014907	-0.0846741937569684	0.122660318713219	5.97678470168191	3.13433627439233	0.0785479548100676	0.1350312132195
ENSGMOG00000001837	-0.210555536569042	-0.152616680336398	4.53196624233428	3.13386649798267	0.0785726013315159	0.135059063516314
ENSGMOG00000007380	0.397865909379708	0.197147292958916	1.83354196551124	3.13358813362009	0.0785872097692563	0.135069655139744
ENSGMOG00000015616	0.201304414083025	0.0877426835581497	4.74605741776281	3.13301496579675	0.0786172992738467	0.135106849294797
ENSGMOG00000006949	0.393823382897579	0.460486107534074	1.11402332961744	3.13264288002165	0.0786368397503332	0.135125908494259
ENSGMOG00000004706	0.164874222495426	0.0450004342980208	6.6554682293547	3.1316774117125	0.0786875685870976	0.135191130693232
ENSGMOG00000011948	0.358100207418125	0.00248954240120099	2.82656832699628	3.13159873163203	0.0786917043644926	0.135191130693232
ENSGMOG00000007571	0.256321251545004	0.153161740024364	4.91547362535384	3.12948593483356	0.0788028566758893	0.135347642759344
ENSGMOG00000018568	0.189609857168501	0.0688495222620586	6.7974260411224	3.12941211401682	0.0788067436096378	0.135347642759344
ENSGMOG00000014181	0.280379687538507	0.0255694047432638	1.95848165240895	3.12934073274401	0.078810502303811	0.135347642759344
ENSGMOG00000007444	0.14662654099621	0.0902808310775798	6.43587755276383	3.12922375391936	0.078816662458571	0.135347642759344
ENSGMOG00000007827	0.427266780855687	0.450884452707547	1.25974639755228	3.12853108111445	0.0788531503386002	0.135382660137534
ENSGMOG00000012623	-0.4317290359277	0.0219251544495196	1.15676600681517	3.12851521397955	0.0788539863999117	0.135382660137534
ENSGMOG00000015776	0.206320091124813	0.111392152337243	3.82880350039614	3.12822950120836	0.078869042759305	0.135393973458298
ENSGMOG00000017989	0.678939741590363	0.434426109292733	0.16763867717682	3.126823938446	0.0789431609753065	0.135505387177679
ENSGMOG00000011877	-0.222044349250835	-0.132826330085683	3.24412746166033	3.12667744258142	0.078950890646891	0.135505387177679
ENSGMOG00000019058	0.195367367447743	-0.00350559201636914	3.61586421818878	3.12650918429323	0.0789597696676909	0.135506082502259
ENSGMOG00000006383	0.0789339489970197	0.296881540585195	1.88610369623332	3.12587664799794	0.0789931590765845	0.135548836440998
ENSGMOG00000011240	-0.228710444369015	-0.307361172896	2.25858046408324	3.12117265513446	0.0792419805077278	0.135961213551403
ENSGMOG00000007367	0.172193246918091	0.114392668518323	8.76529066517468	3.11991308168232	0.0793087607086287	0.136061194345208
ENSGMOG00000012598	-0.338065529289022	-0.189860496791364	3.69945185241894	3.11943074313689	0.0793343506508461	0.136090495736718
ENSGMOG00000011119	-0.175972483098301	-0.0954998053790108	5.18406719586338	3.11907139292075	0.0793534218013966	0.1361086096778
ENSGMOG00000016484	0.247140961606336	0.496826011166169	1.11791702938282	3.1187803850403	0.0793688698343708	0.136120505954679
ENSGMOG00000001293	0.184914247386482	0.0723483385005644	5.03129611832123	3.11848169600811	0.0793847292420176	0.136133105126982
ENSGMOG00000010402	0.0952757747869882	-0.147701000929797	3.15715884969447	3.1175429521511	0.0794345973716502	0.136198070239338
ENSGMOG00000005172	-0.190232744859775	-0.0483885755724201	5.20327629175615	3.11733638647256	0.0794455754646944	0.136198070239338
ENSGMOG00000014377	0.194771303709489	0.0545274548299307	5.94858928057989	3.11728767476885	0.079448164542089	0.136198070239338
ENSGMOG00000006669	-0.261430621099352	-0.21216485395408	6.02642825560272	3.11564395195186	0.0795355874466979	0.136330951135636
ENSGMOG00000014233	0.506881361551315	0.259968847850973	1.58221256988948	3.11550050073764	0.079543222317997	0.136330951135636
ENSGMOG00000010101	0.217032444261072	-0.140764264918757	2.20052527157226	3.11519673791565	0.0795593922206817	0.136330951135636
ENSGMOG00000017359	-0.0601496909263258	0.0896168330988698	6.84405241040639	3.11518946111779	0.0795597796258995	0.136330951135636
ENSGMOG00000011093	-0.264728570289242	-0.223313153740349	2.96279892322767	3.11493201734414	0.0795734869322622	0.136339829586822
ENSGMOG00000006965	-0.19106755211907	-0.0237469589409382	6.28875377871664	3.11385405849243	0.079630911372975	0.13642360228897
ENSGMOG00000012497	-0.253950071755873	0.0767372441756034	2.7220716318011	3.11031323319299	0.079819874492498	0.136731750143927
ENSGMOG00000017443	-0.188220728321926	-0.101609312593341	5.20932878503854	3.11013447304435	0.0798294281492087	0.136731750143927
ENSGMOG00000000990	0.232764189306857	0.0751462843415115	4.13367035174794	3.11000347713708	0.0798364299352041	0.136731750143927
ENSGMOG00000019367	0.376482587472986	0.0178438355870193	5.13113350045692	3.10898433093904	0.0798909280357473	0.136810433735236
ENSGMOG00000000095	0.103735730090423	-0.0542659178962765	7.70227216457782	3.10692444024128	0.0800012108555453	0.136984619637116
ENSGMOG00000007067	0.124476074773842	0.2291131047966	3.64938815664268	3.10604854658576	0.0800481580598371	0.137050331427715
ENSGMOG00000003633	-0.217904815431668	-0.131919357697865	5.94877075463438	3.10580709358023	0.0800611053615039	0.137057824198245
ENSGMOG00000001904	-0.220129776097278	-0.472080639433791	2.23616082912292	3.10491519822967	0.0801089520157078	0.137125053701904
ENSGMOG00000007256	-0.222595453264893	-0.351037603474593	2.77611595834368	3.10171845052568	0.080280717281351	0.137404361559037
ENSGMOG00000014035	-0.0695404848520463	0.165601057488276	3.26333072111558	3.10073433820044	0.0803336807514251	0.137480296328771
ENSGMOG00000001100	0.165096684450756	-0.0365206994534684	6.8943996576802	3.09869974555631	0.0804433079509798	0.137653176826551
ENSGMOG00000004372	-0.211537793313276	-0.0363577240434295	9.69337135610638	3.09830235673495	0.0804647401442095	0.137675118729516
ENSGMOG00000002023	-0.335773725160206	0.0448226630364372	1.65269951634717	3.09784515925177	0.0804894061566226	0.137702588408104
ENSGMOG00000016753	-0.302955502872396	-0.0716793487371136	1.65501802445698	3.09622508558516	0.0805768804233653	0.137837494100346
ENSGMOG00000008062	-0.173865837879468	-0.0198772833275032	9.63416003965752	3.09379738553059	0.0807081679672861	0.138047311366443
ENSGMOG00000018887	-0.057951784299196	0.0812127836876711	6.4741530938234	3.09152128858281	0.0808314821458332	0.138243447165136
ENSGMOG00000017440	-0.294760580898539	-0.0684202115453523	2.94605688967095	3.09100938304427	0.0808592461817423	0.138276142197866
ENSGMOG00000009584	-0.194286029326627	-0.0551869457575877	5.28487968339129	3.09079583344122	0.0808708316606807	0.138281166497642
ENSGMOG00000015165	0.158549023447694	0.130057946784581	6.26761651281991	3.08935555571368	0.0809490197640084	0.138400061482547
ENSGMOG00000016731	0.381696462117154	0.680385010495369	0.542232980611807	3.0874844494626	0.0810507270284618	0.138559137899522
ENSGMOG00000002833	0.452174347442682	0.260499391045743	1.13892742497837	3.08598073448769	0.081132571418743	0.138684227638388
ENSGMOG00000008564	-0.184325088837667	-0.137628225369472	6.47866580697843	3.08565360713786	0.0811503890278524	0.138699857946172
ENSGMOG00000002546	0.140814432758312	0.18167758308451	6.28630295613052	3.08500295010652	0.0811858417715009	0.138745623145033
ENSGMOG00000011655	0.414433608861703	-0.041618760283248	1.01018466073818	3.08393917568899	0.0812438429558058	0.138829909457821
ENSGMOG00000017518	-0.373493493192658	0.097934349418971	1.29022604743787	3.0828342559415	0.0813041383879234	0.138918097762719
ENSGMOG00000001737	-0.449633321382296	0.295867159582023	-0.243922903242125	3.08262973465382	0.0813153047936461	0.138922333221709
ENSGMOG00000016634	-0.0899117853515619	-0.463430318464262	1.20474592324035	3.08159714757226	0.0813717088843899	0.139003845397957
ENSGMOG00000006783	-0.139607855547623	-0.210623891463129	3.90535609686114	3.08047976584955	0.0814327958797563	0.139093338914034
ENSGMOG00000002010	-0.26156706061491	-0.16431137570031	3.37262928141082	3.07979867397529	0.0814700570776997	0.139142121406547
ENSGMOG00000011910	-0.408421361460603	0.172734496064545	0.119728228905696	3.07890291337482	0.0815190924605168	0.139201884290211
ENSGMOG00000002781	-0.116797017353955	0.499684526724335	2.10374704010418	3.07884143240757	0.08152245928196	0.139201884290211
ENSGMOG00000017375	0.228855885306167	0.0503169511502624	2.74946981090239	3.07773952039682	0.0815828295310968	0.139290094707641
ENSGMOG00000003485	0.147024856045162	0.0348939227835655	5.7989445125027	3.07749397173542	0.0815962894169953	0.139298202633412
ENSGMOG00000013815	-0.124321208131264	-0.296981563521034	3.6750548572956	3.07634190394467	0.0816594750184829	0.139378924912263
ENSGMOG00000000749	-0.671539473162272	0.797201684952204	-0.913735882240903	3.07631400162765	0.0816610060348314	0.139378924912263
ENSGMOG00000007690	-0.133504080553025	0.000337966395411463	5.53103450642551	3.07602568430075	0.0816768281217401	0.139391052133911
ENSGMOG00000016926	-0.379886796684755	0.0532605328352807	3.74025519585501	3.07586158641729	0.0816858349626562	0.139391546994754
ENSGMOG00000009299	-0.0607893565928265	-0.178574746704604	6.11996063644401	3.07307695461142	0.0818388506573355	0.139637757240872
ENSGMOG00000005934	0.23657744237798	-0.0244711181799702	3.22454357071517	3.07159974095895	0.0819201584555827	0.139761576215003
ENSGMOG00000018231	-0.275350123868718	-0.0757845920261614	3.58098365432313	3.07008153522379	0.0820038200616243	0.139889384105551
ENSGMOG00000011045	-0.391787117317161	-0.0290916076710751	1.77771926317713	3.06895817024093	0.0820657874698168	0.139980160792516
ENSGMOG00000020192	0.66661234928232	0.265263191300759	3.31462196315046	3.06816869143139	0.082109369410792	0.140039561246584
ENSGMOG00000008240	0.0486969539379732	0.238253099496415	2.8476718830954	3.06776972677902	0.0821314038297557	0.140062203118441
ENSGMOG00000010666	0.256924093906597	0.198852475980276	2.63252707451825	3.06721081475837	0.0821622835053021	0.140099922748271
ENSGMOG00000014321	-0.0995911324855802	0.026022984090595	6.05159906126406	3.06601675079173	0.0822283001651948	0.140197542162451
ENSGMOG00000008226	0.115681039663355	-0.11045000161225	3.51343928762309	3.06499893665137	0.0822846209624139	0.140266211395234
ENSGMOG00000015692	-0.867260376686655	-0.23290164972902	-0.55239765721523	3.06497187535336	0.0822861190106117	0.140266211395234
ENSGMOG00000000548	-0.22016234645934	0.0129491168469375	10.3173833717064	3.06455378504335	0.0823092674980629	0.140287981207886
ENSGMOG00000011021	-0.163202783230126	-0.0850285621184807	5.00753617317482	3.06442434111562	0.0823164359748356	0.140287981207886
ENSGMOG00000007373	-0.321078075177572	-0.170126575166292	2.37744262466985	3.06419289330318	0.0823292551290804	0.140294876254169
ENSGMOG00000018406	-0.248389197652748	-0.555355083224909	0.0785885984869986	3.06400510518145	0.0823396578124783	0.140295110215368
ENSGMOG00000010375	-0.0716360354031566	0.0709674452197463	7.56887205894365	3.06373422022716	0.0823546663990808	0.140295110215368
ENSGMOG00000010400	0.0786183347914045	-0.197688418320549	2.75961826111936	3.06371534050116	0.0823557125627956	0.140295110215368
ENSGMOG00000005171	0.163889308317434	0.0507423411588735	4.60764465857361	3.06355487081781	0.0823646051334529	0.14029531323914
ENSGMOG00000002890	-0.0872069498566053	-0.167216551258016	6.92733074495513	3.06329568899232	0.0823789702753322	0.140295548468573
ENSGMOG00000002864	-0.145288964834692	0.0622518589649674	3.7983822321177	3.06323579977418	0.0823822900456445	0.140295548468573
ENSGMOG00000008947	-0.116766939440691	0.229868317054501	1.51775218934854	3.0629218006192	0.0823996981377009	0.140310251615374
ENSGMOG00000007565	0.178844605323541	-0.0648806314290088	3.93964404745394	3.06210410227315	0.0824450512849515	0.140372531420109
ENSGMOG00000019190	-0.0306108716209393	-0.469416135842797	0.891531975766527	3.06134390080624	0.082487241349244	0.140429413011366
ENSGMOG00000010602	-0.308433297602887	-0.0932844262205936	4.40295859978227	3.0611782648002	0.0824964372230462	0.140430117908636
ENSGMOG00000009129	0.202808971998261	0.0800985957858627	8.89294077837644	3.05927937343053	0.0826019458669213	0.1405863344977
ENSGMOG00000004830	0.497496717519771	0.23357497395023	1.24609944675854	3.05906377712708	0.0826139349869858	0.1405863344977
ENSGMOG00000008101	0.465429451784729	0.251010118784085	1.18555592294942	3.0589562284271	0.0826199164290057	0.1405863344977
ENSGMOG00000013690	-0.170425283660577	-0.071932320934417	5.11777642533282	3.05889406632028	0.0826233738733904	0.1405863344977
ENSGMOG00000008182	0.159848659452529	0.112600092013125	6.81908205833761	3.05784557722586	0.0826817159035281	0.140670637196863
ENSGMOG00000018825	-0.168899929969799	-0.0264857563905861	4.50802883804562	3.05541648413613	0.0828170636292483	0.140883624212236
ENSGMOG00000007685	0.305349119604237	0.0475942232796759	2.70647069744599	3.05528273976076	0.0828245232455278	0.140883624212236
ENSGMOG00000009365	0.397419833956209	0.0124029363037204	5.15696452127172	3.05507675512367	0.0828360135981903	0.140888182668439
ENSGMOG00000012407	-0.0594924480762253	-0.153313959345469	5.93508170985642	3.0546915131476	0.082857508344053	0.140909753900856
