genes	logFC.uvyes.oilhigh	logFC.uvyes.oillow	logCPM	F	PValue	FDR
ENSGMOG00000009453	-0.0934478772123423	0.00386370720115919	0.70740154764104	0.0653848141209262	0.93692230781129	0.961377528289339
ENSGMOG00000007714	-0.050214550422565	-0.0996212767026387	0.195414668056933	0.0651991754154524	0.937095034263056	0.961465692255799
ENSGMOG00000020477	0.0996043164628539	0.136246362284111	0.088697134218205	0.0651664027401713	0.937125531071991	0.961465692255799
ENSGMOG00000012204	0.0260331992915567	0.00309443933263887	6.59086734752048	0.0647506787121811	0.937512481021743	0.961662102934802
ENSGMOG00000001943	-0.11235117323549	-0.207835274913686	-0.363764927494825	0.0647362665167885	0.937525898860876	0.961662102934802
ENSGMOG00000016548	-0.0326937261097763	-0.0328050210124045	4.11814490022822	0.0647126670230145	0.937547870588624	0.961662102934802
ENSGMOG00000018400	0.0412497332608483	0.0333199928408662	4.75400876838344	0.06470863842879	0.937551621369122	0.961662102934802
ENSGMOG00000004977	0.0301682611195956	-0.0155186394819954	4.81012482692078	0.0643126501757353	0.937920383241355	0.961980156571078
ENSGMOG00000019404	0.0162823855936696	-0.017751896191333	8.11600681540901	0.0638125685554788	0.938386311145587	0.962378941990436
ENSGMOG00000012157	-0.0519540374038871	0.00620708780336247	4.37598018109998	0.0637693305835339	0.938426608169165	0.962378941990436
ENSGMOG00000003137	-0.0320329772996893	-0.0758101028514755	4.73823186046899	0.0636754248662597	0.938514133238008	0.962408494067976
ENSGMOG00000015882	-0.0550856520807312	0.0204711409333227	1.60626319684165	0.0635400528073174	0.938640323037789	0.962421561196662
ENSGMOG00000007807	-0.0445766046346342	-0.0271459940119872	4.37857187918215	0.0635357926430593	0.938644294541099	0.962421561196662
ENSGMOG00000015383	0.035650129228551	0.0354544316169928	5.90624505499239	0.0634530322774857	0.938721450909901	0.962440474374007
ENSGMOG00000003893	-0.12314485841684	-0.0657609879380622	1.71666357446187	0.0632799605047506	0.938882826097322	0.962498512481518
ENSGMOG00000003098	-0.14283227902477	0.0142337826519552	0.532742275927814	0.0632213646767106	0.938937468850844	0.962498512481518
ENSGMOG00000020198	-0.00795075215252599	0.0661001339028252	1.72513655033491	0.0632034231653443	0.938954200671288	0.962498512481518
ENSGMOG00000011307	-0.0639094915521363	-0.107154965642255	0.572211449847882	0.06300481400035	0.939139440857391	0.962628203212356
ENSGMOG00000006545	-0.0216603320338326	-0.0967003404922047	7.51724265798132	0.0623435660996456	0.939756470081631	0.963200438542465
ENSGMOG00000008387	0.00372966765122858	0.0420445093228526	4.0346221837122	0.0621910240294529	0.939898875183229	0.963237046596113
ENSGMOG00000003691	0.0143197365655065	0.0300441746253637	5.71751110081611	0.0621794241358383	0.939909705200477	0.963237046596113
ENSGMOG00000003656	0.0682866495889512	-0.0397886350003304	1.68637182933505	0.0619140574447922	0.940157497467976	0.963430759266896
ENSGMOG00000012952	0.00285785903628549	0.0796964173820847	2.31714340902015	0.0618279393431928	0.9402379277878	0.963444901107622
ENSGMOG00000009076	0.0841894160425567	0.00513853997555779	0.177019311855622	0.061773429775316	0.940288841140782	0.963444901107622
ENSGMOG00000013005	0.0311183207077241	-0.00922368436922269	3.37899105499674	0.061647193091169	0.940406761213961	0.96345660039079
ENSGMOG00000017720	-0.0483011844046901	-0.0293265245092968	3.52137535430691	0.0616353722601039	0.940417804114746	0.96345660039079
ENSGMOG00000008526	-0.0355979508439997	-0.0404118801341777	3.87092796076336	0.0611500317256461	0.940871328415102	0.963693770510424
ENSGMOG00000018404	0.0470595038925557	-0.0103691049500616	2.67856046681659	0.0611310816860045	0.94088904111054	0.963693770510424
ENSGMOG00000020586	-0.0410348142428456	-0.0434005688505256	2.53325868795278	0.0611028265525315	0.940915452009221	0.963693770510424
ENSGMOG00000003103	0.0150998945431712	0.0268038098072456	5.63737601782923	0.0610470212162901	0.940967617300711	0.963693770510424
ENSGMOG00000017596	-0.0105538435420841	0.0189077905480112	4.8060663329045	0.0609506964756533	0.941057666555293	0.963693770510424
ENSGMOG00000018044	0.0033115519949393	-0.0387804408541106	7.55783037774491	0.0609431499230996	0.941064721858838	0.963693770510424
ENSGMOG00000013342	-0.0134183590086447	0.0549417611141638	1.76161558214194	0.0609034939720201	0.941101797336586	0.963693770510424
ENSGMOG00000009275	0.032078441969424	0.0675430979909689	4.71779479194703	0.0608844548516845	0.941119598127333	0.963693770510424
ENSGMOG00000014844	-0.0636164130350354	-0.0139350503080628	2.37597756746297	0.0606569816001227	0.94133230507686	0.96380104559992
ENSGMOG00000017367	0.0150358409355345	-0.0418449279896157	2.86926014172523	0.0606016016827528	0.941384098099863	0.96380104559992
ENSGMOG00000004698	-0.0260901883551263	0.0127747010866019	4.84358443810441	0.0605838072358931	0.9414007406909	0.96380104559992
ENSGMOG00000012907	0.0674814356492893	0.0651099944021687	1.04131222765148	0.0604499834924486	0.941525912309257	0.963868998968691
ENSGMOG00000007564	-0.0249154456347385	-0.0356200556828638	5.40840915774018	0.0603859691827568	0.941585794413428	0.963870109143208
ENSGMOG00000002094	0.00294908086567779	-0.064905074897391	1.11826384545751	0.059941721964715	0.942001481189957	0.964235421863688
ENSGMOG00000004783	-0.0226955188805344	-0.000772927210684597	6.44034392124114	0.0596709624873042	0.942254933402921	0.964398337141557
ENSGMOG00000007447	-0.00906014437395379	0.0317319210396885	6.3256141363542	0.0596460047240284	0.942278299639866	0.964398337141557
ENSGMOG00000003146	-0.0555888307147226	-0.03983588256922	5.23098695670519	0.0592504157847915	0.942648748105596	0.964717251073482
ENSGMOG00000006369	-0.0898152727661307	-0.0922297965261105	0.503246601150635	0.0591783533566944	0.942716248195836	0.964726103793891
ENSGMOG00000004733	-0.000425334502509528	-0.0970773447867826	0.896108156485836	0.05869074987054	0.943173121810641	0.965070792518011
ENSGMOG00000005191	-0.0747681964165694	-0.0180136383216303	2.30437102429712	0.0586859563591864	0.943177614441733	0.965070792518011
ENSGMOG00000013542	0.0388676529509013	0.0140973191689029	3.96630504443741	0.0586303996303417	0.943229685702651	0.965070792518011
ENSGMOG00000013765	0.0468061282791213	-0.00236667145985433	6.57392755580543	0.0583158037897328	0.943524604808907	0.965312291495501
ENSGMOG00000006649	0.0299576931989597	-0.00655765183144705	4.66647793657052	0.0581470433397158	0.943682852061293	0.965355651788542
ENSGMOG00000017253	0.0304790973141875	0.0841054844731565	2.06239174653905	0.0581450056355107	0.943684763003195	0.965355651788542
ENSGMOG00000018368	-0.0329704662530826	-0.0948295306892832	0.711535420197868	0.0579633078539312	0.943855174896126	0.965435362484941
ENSGMOG00000019959	0.0078393162595296	0.0933747265484532	0.201930713663011	0.0579363399868301	0.943880470600021	0.965435362484941
ENSGMOG00000007134	-0.026478185496104	-0.01913401188745	7.22340190098665	0.057805299642796	0.94400339638117	0.96549332149949
ENSGMOG00000011054	0.0966800190533346	0.0828956106593722	0.437380468158154	0.0577503709338633	0.944054928952317	0.96549332149949
