genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000011643	0.0074019678487753	0.825532405623748	0.00133900503784457	0.970809989230573	0.990251355832793
ENSGMOG00000004477	-0.00700557175336343	2.03661759229629	0.00138098622037663	0.970356137910586	0.990251355832793
ENSGMOG00000004492	0.00582175906689914	2.54549654255148	0.00138009533313266	0.970365696821454	0.990251355832793
ENSGMOG00000000159	0.00505122227666685	2.68493580390011	0.00135266392579325	0.970661553403239	0.990251355832793
ENSGMOG00000000316	0.00465687280814766	4.43470616230469	0.00138360382150893	0.970328069808269	0.990251355832793
ENSGMOG00000014562	-0.00372391798038401	5.56695605639579	0.00137778391568588	0.970390511944466	0.990251355832793
ENSGMOG00000008052	0.00358604604190077	5.50588753632403	0.00136483044215652	0.970529966392002	0.990251355832793
ENSGMOG00000010924	-0.00337677023916754	4.64982591156685	0.00134443218692581	0.970750920183186	0.990251355832793
ENSGMOG00000015939	-0.00323021021306704	5.2562447067818	0.00136190281520854	0.970561576318317	0.990251355832793
ENSGMOG00000018383	-0.00291829057071906	6.26391783067725	0.00133990915271198	0.970800140541656	0.990251355832793
ENSGMOG00000001647	0.00284975257896412	10.8334526948556	0.00136065297101595	0.97057508139207	0.990251355832793
ENSGMOG00000004330	0.00507207105322633	3.80275646692044	0.00132138153844608	0.971002634511263	0.990383673421864
ENSGMOG00000010983	-0.00867735312716386	0.0727470794967912	0.00131234492381993	0.971101914147737	0.990417669956078
ENSGMOG00000016721	0.00413856318831491	4.8827022494891	0.00130690711296211	0.971161820981775	0.990417669956078
ENSGMOG00000015711	-0.00972159549252963	0.505723413854497	0.00125142909907794	0.971780285724062	0.990561784279677
ENSGMOG00000001817	-0.00778519413036915	1.18682405050669	0.00124565672518528	0.97184541735533	0.990561784279677
ENSGMOG00000010690	0.00452090392758689	4.50938364833207	0.00124942621262392	0.971802867891222	0.990561784279677
ENSGMOG00000003514	0.00429116275518762	3.28554782633018	0.00125724030184315	0.971714867719504	0.990561784279677
ENSGMOG00000018242	0.00374925056843907	4.03024050444409	0.00128096051150273	0.971449401196762	0.990561784279677
ENSGMOG00000018243	-0.0033594242026537	5.78044766328635	0.00125608192450954	0.971727895731797	0.990561784279677
