genes	logFC	logCPM	LR	PValue	FDR
ENSGMOG00000014510	-0.440323121528656	5.50558341214565	6.1250087983437	0.0133282624477654	0.128232084349143
ENSGMOG00000019069	-0.405554827747138	1.9961549159863	6.11778424943906	0.0133828447074119	0.12867933078016
ENSGMOG00000009566	0.246211592330145	4.46700577549718	6.11285615080985	0.013420208856957	0.128960580152644
ENSGMOG00000017468	0.379237367371728	1.96748733568168	6.11017015264791	0.0134406188674796	0.129078668446961
ENSGMOG00000009124	-0.298280000889946	6.36529802893689	6.1057104736347	0.0134745770168815	0.129174583998401
ENSGMOG00000019071	0.231679889456337	5.43931471686844	6.10565656234812	0.01347498806275	0.129174583998401
ENSGMOG00000010066	-0.195338667669649	6.47262491214188	6.10670870567381	0.0134669683396991	0.129174583998401
ENSGMOG00000005277	0.322892280303097	2.72391240742218	6.09779896061604	0.0135350363617793	0.129672012015744
ENSGMOG00000003785	0.679687484706583	-0.0318127438349377	6.09168060598239	0.0135819837501763	0.129818899277282
ENSGMOG00000001980	0.641503349230441	0.434599035342604	6.09336430629316	0.0135690476948345	0.129818899277282
ENSGMOG00000019201	0.478384721949793	1.62486680883519	6.09059600827213	0.0135903235504206	0.129818899277282
ENSGMOG00000005368	0.272790693703651	4.32446115979254	6.08941962580952	0.0135993750658535	0.129818899277282
ENSGMOG00000012420	0.264019617016016	4.37973088443849	6.08944681743957	0.0135991657735539	0.129818899277282
ENSGMOG00000009412	-0.250002283770894	3.7091588351109	6.0917888303059	0.0135811518694395	0.129818899277282
ENSGMOG00000014009	0.45949370860456	2.26150463352322	6.08751862318636	0.013614015180544	0.129880646626391
ENSGMOG00000018426	0.200300849824096	5.54641498858773	6.07966940088435	0.0136746359327896	0.130380721965062
ENSGMOG00000001971	-0.576431383730872	1.08495779155856	6.07595824758532	0.0137033943413199	0.130576588525743
ENSGMOG00000000846	0.199788511854089	7.5532595832702	6.06903656511142	0.0137571980630216	0.131010728588175
ENSGMOG00000004970	0.534568079638606	0.901568601038806	6.06522776240116	0.0137868973414816	0.131214937931443
ENSGMOG00000011794	-0.66210180484162	1.25912128172578	6.06367258478625	0.0137990428509954	0.131216252379937
ENSGMOG00000003929	-0.263406736461856	3.37835648334363	6.06309622315957	0.0138035468717286	0.131216252379937
