genes	logFC.oilhigh	logFC.oillow	logCPM	F	PValue	FDR
ENSGMOG00000003769	0.232665702420297	0.144294483169077	5.4879936589227	5.2122274950815	0.0220306461459758	0.110221585201322
ENSGMOG00000006058	0.161145358577743	0.153976563489223	6.46153017142144	5.2107949787178	0.0220480681491695	0.110252638783845
ENSGMOG00000013804	-0.284710378286761	-0.199696108181866	2.73698879494916	5.20983711473688	0.0220597264005985	0.110252638783845
ENSGMOG00000003000	0.530014984242797	0.521448953634952	1.16736627491749	5.20960404371925	0.0220625642072789	0.110252638783845
ENSGMOG00000008112	0.262495192898369	0.22362920543855	3.36079771876345	5.20946950516653	0.0220642025026647	0.110252638783845
ENSGMOG00000013522	-0.225658810241825	-0.119129848783407	5.97949547999329	5.20819530549798	0.0220797255902659	0.110296026995984
ENSGMOG00000009508	0.786724506587592	0.294145592721126	0.241590593161621	5.20644585927709	0.022101058992926	0.110368403921007
ENSGMOG00000006878	0.577409161070828	0.175305011099914	1.39081844465987	5.20309387565454	0.0221420009289659	0.110538626928661
ENSGMOG00000018228	0.68718364303413	0.446232206736623	0.617676157720136	5.20162932940182	0.0221599167639357	0.110593827860868
ENSGMOG00000015340	-0.369792645169263	-0.309507928077069	3.86988008652482	5.19942711757672	0.0221868880318923	0.110694173735849
ENSGMOG00000020253	-0.225911781926734	-0.146289853568751	4.18559114148465	5.19826929173168	0.0222010835525379	0.110730374055734
ENSGMOG00000009902	0.145998580162303	0.223259186279191	4.1650975668497	5.19771543603671	0.0222078778106198	0.110730374055734
ENSGMOG00000007542	0.156022763828536	0.21560822599311	6.02330179341381	5.19473906099644	0.0222444307819692	0.110878345087868
ENSGMOG00000015491	-0.204571805880633	-0.240136939276094	4.9344289777256	5.18919781635526	0.0223126684233372	0.111147367927554
ENSGMOG00000014235	0.340225327939371	0.167338035988007	2.96861952588432	5.18882986003789	0.0223172081802858	0.111147367927554
ENSGMOG00000016935	0.287256153438151	0.370830662062941	2.37403249011655	5.18795941477793	0.0223279517761931	0.111147367927554
ENSGMOG00000019572	-0.165234165277939	-0.223109951703356	4.88873810752346	5.18760450875814	0.0223323339703528	0.111147367927554
ENSGMOG00000013367	0.381713025599212	0.409509189892152	3.01502841782291	5.18756138676666	0.0223328664859086	0.111147367927554
ENSGMOG00000016283	-0.248175788075213	-0.180289637468355	3.94773912857208	5.18670072200267	0.0223434979470104	0.111165968650275
ENSGMOG00000002076	-0.280462704231289	-0.154028565646939	7.06135759537796	5.18609136887301	0.022351028589102	0.111169135101564
ENSGMOG00000001441	-0.238112589969027	-0.20444276844255	5.70608820065206	5.18311679048864	0.0223878318195329	0.111317850166503
ENSGMOG00000007166	-0.302046784273126	-0.0894700860530268	6.47448264597563	5.18191552500375	0.0224027144333234	0.111348540942621
ENSGMOG00000009226	0.170307032006636	0.247344533825865	4.56467881049964	5.18150404731822	0.0224078149059724	0.111348540942621
ENSGMOG00000014488	0.733034812076981	0.11408883822172	0.0707363484796035	5.17921451304929	0.0224362193570751	0.111455341076043
ENSGMOG00000016052	-0.210946691246229	-0.0768456435759365	5.59204765327115	5.17856227824881	0.0224443187363755	0.111461237950125
ENSGMOG00000005591	0.447906669612596	0.53700733679711	1.0992764281278	5.17541695472918	0.0224834244900971	0.111598696006805
ENSGMOG00000015140	0.354191432013794	0.0843620239336788	2.52167711635595	5.1752229129578	0.0224858395861153	0.111598696006805
ENSGMOG00000006699	-0.266178599661081	-0.0374194283388001	4.59323531980839	5.17422160569662	0.0224983068922321	0.111626214965305
ENSGMOG00000002663	0.123248755721377	0.164173919729188	6.73972140994055	5.17284213472102	0.0225154958140345	0.111677136266166
ENSGMOG00000008249	0.828883566889029	0.6813071355377	0.609197775992611	5.17076269058857	0.022541435458211	0.11176886223313
ENSGMOG00000010746	-0.260012643277211	-0.0514450217149656	4.19450826453363	5.17009683989332	0.0225497487903838	0.11176886223313
ENSGMOG00000016732	0.381951731308926	0.165744606131907	1.91860638086763	5.16969375711498	0.0225547831135879	0.11176886223313
ENSGMOG00000007930	-0.536172249845048	0.0440238558918931	1.65014237887155	5.16841506477395	0.0225707620069807	0.111813682753476
ENSGMOG00000015127	-0.190860878499054	-0.0632519960907838	8.41323086805363	5.16736376598354	0.0225839091292041	0.111837308042771
ENSGMOG00000004659	0.457644160484916	0.250729979890664	2.97584129936428	5.16692471758742	0.0225894023128871	0.111837308042771
ENSGMOG00000009200	0.2468589215336	0.146827993925377	3.35232152638695	5.16447532061913	0.022620076464571	0.111954798339843
ENSGMOG00000018037	0.633762082121753	-0.00974014853552509	2.39600060197297	5.16378074915369	0.0226287834430382	0.111963526547711
ENSGMOG00000002709	0.425076565452844	0.243277952046432	2.00850337324778	5.16007049288046	0.0226753599783916	0.112159564310296
ENSGMOG00000007701	-0.267351739230815	-0.0816879354425957	8.6560427801893	5.15910244038962	0.0226875306028311	0.112185351416943
ENSGMOG00000001439	0.343263440135813	0.238748674031573	2.84882518990786	5.15816219519016	0.0226993588550385	0.112209430269005
ENSGMOG00000000876	-0.426039328711638	-0.492536134990916	7.65093551665597	5.15695833804941	0.022714513743344	0.112240344172539
ENSGMOG00000015021	0.349905490142599	0.142557195266212	4.39815692836786	5.1565597608562	0.0227195338529716	0.112240344172539
ENSGMOG00000018398	-0.189415940858195	-0.0971517867444378	5.7729717958853	5.15308911076843	0.022763301193589	0.112422123046439
ENSGMOG00000018507	-0.223268531370979	0.177181661768936	2.55981009733297	5.15167437366714	0.0227811699777962	0.112451344074461
ENSGMOG00000011613	0.877038437696848	0.597440604639386	-0.209109292769838	5.15151647322519	0.0227831653389932	0.112451344074461
ENSGMOG00000010109	-0.242883265200898	-0.154899820537249	4.33905914795186	5.15046969770391	0.0227963983739972	0.112482228819065
ENSGMOG00000013696	0.171702002302135	0.165420647039844	6.3888099672573	5.1491345213452	0.022813290184019	0.11253114231181
ENSGMOG00000012010	0.215762060606753	0.123387292637872	8.31722968570982	5.14752799816788	0.0228336340827135	0.112597048802372
ENSGMOG00000005048	0.146000047306863	0.240064069897339	5.33900513895327	5.14366348184174	0.022882657593922	0.112804296454293
ENSGMOG00000006000	-0.617147021945836	-0.219483017938496	0.856553335633516	5.1428161354398	0.0228934229034477	0.112822874180347
ENSGMOG00000009233	0.0488047756865879	0.654007148751353	0.671124817819131	5.14017385068683	0.0229270300323284	0.112934367668965
ENSGMOG00000006188	-0.328754440043298	-0.0372195063551288	2.77355553808923	5.13993632248056	0.0229300539378723	0.112934367668965
ENSGMOG00000014322	0.483038306705609	0.2406412805634	1.31716137104616	5.13897437412131	0.0229423049496613	0.112960203759783
ENSGMOG00000002510	-0.561318927593027	-0.586001946934519	0.177460949356479	5.13818959512654	0.0229523052031386	0.112974945482482
ENSGMOG00000012313	-0.288883921241487	-0.163914912986635	3.97995533842577	5.13605961288727	0.0229794724684381	0.113044689927603
ENSGMOG00000004286	-0.309857922348625	-0.135697914973956	3.72861208714838	5.13597944379053	0.0229804957260579	0.113044689927603
ENSGMOG00000004521	0.24188394272386	0.115391347670734	7.30040405003393	5.1349921911719	0.0229931010818353	0.11305390352448
ENSGMOG00000001757	-0.212595820392461	-0.0640069141928549	8.41598186141107	5.13473463380306	0.0229963909184679	0.11305390352448
ENSGMOG00000013690	-0.192356647675477	-0.184220416283214	5.03204537652483	5.13192427151371	0.0230323236709218	0.113196043643284
ENSGMOG00000004953	-0.333810951117249	-0.549305147915254	0.523820116537436	5.13083602062415	0.0230462552650175	0.113224598474294
ENSGMOG00000010376	-0.246954024733832	-0.17030904592354	3.90900887360761	5.13037366828187	0.02305217716534	0.113224598474294
ENSGMOG00000020568	-0.246212288125481	-0.103700165679879	4.28635049743431	5.12811949729246	0.0230810742365273	0.113332010372717
ENSGMOG00000000947	-0.245851680889724	-0.0531319172372054	3.72544510874349	5.12648305160088	0.0231020786852332	0.113400614550802
ENSGMOG00000008483	-0.0908441102975294	-0.316581118881826	2.30391765521049	5.1223588772811	0.0231551122227495	0.113626349541033
ENSGMOG00000004271	-0.177954901790534	-0.182395283777249	4.99747059338607	5.11640413748084	0.0232319338158427	0.113948094550743
ENSGMOG00000001222	-0.0438969018814329	0.258302950967002	2.71236894991343	5.11570774320607	0.0232409371650242	0.113948094550743
ENSGMOG00000008639	0.326293990018169	0.015956457509309	2.00518275824979	5.11563498807051	0.0232418780141019	0.113948094550743
ENSGMOG00000006485	-0.211765841901303	-0.141218836996391	6.74099747318251	5.1138455814561	0.0232650319826887	0.114026942468345
ENSGMOG00000007108	0.197380376265562	0.142630709180823	4.45523700300379	5.11211166632443	0.0232874933584026	0.114102348952975
ENSGMOG00000017610	-0.216291552265467	-0.143999173170699	4.71284253374141	5.11126091279331	0.0232985233025982	0.114121715751639
ENSGMOG00000004197	-0.287465226075173	-0.111653791142771	6.4190368047175	5.10913724847131	0.0233260827821272	0.114222011801337
ENSGMOG00000019258	-0.200888932995788	-0.17885316296975	5.90919549929214	5.10611272334047	0.0233653980965932	0.114379794871756
ENSGMOG00000010785	-0.179313882460915	-0.217239076435829	6.00424329003445	5.10161945914089	0.0234239468137727	0.114631606182727
ENSGMOG00000008822	0.741586746900692	0.627353793668596	-0.121679176103483	5.10032625898419	0.0234408290526114	0.114672332632384
ENSGMOG00000014095	0.435303522906926	0.332269833403847	1.78747235075437	5.09948307964288	0.0234518440141444	0.114672332632384
ENSGMOG00000002711	0.398907902526106	0.425761449860479	2.13180974997477	5.09905741443889	0.0234574070084736	0.114672332632384
ENSGMOG00000012925	0.223257819868815	0.0623970673495977	4.98511656846705	5.09767924349585	0.0234754287123221	0.114672332632384
ENSGMOG00000012874	0.231517125494021	-0.0400012008160818	4.02436347092909	5.09738764506478	0.023479243861045	0.114672332632384
ENSGMOG00000009526	0.366747799717459	0.257034200333464	2.77663911393852	5.09730520121476	0.0234803226509449	0.114672332632384
ENSGMOG00000011075	0.173008536011566	0.255225252213724	5.39525940925189	5.09717326781235	0.0234820491381168	0.114672332632384
ENSGMOG00000003210	0.103517408101573	0.257631886697143	3.53794153748343	5.09618271994323	0.0234950161849971	0.114700919159273
ENSGMOG00000005646	-0.308523443741816	-0.297129347579977	2.74472953027079	5.09439936747116	0.0235183825341973	0.114780241635573
ENSGMOG00000008489	-0.184362299150845	-0.081453772011188	7.63655936664766	5.09359654706249	0.0235289102434169	0.114796876754946
ENSGMOG00000004511	0.201827953964798	0.255635031510187	3.2178594347921	5.09274479622429	0.0235400855527827	0.114802881352836
ENSGMOG00000018938	0.283117652608505	0.310542648226135	2.8826722363921	5.09215561174556	0.0235478194769281	0.114802881352836
ENSGMOG00000007368	0.344254073361368	0.0805357195015984	3.01577710862995	5.0918753295772	0.0235514996288484	0.114802881352836
ENSGMOG00000009574	-0.318939288055065	-0.15375483055342	6.81887502276376	5.09088654730998	0.0235644878164155	0.114825820604973
ENSGMOG00000013508	0.410658747324209	0.340235066886004	2.24422621412917	5.09043305004176	0.0235704475164317	0.114825820604973
ENSGMOG00000017675	-0.397180063843406	-0.214712302790385	2.52707570155434	5.0898715578719	0.0235778288611225	0.114827088609363
ENSGMOG00000011405	0.688760332792336	0.780979828415798	0.0736772542490641	5.08855668242424	0.0235951245968271	0.114858637707662
ENSGMOG00000000001	-0.340937308581179	-0.308238907941614	5.63418112843091	5.08745109703184	0.0236096787026708	0.114858637707662
ENSGMOG00000017013	0.988946673790001	0.912438852097834	-0.350874887488777	5.08699210339974	0.0236157240174313	0.114858637707662
ENSGMOG00000019522	0.194806741302789	0.195252774096757	7.4595433686265	5.08696724670361	0.0236160514511479	0.114858637707662
ENSGMOG00000002691	-0.809934395035576	-0.252838769622433	-0.0893676824112569	5.08667344747582	0.0236199220240996	0.114858637707662
ENSGMOG00000007646	0.150787398115833	-0.0402433058931136	4.9243405727089	5.08226265765026	0.0236781189248318	0.115106924227589
ENSGMOG00000011940	0.328432191814164	0.153171344725762	3.78235394472782	5.07900288892863	0.0237212355241012	0.115281773003657
ENSGMOG00000000785	0.227567871549304	0.0975474037961518	5.23867695504033	5.07509308677799	0.0237730697938648	0.115467637751286
ENSGMOG00000003115	-0.269364798573045	-0.011962524196031	3.15827817821915	5.0750379274753	0.0237738020052259	0.115467637751286
ENSGMOG00000012145	0.229871909644263	0.179342561231091	4.14336889805737	5.07274988552902	0.0238041975637669	0.115560177356919
ENSGMOG00000011982	0.288421385246289	-0.074750662324489	2.13090734593615	5.0725249488182	0.0238071881661821	0.115560177356919
ENSGMOG00000004196	0.284765533938516	0.120795279475264	4.63421469769766	5.06998397085188	0.0238410014250061	0.115662237892218
ENSGMOG00000011311	-0.2238850873437	-0.021667619638448	4.53586394817732	5.06957266318062	0.0238464799897516	0.115662237892218
ENSGMOG00000015770	-0.190619133611142	-0.0780725470749614	5.75726396687276	5.06932850939817	0.0238497327746744	0.115662237892218
ENSGMOG00000018231	-0.234040390707408	-0.0165419705727579	3.72475927463883	5.06509732979806	0.0239061850004133	0.11589996088857
ENSGMOG00000016828	0.308974055925496	0.146889929531362	3.55734078103477	5.06457782784992	0.0239131268140323	0.11589996088857
ENSGMOG00000009864	-0.242411893668955	-0.228291018137531	6.05284261248893	5.06307954524574	0.0239331605788072	0.115962203826101
ENSGMOG00000016835	-0.406080368969607	-0.299203001858164	2.6009644091268	5.06149901260082	0.023954315150589	0.11602049398925
