ID	sample_13	sample_14	sample_15
ENSGMOG00000008670	1257	1086	1128
ENSGMOG00000008671	13	10	16
ENSGMOG00000008672	75	46	81
ENSGMOG00000008673	3373	2987	2824
ENSGMOG00000008674	32	19	31
ENSGMOG00000008675	1037	786	959
ENSGMOG00000008676	3555	3140	3334
ENSGMOG00000008677	147	133	148
ENSGMOG00000008678	5406	4497	4345
ENSGMOG00000008679	5	2	5
ENSGMOG00000008680	687	639	633
ENSGMOG00000008681	347	349	354
ENSGMOG00000008682	4	0	1
ENSGMOG00000008683	949	734	791
ENSGMOG00000008684	13	12	14
ENSGMOG00000008685	1930	1479	1544
ENSGMOG00000008686	0	0	1
ENSGMOG00000008687	136	93	94
ENSGMOG00000008688	10707	8494	8087
ENSGMOG00000008689	224	150	170
ENSGMOG00000008690	2	3	0
ENSGMOG00000008691	1176	1143	1301
ENSGMOG00000008692	46599	35645	44537
ENSGMOG00000008693	1717	1228	1385
ENSGMOG00000008694	2138	1727	1827
ENSGMOG00000008695	1	4	2
ENSGMOG00000008696	289	213	264
ENSGMOG00000008697	8743	7469	7676
ENSGMOG00000008698	3	3	2
ENSGMOG00000008699	823	977	1008
ENSGMOG00000008700	36	25	15
ENSGMOG00000008701	150	109	104
ENSGMOG00000008702	22504	21182	22070
ENSGMOG00000008703	76	67	81
ENSGMOG00000008704	66	30	64
ENSGMOG00000008705	7471	5958	6160
ENSGMOG00000008706	395	319	357
ENSGMOG00000008707	2412	2031	2238
ENSGMOG00000008708	0	0	0
ENSGMOG00000008709	5	0	0
ENSGMOG00000008710	77	76	89
ENSGMOG00000008711	238	161	259
ENSGMOG00000008712	2	0	0
ENSGMOG00000008713	951	934	964
ENSGMOG00000008714	716	633	610
ENSGMOG00000008715	2328	2232	2321
ENSGMOG00000008716	1080	897	944
ENSGMOG00000008717	381	360	366
ENSGMOG00000008718	817	703	647
ENSGMOG00000008719	3053	2423	2558
ENSGMOG00000008720	236	184	197
ENSGMOG00000008721	133	105	117
ENSGMOG00000008722	2285	1776	1782
ENSGMOG00000008723	54	54	41
ENSGMOG00000008724	1385	1320	1589
ENSGMOG00000008725	31020	22936	22859
ENSGMOG00000008726	44	80	53
ENSGMOG00000008727	1195	1005	1004
ENSGMOG00000008728	3924	3269	3284
ENSGMOG00000008729	4220	3710	4055
ENSGMOG00000008730	4	19	8
ENSGMOG00000008731	1896	1672	1685
ENSGMOG00000008732	3912	3770	3899
ENSGMOG00000008733	4	22	7
ENSGMOG00000008734	8	49	24
ENSGMOG00000008735	282	240	284
ENSGMOG00000008736	71	70	91
ENSGMOG00000008737	1176	927	919
ENSGMOG00000008738	731	731	799
ENSGMOG00000008739	15956	14616	15205
ENSGMOG00000008740	125	96	102
ENSGMOG00000008741	1441	1313	1395
ENSGMOG00000008742	942	898	998
ENSGMOG00000008743	1297	1253	1200
ENSGMOG00000008744	8479	7076	7302
ENSGMOG00000008745	1015	884	908
ENSGMOG00000008746	37	24	28
ENSGMOG00000008747	7143	6598	6563
ENSGMOG00000008748	875	748	961
ENSGMOG00000008749	2144	1415	1585
ENSGMOG00000008750	317	367	344
ENSGMOG00000008751	311	216	230
ENSGMOG00000008752	927	745	795
ENSGMOG00000008753	1323	1064	1026
ENSGMOG00000008754	501	490	518
ENSGMOG00000008755	247	217	207
ENSGMOG00000008756	376	348	422
ENSGMOG00000008757	1789	1767	1696
ENSGMOG00000008758	8	9	10
ENSGMOG00000008759	45	45	42
ENSGMOG00000008760	66	49	49
ENSGMOG00000008761	8390	6773	6872
ENSGMOG00000008762	4	0	0
ENSGMOG00000008763	1736	1423	1714
ENSGMOG00000008764	2394	1702	1879
ENSGMOG00000008765	335	337	349
ENSGMOG00000008766	1330	1097	1067
ENSGMOG00000008767	0	2	0
ENSGMOG00000008768	138	159	149
ENSGMOG00000008769	453	414	494
ENSGMOG00000008770	440	426	352
ENSGMOG00000008771	0	5	8
ENSGMOG00000008772	6380	5040	5274
ENSGMOG00000008773	7526	6033	5596
ENSGMOG00000008774	591	472	458
ENSGMOG00000008775	15089	11679	12526
ENSGMOG00000008776	95548	85236	85890
ENSGMOG00000008777	1192	1108	1318
ENSGMOG00000008778	104418	87962	96473
ENSGMOG00000008779	306	283	342
ENSGMOG00000008780	50	23	34
ENSGMOG00000008781	99	141	107
ENSGMOG00000008782	41	40	57
ENSGMOG00000008783	890	750	757
ENSGMOG00000008784	167	141	133
ENSGMOG00000008785	1513	1301	1370
ENSGMOG00000008786	2775	2082	1986
ENSGMOG00000008787	14928	11021	10915
ENSGMOG00000008788	592	458	492
ENSGMOG00000008789	154	113	129
ENSGMOG00000008790	128	79	109
ENSGMOG00000008791	1	1	1
ENSGMOG00000008792	1961	1481	1765
ENSGMOG00000008793	1159	858	1233
ENSGMOG00000008794	3331	2796	3245
ENSGMOG00000008795	9	7	8
ENSGMOG00000008796	398	320	338
ENSGMOG00000008797	1511	1129	1079
ENSGMOG00000008798	2152	2089	2183
ENSGMOG00000008799	1031	922	871
ENSGMOG00000008800	1910	1710	1645
ENSGMOG00000008801	2809	2319	2329
ENSGMOG00000008802	454	405	531
ENSGMOG00000008803	2033	1841	1975
ENSGMOG00000008804	685	450	487
ENSGMOG00000008805	79	71	66
ENSGMOG00000008806	429	295	302
ENSGMOG00000008807	315	238	257
ENSGMOG00000008808	191	172	167
ENSGMOG00000008809	2287	1704	1719
ENSGMOG00000008810	18	36	20
ENSGMOG00000008811	165	103	127
ENSGMOG00000008812	402	346	483
ENSGMOG00000008813	231	102	134
ENSGMOG00000008814	88	48	63
ENSGMOG00000008815	607	566	529
ENSGMOG00000008816	5545	4826	4725
ENSGMOG00000008817	18	18	15
ENSGMOG00000008818	540	365	399
ENSGMOG00000008819	350	993	841
ENSGMOG00000008820	103	83	108
ENSGMOG00000008821	1893	1519	1587
ENSGMOG00000008822	59	42	54
ENSGMOG00000008823	15	9	11
ENSGMOG00000008824	93	78	78
ENSGMOG00000008825	3278	2614	2896
ENSGMOG00000008826	1	7	6
ENSGMOG00000008827	2503	2419	2315
ENSGMOG00000008828	12	13	7
ENSGMOG00000008829	541	389	414
ENSGMOG00000008830	362	339	382
ENSGMOG00000008831	264	176	229
ENSGMOG00000008832	307	261	262
ENSGMOG00000008833	86	60	54
ENSGMOG00000008834	1995	1582	1523
ENSGMOG00000008835	20	24	32
ENSGMOG00000008836	200	142	170
ENSGMOG00000008837	30	22	30
ENSGMOG00000008838	2864	2536	2691
ENSGMOG00000008839	64	37	47
ENSGMOG00000008840	19	15	6
ENSGMOG00000008841	335	303	321
ENSGMOG00000008842	2335	1831	1829
ENSGMOG00000008843	8830	7292	7398
ENSGMOG00000008844	41	52	42
ENSGMOG00000008845	2	14	11
ENSGMOG00000008846	145	140	104
ENSGMOG00000008847	173	96	129
ENSGMOG00000008848	641	470	600
ENSGMOG00000008849	1036	1011	1042
ENSGMOG00000008850	2505	2668	3033
ENSGMOG00000008851	0	0	0
ENSGMOG00000008852	2540	1935	2124
ENSGMOG00000008853	263	198	220
ENSGMOG00000008854	6189	4780	5116
ENSGMOG00000008855	32	34	46
ENSGMOG00000008856	2356	2011	2071
ENSGMOG00000008857	3601	3028	3358
ENSGMOG00000008858	983	1006	981
ENSGMOG00000008859	248	211	185
ENSGMOG00000008860	8	13	11
ENSGMOG00000008861	118	76	107
ENSGMOG00000008862	6	2	4
ENSGMOG00000008863	882	694	836
ENSGMOG00000008864	1804	1510	1682
ENSGMOG00000008865	10999	9203	9689
ENSGMOG00000008866	62	85	56
ENSGMOG00000008867	78	48	44
ENSGMOG00000008868	5	8	8
ENSGMOG00000008869	157	143	141
ENSGMOG00000008870	21	13	16
ENSGMOG00000008871	1499	1276	1529
ENSGMOG00000008872	984	851	872
ENSGMOG00000008873	1683	1275	1413
ENSGMOG00000008874	1020	1226	1651
ENSGMOG00000008875	2196	1724	1990
ENSGMOG00000008876	1836	1465	1576
ENSGMOG00000008877	0	0	2
ENSGMOG00000008878	1695	1284	1424
ENSGMOG00000008879	1375	1091	1299
ENSGMOG00000008880	26827	19164	19906
ENSGMOG00000008881	2939	2477	2487
ENSGMOG00000008882	405	331	371
ENSGMOG00000008883	2506	2277	2383
ENSGMOG00000008884	562	585	541
ENSGMOG00000008885	4	3	4
ENSGMOG00000008886	772	646	652
ENSGMOG00000008887	2266	1734	1882
ENSGMOG00000008888	2641	2565	2835
ENSGMOG00000008889	181	133	157
ENSGMOG00000008890	243	181	181
ENSGMOG00000008891	1697	1457	1723
ENSGMOG00000008892	1281	1099	1069
ENSGMOG00000008893	751	592	677
ENSGMOG00000008894	563	471	431
ENSGMOG00000008895	827	680	785
ENSGMOG00000008896	0	0	1
ENSGMOG00000008897	3176	2616	2768
ENSGMOG00000008898	4	5	3
ENSGMOG00000008899	2540	2036	2367
ENSGMOG00000008900	145	84	103
ENSGMOG00000008901	1595	1705	1770
ENSGMOG00000008902	1229	1052	1046
ENSGMOG00000008903	13360	11840	12851
ENSGMOG00000008904	1321	1041	1142
ENSGMOG00000008905	143	160	199
ENSGMOG00000008906	1478	1307	1373
ENSGMOG00000008907	313	292	280
ENSGMOG00000008908	69	43	41
ENSGMOG00000008909	1715	1511	1515
ENSGMOG00000008910	1810	1398	1683
ENSGMOG00000008911	6562	5217	5284
ENSGMOG00000008912	771	611	649
ENSGMOG00000008913	1415	1288	1240
ENSGMOG00000008914	3505	3069	3116
ENSGMOG00000008915	1174	873	967
ENSGMOG00000008916	1912	1656	1808
ENSGMOG00000008917	924	684	752
ENSGMOG00000008918	23	9	16
ENSGMOG00000008919	259	235	277
ENSGMOG00000008920	294	250	270
ENSGMOG00000008921	4863	3632	3885
ENSGMOG00000008922	2067	1658	1726
ENSGMOG00000008923	1278	944	974
ENSGMOG00000008924	2201	1770	1920
ENSGMOG00000008925	56	35	52
ENSGMOG00000008926	701	562	600
ENSGMOG00000008927	2550	2036	2470
ENSGMOG00000008928	1536	1165	1215
ENSGMOG00000008929	4	1	0
ENSGMOG00000008930	1127	862	1007
ENSGMOG00000008931	413	364	359
ENSGMOG00000008932	1133	622	805
ENSGMOG00000008933	4736	3789	4228
ENSGMOG00000008934	9971	7959	8277
ENSGMOG00000008935	5069	3823	4013
ENSGMOG00000008936	17	29	30
ENSGMOG00000008937	3613	2740	2981
ENSGMOG00000008938	1238	996	1013
ENSGMOG00000008939	2570	1849	1960
ENSGMOG00000008940	0	0	0
ENSGMOG00000008941	6315	4937	5118
ENSGMOG00000008942	9	11	7
ENSGMOG00000008943	520	446	480
ENSGMOG00000008944	537	393	455
ENSGMOG00000008945	540	407	413
ENSGMOG00000008946	73	46	51
ENSGMOG00000008947	175	158	157
ENSGMOG00000008948	10708	8172	8451
ENSGMOG00000008949	651	563	597
ENSGMOG00000008950	538	431	463
ENSGMOG00000008951	182	156	171
ENSGMOG00000008952	74	47	55
ENSGMOG00000008953	4092	3535	3701
ENSGMOG00000008954	204	188	198
ENSGMOG00000008955	26202	20287	20695
ENSGMOG00000008956	110	109	102
ENSGMOG00000008957	69	79	72
ENSGMOG00000008958	47334	47156	42253
ENSGMOG00000008959	4506	3772	3953
ENSGMOG00000008960	447	385	449
ENSGMOG00000008961	380	348	364
ENSGMOG00000008962	10	20	14
ENSGMOG00000008963	2934	2503	2630
ENSGMOG00000008964	289	238	270
ENSGMOG00000008965	871	729	832
ENSGMOG00000008966	1318	1192	1270
ENSGMOG00000008967	24	12	35
ENSGMOG00000008968	213	140	211
ENSGMOG00000008969	51	47	81
ENSGMOG00000008970	146	101	133
ENSGMOG00000008971	789	721	793
ENSGMOG00000008972	713	589	535
ENSGMOG00000008973	2849	2246	2219
ENSGMOG00000008974	166	102	105
ENSGMOG00000008975	5425	3947	4269
ENSGMOG00000008976	2145	1640	1866
ENSGMOG00000008977	28	20	19
ENSGMOG00000008978	2190	1899	1964
ENSGMOG00000008979	2	5	3
ENSGMOG00000008980	870	704	705
ENSGMOG00000008981	1153	1055	1023
ENSGMOG00000008982	6358	5899	6519
ENSGMOG00000008983	45	45	36
ENSGMOG00000008984	771	656	618
ENSGMOG00000008985	693	552	630
ENSGMOG00000008986	2037	1243	1328
ENSGMOG00000008987	402	402	320
ENSGMOG00000008988	839	561	629
ENSGMOG00000008989	2	1	0
ENSGMOG00000008990	2522	2136	2442
ENSGMOG00000008991	253	194	175
ENSGMOG00000008992	5171	4042	3920
ENSGMOG00000008993	4795	4012	4480
ENSGMOG00000008994	703	546	588
ENSGMOG00000008995	4516	3675	3694
ENSGMOG00000008996	6729	6189	6721
ENSGMOG00000008997	2310	2187	2130
ENSGMOG00000008998	1848	1323	1377
ENSGMOG00000008999	1461	1297	1400
ENSGMOG00000009000	2082	2397	2369
ENSGMOG00000009001	5175	4690	4660
ENSGMOG00000009002	8	16	18
ENSGMOG00000009003	773	698	808
ENSGMOG00000009004	1536	1307	1656
ENSGMOG00000009005	123	126	141
ENSGMOG00000009006	397	339	399
ENSGMOG00000009007	871	780	849
ENSGMOG00000009008	513	438	468
ENSGMOG00000009009	2360	1718	2013
ENSGMOG00000009010	195	156	217
ENSGMOG00000009011	170	150	144
ENSGMOG00000009012	12403	11523	11463
ENSGMOG00000009013	19	25	25
ENSGMOG00000009014	179	141	145
ENSGMOG00000009015	3138	2626	2952
ENSGMOG00000009016	125	108	108
ENSGMOG00000009017	32	35	28
ENSGMOG00000009018	52	38	45
ENSGMOG00000009019	862	903	990
ENSGMOG00000009020	400	414	409
ENSGMOG00000009021	8839	7828	8594
ENSGMOG00000009022	1593	1240	1374
ENSGMOG00000009023	0	3	4
ENSGMOG00000009024	1235	1082	1153
ENSGMOG00000009025	1482	1219	1200
ENSGMOG00000009026	74	40	74
ENSGMOG00000009027	279	203	203
ENSGMOG00000009028	70	41	29
ENSGMOG00000009029	14262	10685	11947
ENSGMOG00000009030	8660	6558	6475
ENSGMOG00000009031	8	10	8
ENSGMOG00000009032	63	59	91
ENSGMOG00000009033	199	154	186
ENSGMOG00000009034	841	618	645
ENSGMOG00000009035	3740	3017	2930
ENSGMOG00000009036	10708	9561	10285
ENSGMOG00000009037	33	18	25
ENSGMOG00000009038	227	190	211
ENSGMOG00000009039	1	4	4
ENSGMOG00000009040	710	844	998
ENSGMOG00000009041	5554	4403	4657
ENSGMOG00000009042	14	4	20
ENSGMOG00000009043	517	356	378
ENSGMOG00000009044	298	102	135
ENSGMOG00000009045	152	125	121
ENSGMOG00000009046	11	10	15
ENSGMOG00000009047	15444	12883	13567
ENSGMOG00000009048	170	93	128
ENSGMOG00000009049	852	450	522
ENSGMOG00000009050	634	557	653
ENSGMOG00000009051	6331	5187	5369
ENSGMOG00000009052	1254	882	1181
ENSGMOG00000009053	105	85	95
ENSGMOG00000009054	4926	3891	4406
ENSGMOG00000009055	2217	2117	2074
ENSGMOG00000009056	737	640	616
ENSGMOG00000009057	668	516	527
ENSGMOG00000009058	6959	5363	5822
ENSGMOG00000009059	1115	859	806
ENSGMOG00000009060	1422	1162	1070
ENSGMOG00000009061	94	83	90
ENSGMOG00000009062	0	0	0
ENSGMOG00000009063	48	81	52
ENSGMOG00000009064	0	5	2
ENSGMOG00000009065	24	18	30
ENSGMOG00000009066	12	9	6
ENSGMOG00000009067	5382	4881	4789
ENSGMOG00000009068	2309	1951	1937
ENSGMOG00000009069	187	152	219
ENSGMOG00000009070	377	328	250
ENSGMOG00000009071	2110	1514	1682
ENSGMOG00000009072	14279	11365	12309
ENSGMOG00000009073	874	779	702
ENSGMOG00000009074	523	517	590
ENSGMOG00000009075	304	200	187
ENSGMOG00000009076	61	54	63
ENSGMOG00000009077	143	180	156
ENSGMOG00000009078	525	465	525
ENSGMOG00000009079	0	0	0
ENSGMOG00000009080	2917	2771	2989
ENSGMOG00000009081	1369	1418	1414
ENSGMOG00000009082	14256	14086	13730
ENSGMOG00000009083	9147	7353	7653
ENSGMOG00000009084	14594	11786	12497
ENSGMOG00000009085	2	0	2
ENSGMOG00000009086	543	444	482
ENSGMOG00000009087	3909	2955	3338
ENSGMOG00000009088	1831	1293	1453
ENSGMOG00000009089	530	406	426
ENSGMOG00000009090	147	119	125
ENSGMOG00000009091	1506	1161	1148
ENSGMOG00000009092	21	15	26
ENSGMOG00000009093	1429	1205	1153
ENSGMOG00000009094	0	9	6
ENSGMOG00000009095	309	276	309
ENSGMOG00000009096	2133	1552	1578
ENSGMOG00000009097	57	33	36
ENSGMOG00000009098	565	471	527
ENSGMOG00000009099	12318	10671	10438
ENSGMOG00000009100	11	27	25
ENSGMOG00000009101	4949	3980	4671
ENSGMOG00000009102	240	150	182
ENSGMOG00000009103	1094	882	1094
ENSGMOG00000009104	7581	5977	5959
ENSGMOG00000009105	23	22	17
ENSGMOG00000009106	523	318	486
ENSGMOG00000009107	131	83	139
ENSGMOG00000009108	163	137	169
ENSGMOG00000009109	141	120	149
ENSGMOG00000009110	49	36	35
ENSGMOG00000009111	5140	5115	5240
ENSGMOG00000009112	1226	1181	1120
ENSGMOG00000009113	56	7	9
ENSGMOG00000009114	1200	1251	1205
ENSGMOG00000009115	239	178	160
ENSGMOG00000009116	38	18	23
ENSGMOG00000009117	677	521	587
ENSGMOG00000009118	41	38	35
ENSGMOG00000009119	395	300	324
ENSGMOG00000009120	2336	1843	1898
ENSGMOG00000009121	4933	3707	4105
ENSGMOG00000009122	558	473	545
ENSGMOG00000009123	3245	2719	2902
ENSGMOG00000009124	4604	3205	4090
ENSGMOG00000009125	94	75	72
ENSGMOG00000009126	33	28	21
ENSGMOG00000009127	0	0	2
ENSGMOG00000009128	135	104	123
ENSGMOG00000009129	30737	22855	26221
ENSGMOG00000009130	9602	8648	7285
ENSGMOG00000009131	882	594	701
ENSGMOG00000009132	49	26	14
ENSGMOG00000009133	12	0	4
ENSGMOG00000009134	1659	1408	1483
ENSGMOG00000009135	129	81	99
ENSGMOG00000009136	207009	157388	147421
ENSGMOG00000009137	283	220	216
ENSGMOG00000009138	800	611	728
ENSGMOG00000009139	0	1	0
ENSGMOG00000009140	346	307	352
ENSGMOG00000009141	656	576	568
ENSGMOG00000009142	1244	908	1098
ENSGMOG00000009143	0	2	7
ENSGMOG00000009144	1059	962	1092
ENSGMOG00000009145	1095	906	852
ENSGMOG00000009146	577	485	483
ENSGMOG00000009147	414	404	404
ENSGMOG00000009148	705	606	687
ENSGMOG00000009149	2797	1977	2219
ENSGMOG00000009150	149	105	109
ENSGMOG00000009151	21360	20588	20912
ENSGMOG00000009152	263	274	271
ENSGMOG00000009153	1	5	0
ENSGMOG00000009154	1951	1439	1547
ENSGMOG00000009155	741	623	611
ENSGMOG00000009156	31	24	39
ENSGMOG00000009157	0	0	0
ENSGMOG00000009158	2346	2094	2114
ENSGMOG00000009159	42	49	38
ENSGMOG00000009160	2468	2136	2197
ENSGMOG00000009161	30	29	21
ENSGMOG00000009162	235	139	144
ENSGMOG00000009163	95	112	83
ENSGMOG00000009164	2834	2370	2359
ENSGMOG00000009165	1016	943	814
ENSGMOG00000009166	7	4	5
ENSGMOG00000009167	538	527	557
ENSGMOG00000009168	334	307	351
ENSGMOG00000009169	50	23	17
ENSGMOG00000009170	116	96	124
ENSGMOG00000009171	8	4	7
ENSGMOG00000009172	16	3	8
ENSGMOG00000009173	1952	1761	2431
ENSGMOG00000009174	1	1	0
ENSGMOG00000009175	197	209	152
ENSGMOG00000009176	5	13	2
ENSGMOG00000009177	6	10	4
ENSGMOG00000009178	15	21	14
ENSGMOG00000009179	2	6	0
ENSGMOG00000009180	250	143	153
ENSGMOG00000009181	6	6	6
ENSGMOG00000009182	591	421	459
ENSGMOG00000009183	11	20	12
ENSGMOG00000009184	4822	3567	3877
ENSGMOG00000009185	0	0	0
ENSGMOG00000009186	191	164	205
ENSGMOG00000009187	832	639	655
ENSGMOG00000009188	819	567	797
ENSGMOG00000009189	476	286	484
ENSGMOG00000009190	20	5	19
ENSGMOG00000009191	1077	946	1048
ENSGMOG00000009192	80620	80880	75856
ENSGMOG00000009193	145	138	119
ENSGMOG00000009194	12	5	7
ENSGMOG00000009195	6663	4641	4742
ENSGMOG00000009196	648	572	592
ENSGMOG00000009197	11	3	11
ENSGMOG00000009198	1531	1090	1299
ENSGMOG00000009199	0	5	0
ENSGMOG00000009200	616	479	540
ENSGMOG00000009201	73	63	64
ENSGMOG00000009202	84	91	80
ENSGMOG00000009203	1	0	8
ENSGMOG00000009204	773	567	537
ENSGMOG00000009205	3047	2664	2589
ENSGMOG00000009206	3609	2580	2889
ENSGMOG00000009207	2903	2645	2725
ENSGMOG00000009208	8	14	2
ENSGMOG00000009209	460	400	385
ENSGMOG00000009210	813	666	753
ENSGMOG00000009211	749	601	751
ENSGMOG00000009212	1970	1815	1702
ENSGMOG00000009213	858	706	709
ENSGMOG00000009214	531	384	441
ENSGMOG00000009215	0	0	0
ENSGMOG00000009216	5943	5183	5299
ENSGMOG00000009217	7885	6481	7114
ENSGMOG00000009218	3731	3330	3310
ENSGMOG00000009219	1609	1405	1521
ENSGMOG00000009220	2609	2250	2192
ENSGMOG00000009221	13391	11357	11891
ENSGMOG00000009222	55	43	57
ENSGMOG00000009223	2423	1968	2186
ENSGMOG00000009224	492	430	365
ENSGMOG00000009225	7	6	2
ENSGMOG00000009226	1510	1229	1306
ENSGMOG00000009227	470	346	412
ENSGMOG00000009228	3698	2680	3026
ENSGMOG00000009229	2628	2027	2235
ENSGMOG00000009230	876	707	653
ENSGMOG00000009231	1600	1042	1647
ENSGMOG00000009232	6516	4815	4773
ENSGMOG00000009233	102	115	105
ENSGMOG00000009234	2271	1923	1952
ENSGMOG00000009235	33	9	17
ENSGMOG00000009236	5692	5293	5235
ENSGMOG00000009237	1556	1281	1357
ENSGMOG00000009238	6	4	5
ENSGMOG00000009239	15345	12337	12305
ENSGMOG00000009240	674	606	693
ENSGMOG00000009241	21118	15996	15813
ENSGMOG00000009242	175	137	144
ENSGMOG00000009243	60	72	88
ENSGMOG00000009244	1648	1312	1413
ENSGMOG00000009245	4	2	0
ENSGMOG00000009246	2123	1552	1477
ENSGMOG00000009247	3368	3019	2823
ENSGMOG00000009248	6934	5792	5621
ENSGMOG00000009249	3022	2283	2486
ENSGMOG00000009250	15	6	8
ENSGMOG00000009251	2303	1980	2141
ENSGMOG00000009252	285	268	233
ENSGMOG00000009253	26	20	56
ENSGMOG00000009254	0	1	2
ENSGMOG00000009255	5	2	6
ENSGMOG00000009256	3224	2633	2691
ENSGMOG00000009257	7401	5395	5640
ENSGMOG00000009258	295	222	189
ENSGMOG00000009259	884	860	824
ENSGMOG00000009260	2338	1992	1968
ENSGMOG00000009261	2701	1892	1976
ENSGMOG00000009262	4122	3115	3562
ENSGMOG00000009263	0	3	0
ENSGMOG00000009264	257	197	207
ENSGMOG00000009265	496	456	467
ENSGMOG00000009266	134	73	89
ENSGMOG00000009267	6417	5038	5089
ENSGMOG00000009268	15	3	2
ENSGMOG00000009269	37	30	10
ENSGMOG00000009270	1278	943	988
ENSGMOG00000009271	1849	1528	1545
ENSGMOG00000009272	2179	1672	1810
ENSGMOG00000009273	2038	1770	1851
ENSGMOG00000009274	239	207	209
ENSGMOG00000009275	1436	1475	1769
ENSGMOG00000009276	1746	1642	1784
ENSGMOG00000009277	21839	16773	17349
ENSGMOG00000009278	570	358	424
ENSGMOG00000009279	1250	1007	1086
ENSGMOG00000009280	976	864	1074
ENSGMOG00000009281	4	12	5
ENSGMOG00000009282	10229	8173	8377
ENSGMOG00000009283	28360	22656	23223
ENSGMOG00000009284	928	733	783
ENSGMOG00000009285	456	375	397
ENSGMOG00000009286	29	24	23
ENSGMOG00000009287	433	383	526
ENSGMOG00000009288	4714	4157	4702
ENSGMOG00000009289	465	688	518
ENSGMOG00000009290	9236	7123	7754
ENSGMOG00000009291	1734	1482	1625
ENSGMOG00000009292	171	172	249
ENSGMOG00000009293	1604	1178	1240
ENSGMOG00000009294	2	0	0
ENSGMOG00000009295	196	150	258
ENSGMOG00000009296	12910	11205	12018
ENSGMOG00000009297	61	54	49
ENSGMOG00000009298	992	791	842
ENSGMOG00000009299	4783	3655	3990
ENSGMOG00000009300	205	208	135
ENSGMOG00000009301	8	9	9
ENSGMOG00000009302	1543	1242	1396
ENSGMOG00000009303	7097	5718	5890
ENSGMOG00000009304	374	339	273
ENSGMOG00000009305	795	738	810
ENSGMOG00000009306	1075	822	537
ENSGMOG00000009307	192	141	181
ENSGMOG00000009308	1217	863	1030
ENSGMOG00000009309	38	43	39
ENSGMOG00000009310	184	187	189
ENSGMOG00000009311	1035	786	884
ENSGMOG00000009312	104	89	99
ENSGMOG00000009313	57	46	33
ENSGMOG00000009314	507	350	410
ENSGMOG00000009315	1673	1317	1469
ENSGMOG00000009316	660	665	633
ENSGMOG00000009317	3092	2635	2657
ENSGMOG00000009318	7	11	4
ENSGMOG00000009319	14607	13767	13608
ENSGMOG00000009320	2577	2120	2354
ENSGMOG00000009321	9	7	8
ENSGMOG00000009322	5471	4944	4917
ENSGMOG00000009323	251	155	204
ENSGMOG00000009324	524	430	504
ENSGMOG00000009325	1821	1527	1624
ENSGMOG00000009326	1294	1109	1104
ENSGMOG00000009327	255	202	202
ENSGMOG00000009328	464	407	473
ENSGMOG00000009329	1074	935	929
ENSGMOG00000009330	3052	2326	2369
ENSGMOG00000009331	318	330	374
ENSGMOG00000009332	1344	1130	1129
ENSGMOG00000009333	0	2	0
ENSGMOG00000009334	4	3	9
ENSGMOG00000009335	591	511	519
ENSGMOG00000009336	7222	6407	6579
ENSGMOG00000009337	6028	4648	5216
ENSGMOG00000009338	1767	1741	1826
ENSGMOG00000009339	16	17	16
ENSGMOG00000009340	1	7	4
ENSGMOG00000009341	1	0	0
ENSGMOG00000009342	11221	9318	9128
ENSGMOG00000009343	1776	1293	1372
ENSGMOG00000009344	1093	941	1023
ENSGMOG00000009345	971	950	855
ENSGMOG00000009346	308	223	267
ENSGMOG00000009347	7431	6172	6808
ENSGMOG00000009348	2	2	0
ENSGMOG00000009349	2340	1621	1707
ENSGMOG00000009350	27966	23611	23107
ENSGMOG00000009351	167	135	196
ENSGMOG00000009352	143	114	151
ENSGMOG00000009353	31228	23009	24771
ENSGMOG00000009354	2	0	0
ENSGMOG00000009355	65554	57081	55353
ENSGMOG00000009356	122	149	106
ENSGMOG00000009357	798	735	744
ENSGMOG00000009358	75	71	84
ENSGMOG00000009359	21	23	25
ENSGMOG00000009360	225	194	181
ENSGMOG00000009361	171	157	133
ENSGMOG00000009362	11712	9483	9766
ENSGMOG00000009363	416	418	388
ENSGMOG00000009364	10636	8105	8255
ENSGMOG00000009365	1904	2027	2249
ENSGMOG00000009366	2512	2432	2288
ENSGMOG00000009367	32	53	41
ENSGMOG00000009368	290	195	275
ENSGMOG00000009369	8	2	15
ENSGMOG00000009370	172	226	194
ENSGMOG00000009371	25	10	12
ENSGMOG00000009372	0	4	1
ENSGMOG00000009373	1628	1245	1387
ENSGMOG00000009374	1056	950	885
ENSGMOG00000009375	82	67	97
ENSGMOG00000009376	168	182	151
ENSGMOG00000009377	14	7	16
ENSGMOG00000009378	1079	1041	1012
ENSGMOG00000009379	1763	1563	1795
ENSGMOG00000009380	135	111	99
ENSGMOG00000009381	22	10	2
ENSGMOG00000009382	1773	1540	1561
ENSGMOG00000009383	5306	4198	4882
ENSGMOG00000009384	7229	6157	6742
ENSGMOG00000009385	905	703	847
ENSGMOG00000009386	3993	2917	2974
ENSGMOG00000009387	10	38	30
ENSGMOG00000009388	499	484	456
ENSGMOG00000009389	3303	2719	2674
ENSGMOG00000009390	3686	2801	2873
ENSGMOG00000009391	3728	3123	3229
ENSGMOG00000009392	6379	4679	4640
ENSGMOG00000009393	281	94	24
ENSGMOG00000009394	3011	2399	2507
ENSGMOG00000009395	22499	17876	18856
ENSGMOG00000009396	2322	1871	1938
ENSGMOG00000009397	693	598	589
