ID	sample_7	sample_8	sample_9
ENSGMOG00000008654	5097	10577	3598
ENSGMOG00000008655	430	981	451
ENSGMOG00000008656	1555	3277	1340
ENSGMOG00000008657	1684	3791	1349
ENSGMOG00000008658	765	1836	585
ENSGMOG00000008659	1622	3339	1149
ENSGMOG00000008660	296	542	229
ENSGMOG00000008661	634	1223	462
ENSGMOG00000008662	1040	2382	870
ENSGMOG00000008663	26219	56518	18049
ENSGMOG00000008664	1735	3620	1406
ENSGMOG00000008665	837	1758	530
ENSGMOG00000008666	1841	3583	1453
ENSGMOG00000008667	20	42	18
ENSGMOG00000008668	41	92	29
ENSGMOG00000008669	1027	2192	863
ENSGMOG00000008670	993	2088	848
ENSGMOG00000008671	10	21	12
ENSGMOG00000008672	53	90	47
ENSGMOG00000008673	2946	6570	2301
ENSGMOG00000008674	22	36	13
ENSGMOG00000008675	839	1850	663
ENSGMOG00000008676	2694	6419	2353
ENSGMOG00000008677	98	268	99
ENSGMOG00000008678	4893	9537	3382
ENSGMOG00000008679	2	10	1
ENSGMOG00000008680	601	1310	424
ENSGMOG00000008681	319	601	231
ENSGMOG00000008682	0	1	2
ENSGMOG00000008683	691	1440	496
ENSGMOG00000008684	12	25	10
ENSGMOG00000008685	1698	3535	1071
ENSGMOG00000008686	0	0	0
ENSGMOG00000008687	84	224	80
ENSGMOG00000008688	8277	16936	5818
ENSGMOG00000008689	198	416	121
ENSGMOG00000008690	3	8	0
ENSGMOG00000008691	1047	2143	812
ENSGMOG00000008692	49006	101425	35916
ENSGMOG00000008693	1359	3109	999
ENSGMOG00000008694	1732	3951	1456
ENSGMOG00000008695	0	3	4
ENSGMOG00000008696	252	505	155
ENSGMOG00000008697	7035	13922	4985
ENSGMOG00000008698	1	5	0
ENSGMOG00000008699	805	1842	736
ENSGMOG00000008700	19	47	11
ENSGMOG00000008701	61	197	57
ENSGMOG00000008702	19788	44561	16316
ENSGMOG00000008703	69	203	58
ENSGMOG00000008704	41	121	41
ENSGMOG00000008705	6189	12948	4820
ENSGMOG00000008706	347	777	211
ENSGMOG00000008707	1724	4212	1787
ENSGMOG00000008708	0	0	0
ENSGMOG00000008709	0	0	0
ENSGMOG00000008710	95	180	78
ENSGMOG00000008711	192	492	135
ENSGMOG00000008712	0	3	0
ENSGMOG00000008713	800	1766	730
ENSGMOG00000008714	635	1247	426
ENSGMOG00000008715	2036	3973	1766
ENSGMOG00000008716	822	1768	619
ENSGMOG00000008717	358	719	297
ENSGMOG00000008718	685	1248	506
ENSGMOG00000008719	2569	5114	1916
ENSGMOG00000008720	203	392	144
ENSGMOG00000008721	90	243	73
ENSGMOG00000008722	1850	3846	1210
ENSGMOG00000008723	37	64	30
ENSGMOG00000008724	1516	3126	1220
ENSGMOG00000008725	24931	53320	16628
ENSGMOG00000008726	78	168	41
ENSGMOG00000008727	907	1647	727
ENSGMOG00000008728	2877	6554	2319
ENSGMOG00000008729	3336	7078	2761
ENSGMOG00000008730	6	19	3
ENSGMOG00000008731	1550	3102	1304
ENSGMOG00000008732	3269	7434	2719
ENSGMOG00000008733	29	33	10
ENSGMOG00000008734	45	71	63
ENSGMOG00000008735	225	443	178
ENSGMOG00000008736	47	175	44
ENSGMOG00000008737	996	1971	667
ENSGMOG00000008738	701	1477	618
ENSGMOG00000008739	12719	26815	10902
ENSGMOG00000008740	101	244	90
ENSGMOG00000008741	1322	2543	1031
ENSGMOG00000008742	852	1731	678
ENSGMOG00000008743	1162	2217	864
ENSGMOG00000008744	6999	14998	5244
ENSGMOG00000008745	858	1913	623
ENSGMOG00000008746	67	88	40
ENSGMOG00000008747	5999	12890	4785
ENSGMOG00000008748	835	1844	618
ENSGMOG00000008749	1603	3456	1150
ENSGMOG00000008750	292	573	207
ENSGMOG00000008751	269	691	239
ENSGMOG00000008752	750	1664	577
ENSGMOG00000008753	1024	1984	750
ENSGMOG00000008754	422	995	350
ENSGMOG00000008755	219	423	176
ENSGMOG00000008756	424	1013	276
ENSGMOG00000008757	1582	2935	1340
ENSGMOG00000008758	13	59	21
ENSGMOG00000008759	39	66	15
ENSGMOG00000008760	41	124	25
ENSGMOG00000008761	6580	13886	4599
ENSGMOG00000008762	2	2	0
ENSGMOG00000008763	1508	3117	1123
ENSGMOG00000008764	1711	3997	1300
ENSGMOG00000008765	335	746	245
ENSGMOG00000008766	977	2479	779
ENSGMOG00000008767	0	0	2
ENSGMOG00000008768	99	243	137
ENSGMOG00000008769	449	936	355
ENSGMOG00000008770	359	845	300
ENSGMOG00000008771	2	7	3
ENSGMOG00000008772	4949	11558	3865
ENSGMOG00000008773	5701	10816	4019
ENSGMOG00000008774	449	866	286
ENSGMOG00000008775	12233	25434	8400
ENSGMOG00000008776	72665	138060	58101
ENSGMOG00000008777	1063	2462	963
ENSGMOG00000008778	99051	194348	73103
ENSGMOG00000008779	276	702	225
ENSGMOG00000008780	33	110	29
ENSGMOG00000008781	137	250	100
ENSGMOG00000008782	40	106	37
ENSGMOG00000008783	795	1439	547
ENSGMOG00000008784	105	301	82
ENSGMOG00000008785	1328	2868	1143
ENSGMOG00000008786	2420	5209	1937
ENSGMOG00000008787	11722	25790	8559
ENSGMOG00000008788	421	1034	435
ENSGMOG00000008789	120	338	82
ENSGMOG00000008790	87	134	42
ENSGMOG00000008791	0	0	1
ENSGMOG00000008792	1405	3185	1186
ENSGMOG00000008793	1080	1919	685
ENSGMOG00000008794	2595	5439	1956
ENSGMOG00000008795	7	12	7
ENSGMOG00000008796	379	666	245
ENSGMOG00000008797	1200	2349	831
ENSGMOG00000008798	1866	3486	1621
ENSGMOG00000008799	897	1971	605
ENSGMOG00000008800	1586	3490	1179
ENSGMOG00000008801	2131	4463	1621
ENSGMOG00000008802	428	896	347
ENSGMOG00000008803	1728	3856	1558
ENSGMOG00000008804	473	1096	319
ENSGMOG00000008805	71	164	61
ENSGMOG00000008806	227	478	200
ENSGMOG00000008807	182	477	168
ENSGMOG00000008808	269	580	181
ENSGMOG00000008809	1803	3837	1276
ENSGMOG00000008810	21	34	14
ENSGMOG00000008811	101	220	84
ENSGMOG00000008812	320	657	255
ENSGMOG00000008813	159	217	80
ENSGMOG00000008814	46	152	47
ENSGMOG00000008815	462	1158	369
ENSGMOG00000008816	4523	8699	3483
ENSGMOG00000008817	15	38	11
ENSGMOG00000008818	377	894	311
ENSGMOG00000008819	1052	2740	711
ENSGMOG00000008820	131	246	81
ENSGMOG00000008821	1600	3209	1325
ENSGMOG00000008822	62	104	32
ENSGMOG00000008823	5	12	9
ENSGMOG00000008824	71	179	63
ENSGMOG00000008825	2646	6071	2096
ENSGMOG00000008826	4	6	5
ENSGMOG00000008827	2055	4116	1722
ENSGMOG00000008828	8	20	7
ENSGMOG00000008829	473	880	312
ENSGMOG00000008830	323	741	237
ENSGMOG00000008831	170	381	157
ENSGMOG00000008832	201	442	223
ENSGMOG00000008833	69	158	57
ENSGMOG00000008834	1522	3490	1085
ENSGMOG00000008835	32	72	13
ENSGMOG00000008836	131	297	100
ENSGMOG00000008837	15	72	17
ENSGMOG00000008838	2611	5108	2009
ENSGMOG00000008839	48	122	22
ENSGMOG00000008840	6	21	7
ENSGMOG00000008841	314	644	255
ENSGMOG00000008842	1675	3514	1377
ENSGMOG00000008843	7246	16348	5641
ENSGMOG00000008844	39	115	24
ENSGMOG00000008845	5	16	0
ENSGMOG00000008846	114	286	72
ENSGMOG00000008847	80	215	96
ENSGMOG00000008848	435	1114	299
ENSGMOG00000008849	921	2092	831
ENSGMOG00000008850	3572	7153	2786
ENSGMOG00000008851	0	2	4
ENSGMOG00000008852	1996	4337	1502
ENSGMOG00000008853	196	440	190
ENSGMOG00000008854	4684	10262	3590
ENSGMOG00000008855	19	45	21
ENSGMOG00000008856	1778	3748	1232
ENSGMOG00000008857	2993	6523	2340
ENSGMOG00000008858	865	1706	709
ENSGMOG00000008859	189	350	145
ENSGMOG00000008860	9	12	12
ENSGMOG00000008861	102	194	64
ENSGMOG00000008862	5	6	2
ENSGMOG00000008863	794	1757	614
ENSGMOG00000008864	1555	3539	1234
ENSGMOG00000008865	9391	19162	7259
ENSGMOG00000008866	66	105	45
ENSGMOG00000008867	61	100	41
ENSGMOG00000008868	5	5	0
ENSGMOG00000008869	219	351	153
ENSGMOG00000008870	10	23	11
ENSGMOG00000008871	1536	2701	1233
ENSGMOG00000008872	873	1810	747
ENSGMOG00000008873	1315	3038	909
ENSGMOG00000008874	973	2647	856
ENSGMOG00000008875	1531	3284	1237
ENSGMOG00000008876	1525	3463	1247
ENSGMOG00000008877	0	0	0
ENSGMOG00000008878	1417	2861	730
ENSGMOG00000008879	1071	2664	991
ENSGMOG00000008880	18742	39943	12240
ENSGMOG00000008881	2435	5332	1822
ENSGMOG00000008882	392	737	257
ENSGMOG00000008883	2069	4179	1649
ENSGMOG00000008884	477	977	382
ENSGMOG00000008885	3	13	0
ENSGMOG00000008886	655	1485	527
ENSGMOG00000008887	1866	3771	1382
ENSGMOG00000008888	2692	5745	2088
ENSGMOG00000008889	138	260	93
ENSGMOG00000008890	208	461	186
ENSGMOG00000008891	1713	3635	1251
ENSGMOG00000008892	982	2386	839
ENSGMOG00000008893	803	1843	513
ENSGMOG00000008894	414	893	330
ENSGMOG00000008895	762	1595	736
ENSGMOG00000008896	0	1	0
ENSGMOG00000008897	2547	5685	2032
ENSGMOG00000008898	3	8	1
ENSGMOG00000008899	2107	4572	1816
ENSGMOG00000008900	88	179	57
ENSGMOG00000008901	1774	3700	1613
ENSGMOG00000008902	1078	2382	745
ENSGMOG00000008903	11637	23345	10042
ENSGMOG00000008904	936	2093	733
ENSGMOG00000008905	155	291	115
ENSGMOG00000008906	1288	3188	1068
ENSGMOG00000008907	239	540	200
ENSGMOG00000008908	60	157	33
ENSGMOG00000008909	1344	2975	1149
ENSGMOG00000008910	1338	3081	1065
ENSGMOG00000008911	4440	9260	3503
ENSGMOG00000008912	645	1250	618
ENSGMOG00000008913	1234	2567	821
ENSGMOG00000008914	2871	5523	2320
ENSGMOG00000008915	993	2369	822
ENSGMOG00000008916	1471	3817	1260
ENSGMOG00000008917	731	1398	575
ENSGMOG00000008918	15	46	27
ENSGMOG00000008919	289	504	217
ENSGMOG00000008920	230	652	187
ENSGMOG00000008921	3838	7517	2495
ENSGMOG00000008922	1715	3772	1265
ENSGMOG00000008923	1025	2060	740
ENSGMOG00000008924	1811	3931	1269
ENSGMOG00000008925	38	94	41
ENSGMOG00000008926	562	1161	433
ENSGMOG00000008927	2183	4643	1722
ENSGMOG00000008928	1183	2552	713
ENSGMOG00000008929	4	10	7
ENSGMOG00000008930	945	2336	675
ENSGMOG00000008931	264	586	228
ENSGMOG00000008932	748	1592	480
ENSGMOG00000008933	3972	8708	2920
ENSGMOG00000008934	7396	17428	5671
ENSGMOG00000008935	3719	7953	3097
ENSGMOG00000008936	41	76	15
ENSGMOG00000008937	2614	5789	2072
ENSGMOG00000008938	1276	2978	1123
ENSGMOG00000008939	1902	3932	1391
ENSGMOG00000008940	0	1	0
ENSGMOG00000008941	4998	9406	3841
ENSGMOG00000008942	2	15	7
ENSGMOG00000008943	401	947	334
ENSGMOG00000008944	464	987	367
ENSGMOG00000008945	283	654	242
ENSGMOG00000008946	76	113	47
ENSGMOG00000008947	184	360	130
ENSGMOG00000008948	8643	16543	6659
ENSGMOG00000008949	610	1095	473
ENSGMOG00000008950	451	903	307
ENSGMOG00000008951	169	351	149
ENSGMOG00000008952	63	106	44
ENSGMOG00000008953	3479	7350	2797
ENSGMOG00000008954	171	382	152
ENSGMOG00000008955	20202	43390	14922
ENSGMOG00000008956	122	233	100
ENSGMOG00000008957	59	154	38
ENSGMOG00000008958	39658	74468	32712
ENSGMOG00000008959	3762	8432	2900
ENSGMOG00000008960	411	972	302
ENSGMOG00000008961	290	696	248
ENSGMOG00000008962	21	28	6
ENSGMOG00000008963	2425	5390	1946
ENSGMOG00000008964	202	476	146
ENSGMOG00000008965	757	1466	576
ENSGMOG00000008966	1024	2346	782
ENSGMOG00000008967	16	42	11
ENSGMOG00000008968	150	287	132
ENSGMOG00000008969	48	118	56
ENSGMOG00000008970	118	259	87
ENSGMOG00000008971	705	1537	497
ENSGMOG00000008972	513	1179	439
ENSGMOG00000008973	2208	5005	1616
ENSGMOG00000008974	79	177	62
ENSGMOG00000008975	4514	9201	3191
ENSGMOG00000008976	1700	3848	1257
ENSGMOG00000008977	22	49	11
ENSGMOG00000008978	1704	4552	1766
ENSGMOG00000008979	4	7	3
ENSGMOG00000008980	606	1595	618
ENSGMOG00000008981	1003	2334	710
ENSGMOG00000008982	5716	12243	4667
ENSGMOG00000008983	46	117	24
ENSGMOG00000008984	580	1378	426
ENSGMOG00000008985	496	1029	470
ENSGMOG00000008986	1096	2282	909
ENSGMOG00000008987	317	593	199
ENSGMOG00000008988	652	1271	460
ENSGMOG00000008989	4	0	1
ENSGMOG00000008990	1989	5066	1798
ENSGMOG00000008991	126	464	164
ENSGMOG00000008992	3842	7708	2744
ENSGMOG00000008993	3730	7623	3040
ENSGMOG00000008994	545	1073	399
ENSGMOG00000008995	3374	7126	2506
ENSGMOG00000008996	5308	12656	4934
ENSGMOG00000008997	2303	4209	1785
ENSGMOG00000008998	1350	2600	1045
ENSGMOG00000008999	1248	2626	944
ENSGMOG00000009000	2688	6708	2217
ENSGMOG00000009001	3534	7457	3215
ENSGMOG00000009002	12	46	18
ENSGMOG00000009003	623	1510	537
ENSGMOG00000009004	1111	3056	1038
ENSGMOG00000009005	145	260	116
ENSGMOG00000009006	441	871	294
ENSGMOG00000009007	742	1378	607
ENSGMOG00000009008	408	953	384
ENSGMOG00000009009	1970	4301	1372
ENSGMOG00000009010	196	415	139
ENSGMOG00000009011	153	315	120
ENSGMOG00000009012	10014	19322	8236
ENSGMOG00000009013	11	40	12
ENSGMOG00000009014	134	390	154
ENSGMOG00000009015	2663	5786	2111
ENSGMOG00000009016	94	174	86
ENSGMOG00000009017	16	51	16
ENSGMOG00000009018	41	73	36
ENSGMOG00000009019	888	1859	766
ENSGMOG00000009020	382	825	299
ENSGMOG00000009021	6522	14438	5376
ENSGMOG00000009022	1573	3667	1128
ENSGMOG00000009023	5	8	0
ENSGMOG00000009024	1215	2329	885
ENSGMOG00000009025	1198	2309	809
ENSGMOG00000009026	48	99	31
ENSGMOG00000009027	199	407	128
ENSGMOG00000009028	39	60	17
ENSGMOG00000009029	10794	23359	8142
ENSGMOG00000009030	5966	12274	4407
ENSGMOG00000009031	8	10	6
ENSGMOG00000009032	76	159	73
ENSGMOG00000009033	168	420	118
ENSGMOG00000009034	684	1437	528
ENSGMOG00000009035	2552	5414	2140
ENSGMOG00000009036	9388	19304	7220
ENSGMOG00000009037	22	51	20
ENSGMOG00000009038	188	403	166
ENSGMOG00000009039	6	5	3
ENSGMOG00000009040	693	1727	659
ENSGMOG00000009041	4355	9045	3530
ENSGMOG00000009042	21	39	6
ENSGMOG00000009043	349	796	282
ENSGMOG00000009044	115	172	100
ENSGMOG00000009045	109	319	106
ENSGMOG00000009046	10	25	6
ENSGMOG00000009047	13139	27991	9543
ENSGMOG00000009048	125	241	104
ENSGMOG00000009049	531	864	327
ENSGMOG00000009050	511	1133	356
ENSGMOG00000009051	5247	10951	4003
ENSGMOG00000009052	929	2232	680
ENSGMOG00000009053	60	165	46
ENSGMOG00000009054	4256	8833	3202
ENSGMOG00000009055	1787	3933	1385
ENSGMOG00000009056	579	1165	486
ENSGMOG00000009057	579	1194	340
ENSGMOG00000009058	6356	15543	4833
ENSGMOG00000009059	935	1948	643
ENSGMOG00000009060	1130	2618	838
ENSGMOG00000009061	64	121	48
ENSGMOG00000009062	1	1	0
ENSGMOG00000009063	41	131	35
ENSGMOG00000009064	6	4	1
ENSGMOG00000009065	31	77	29
ENSGMOG00000009066	7	26	10
ENSGMOG00000009067	4314	9062	3452
ENSGMOG00000009068	2034	4577	1523
ENSGMOG00000009069	193	376	118
ENSGMOG00000009070	297	503	230
ENSGMOG00000009071	1665	3425	1136
ENSGMOG00000009072	11942	28381	8454
ENSGMOG00000009073	884	1799	611
ENSGMOG00000009074	479	1160	410
ENSGMOG00000009075	133	302	163
ENSGMOG00000009076	66	103	40
ENSGMOG00000009077	156	381	122
ENSGMOG00000009078	563	1043	427
ENSGMOG00000009079	2	0	1
ENSGMOG00000009080	2397	4810	1961
ENSGMOG00000009081	1334	3107	1103
ENSGMOG00000009082	13717	28079	11025
ENSGMOG00000009083	7900	18899	6422
ENSGMOG00000009084	11644	25310	8853
ENSGMOG00000009085	3	2	1
ENSGMOG00000009086	479	1000	346
ENSGMOG00000009087	3138	6513	2268
ENSGMOG00000009088	1353	3202	1044
ENSGMOG00000009089	522	1236	323
ENSGMOG00000009090	106	287	106
ENSGMOG00000009091	1126	2452	890
ENSGMOG00000009092	31	57	12
ENSGMOG00000009093	1398	3581	941
ENSGMOG00000009094	8	3	1
ENSGMOG00000009095	270	758	205
ENSGMOG00000009096	1524	3354	1165
ENSGMOG00000009097	37	102	28
ENSGMOG00000009098	452	1034	361
ENSGMOG00000009099	9701	21132	8577
ENSGMOG00000009100	23	30	11
ENSGMOG00000009101	4084	8515	3301
ENSGMOG00000009102	150	477	157
ENSGMOG00000009103	933	2213	650
ENSGMOG00000009104	5632	12170	4185
ENSGMOG00000009105	21	35	14
ENSGMOG00000009106	453	1125	320
ENSGMOG00000009107	100	160	76
ENSGMOG00000009108	164	322	118
ENSGMOG00000009109	154	292	108
ENSGMOG00000009110	37	85	36
ENSGMOG00000009111	4824	9395	3926
ENSGMOG00000009112	993	2030	899
ENSGMOG00000009113	2	18	2
ENSGMOG00000009114	2468	6625	2130
ENSGMOG00000009115	158	360	127
ENSGMOG00000009116	63	62	30
ENSGMOG00000009117	602	1312	387
ENSGMOG00000009118	43	89	38
ENSGMOG00000009119	305	668	217
ENSGMOG00000009120	1893	4080	1488
ENSGMOG00000009121	3176	7587	2304
ENSGMOG00000009122	443	867	397
ENSGMOG00000009123	2455	5882	1915
ENSGMOG00000009124	4706	9277	3416
ENSGMOG00000009125	50	132	41
ENSGMOG00000009126	43	82	32
ENSGMOG00000009127	0	6	0
ENSGMOG00000009128	98	223	81
ENSGMOG00000009129	25515	58921	18674
ENSGMOG00000009130	7851	15623	6772
ENSGMOG00000009131	722	1514	531
ENSGMOG00000009132	33	72	28
ENSGMOG00000009133	3	8	2
ENSGMOG00000009134	1058	2929	913
ENSGMOG00000009135	66	255	76
ENSGMOG00000009136	166937	345594	116891
ENSGMOG00000009137	217	575	172
ENSGMOG00000009138	556	1353	502
ENSGMOG00000009139	0	1	0
ENSGMOG00000009140	297	692	255
ENSGMOG00000009141	482	1176	385
ENSGMOG00000009142	898	1969	715
ENSGMOG00000009143	4	0	0
ENSGMOG00000009144	931	2185	703
ENSGMOG00000009145	836	1660	646
ENSGMOG00000009146	476	928	413
ENSGMOG00000009147	369	811	359
ENSGMOG00000009148	563	1313	468
ENSGMOG00000009149	2094	4629	1620
ENSGMOG00000009150	129	258	95
ENSGMOG00000009151	18522	41289	15070
ENSGMOG00000009152	219	461	171
ENSGMOG00000009153	0	1	0
ENSGMOG00000009154	1477	3442	1125
ENSGMOG00000009155	691	1479	428
ENSGMOG00000009156	46	134	34
ENSGMOG00000009157	0	0	0
ENSGMOG00000009158	2092	4172	1586
ENSGMOG00000009159	34	79	44
ENSGMOG00000009160	2120	4825	1366
ENSGMOG00000009161	15	43	4
ENSGMOG00000009162	177	368	88
ENSGMOG00000009163	86	232	112
ENSGMOG00000009164	2392	5437	1779
ENSGMOG00000009165	942	1956	764
ENSGMOG00000009166	5	7	1
ENSGMOG00000009167	508	973	383
ENSGMOG00000009168	266	670	247
ENSGMOG00000009169	21	35	10
ENSGMOG00000009170	102	190	70
ENSGMOG00000009171	15	32	5
ENSGMOG00000009172	8	8	5
ENSGMOG00000009173	3439	6695	2312
ENSGMOG00000009174	0	0	0
ENSGMOG00000009175	216	479	176
ENSGMOG00000009176	13	19	4
ENSGMOG00000009177	8	8	5
ENSGMOG00000009178	28	29	13
ENSGMOG00000009179	2	2	2
ENSGMOG00000009180	168	397	175
ENSGMOG00000009181	5	9	6
ENSGMOG00000009182	463	919	383
ENSGMOG00000009183	15	30	4
ENSGMOG00000009184	3566	8602	2674
ENSGMOG00000009185	0	2	2
ENSGMOG00000009186	118	284	88
ENSGMOG00000009187	569	1289	518
ENSGMOG00000009188	723	1755	517
ENSGMOG00000009189	410	792	274
ENSGMOG00000009190	25	28	7
ENSGMOG00000009191	1078	2224	806
ENSGMOG00000009192	69463	139581	59463
ENSGMOG00000009193	212	497	129
ENSGMOG00000009194	4	16	4
ENSGMOG00000009195	6025	11908	3632
ENSGMOG00000009196	430	1090	443
ENSGMOG00000009197	6	16	6
ENSGMOG00000009198	1431	2688	1138
ENSGMOG00000009199	1	2	0
ENSGMOG00000009200	529	1134	412
ENSGMOG00000009201	49	91	54
ENSGMOG00000009202	62	153	51
ENSGMOG00000009203	0	8	2
ENSGMOG00000009204	582	1193	404
ENSGMOG00000009205	2423	5150	1913
ENSGMOG00000009206	2720	5683	2165
ENSGMOG00000009207	2304	4631	1880
ENSGMOG00000009208	18	43	10
ENSGMOG00000009209	414	1017	305
ENSGMOG00000009210	692	1534	530
ENSGMOG00000009211	756	1534	516
ENSGMOG00000009212	1893	3790	1304
ENSGMOG00000009213	754	1536	520
ENSGMOG00000009214	427	821	296
ENSGMOG00000009215	0	0	0
ENSGMOG00000009216	5010	9940	3941
ENSGMOG00000009217	6988	14309	4850
ENSGMOG00000009218	2858	5380	2197
ENSGMOG00000009219	1497	3010	1168
ENSGMOG00000009220	2164	4459	1624
ENSGMOG00000009221	11096	23740	8153
ENSGMOG00000009222	40	64	38
ENSGMOG00000009223	2067	4618	1698
ENSGMOG00000009224	325	826	258
ENSGMOG00000009225	2	28	12
ENSGMOG00000009226	1173	2699	805
ENSGMOG00000009227	299	852	268
ENSGMOG00000009228	3238	6358	2137
ENSGMOG00000009229	1970	4733	1447
ENSGMOG00000009230	898	1602	479
ENSGMOG00000009231	1366	2885	860
ENSGMOG00000009232	4380	10512	3192
ENSGMOG00000009233	55	173	41
ENSGMOG00000009234	1927	4151	1411
ENSGMOG00000009235	18	29	12
ENSGMOG00000009236	5249	11198	4010
ENSGMOG00000009237	1226	2327	984
ENSGMOG00000009238	4	5	5
ENSGMOG00000009239	11294	23169	8555
ENSGMOG00000009240	675	1229	470
ENSGMOG00000009241	13819	29610	10093
ENSGMOG00000009242	133	324	109
ENSGMOG00000009243	42	100	47
ENSGMOG00000009244	1269	2886	1127
ENSGMOG00000009245	0	2	0
ENSGMOG00000009246	1487	2659	990
ENSGMOG00000009247	2648	5109	2140
ENSGMOG00000009248	5789	12229	4736
ENSGMOG00000009249	2703	5163	1923
ENSGMOG00000009250	11	20	8
ENSGMOG00000009251	1963	4285	1506
ENSGMOG00000009252	283	426	185
ENSGMOG00000009253	34	47	13
ENSGMOG00000009254	2	1	0
ENSGMOG00000009255	3	10	9
ENSGMOG00000009256	2719	5416	1955
ENSGMOG00000009257	5396	11466	3943
ENSGMOG00000009258	221	417	170
ENSGMOG00000009259	829	1741	577
ENSGMOG00000009260	1951	4215	1585
ENSGMOG00000009261	2002	4450	1520
ENSGMOG00000009262	3210	6751	2402
ENSGMOG00000009263	1	2	2
ENSGMOG00000009264	183	398	115
ENSGMOG00000009265	531	1207	376
ENSGMOG00000009266	80	200	52
ENSGMOG00000009267	4684	10738	3769
ENSGMOG00000009268	3	23	4
ENSGMOG00000009269	34	50	18
ENSGMOG00000009270	1408	2628	975
ENSGMOG00000009271	1497	3289	1196
ENSGMOG00000009272	1813	3483	1260
ENSGMOG00000009273	1608	3568	1247
ENSGMOG00000009274	177	295	149
ENSGMOG00000009275	1400	2342	1017
ENSGMOG00000009276	1813	4323	1517
ENSGMOG00000009277	15816	33642	11248
ENSGMOG00000009278	518	773	334
ENSGMOG00000009279	958	2161	796
ENSGMOG00000009280	858	1868	702
ENSGMOG00000009281	5	18	6
ENSGMOG00000009282	8029	17077	5582
ENSGMOG00000009283	23736	48622	16342
ENSGMOG00000009284	677	1360	587
ENSGMOG00000009285	382	715	272
ENSGMOG00000009286	33	87	30
ENSGMOG00000009287	428	1316	353
ENSGMOG00000009288	3708	8792	3411
ENSGMOG00000009289	1077	3169	1246
ENSGMOG00000009290	6844	15857	5501
ENSGMOG00000009291	1367	2982	1163
ENSGMOG00000009292	156	383	94
ENSGMOG00000009293	2073	4297	1326
ENSGMOG00000009294	0	4	0
ENSGMOG00000009295	130	314	129
ENSGMOG00000009296	11140	24429	9051
ENSGMOG00000009297	47	103	35
ENSGMOG00000009298	756	1669	506
ENSGMOG00000009299	3741	8310	2730
ENSGMOG00000009300	155	291	117
ENSGMOG00000009301	7	12	4
ENSGMOG00000009302	1250	2886	881
ENSGMOG00000009303	5613	12115	4459
ENSGMOG00000009304	337	590	257
ENSGMOG00000009305	767	1467	636
ENSGMOG00000009306	666	1119	643
ENSGMOG00000009307	198	380	141
ENSGMOG00000009308	865	1890	591
ENSGMOG00000009309	52	123	41
ENSGMOG00000009310	182	302	186
ENSGMOG00000009311	913	2018	667
ENSGMOG00000009312	92	228	98
ENSGMOG00000009313	50	132	51
ENSGMOG00000009314	344	868	279
ENSGMOG00000009315	1290	2542	853
ENSGMOG00000009316	636	1421	457
ENSGMOG00000009317	2461	5370	1907
ENSGMOG00000009318	7	13	9
ENSGMOG00000009319	12842	27457	10761
ENSGMOG00000009320	1919	4518	1556
ENSGMOG00000009321	8	19	5
ENSGMOG00000009322	3963	9271	3808
ENSGMOG00000009323	189	339	77
ENSGMOG00000009324	464	1027	331
ENSGMOG00000009325	1695	3495	1213
ENSGMOG00000009326	1147	2523	890
ENSGMOG00000009327	241	509	132
ENSGMOG00000009328	429	966	354
ENSGMOG00000009329	805	1579	667
ENSGMOG00000009330	2550	5870	1768
ENSGMOG00000009331	302	567	258
ENSGMOG00000009332	969	2074	838
ENSGMOG00000009333	0	2	3
ENSGMOG00000009334	7	4	3
ENSGMOG00000009335	477	1125	381
ENSGMOG00000009336	6500	13324	5050
ENSGMOG00000009337	4909	10621	3483
ENSGMOG00000009338	1524	3289	1357
ENSGMOG00000009339	9	32	6
ENSGMOG00000009340	3	15	5
ENSGMOG00000009341	0	0	0
ENSGMOG00000009342	8917	20925	7173
ENSGMOG00000009343	1313	2995	990
ENSGMOG00000009344	1064	2142	960
ENSGMOG00000009345	921	1671	658
ENSGMOG00000009346	284	675	192
ENSGMOG00000009347	6247	12987	4642
ENSGMOG00000009348	4	6	0
ENSGMOG00000009349	1741	3656	1173
ENSGMOG00000009350	23848	47559	17469
ENSGMOG00000009351	184	397	137
ENSGMOG00000009352	116	292	101
ENSGMOG00000009353	25092	56677	16791
ENSGMOG00000009354	0	0	0
ENSGMOG00000009355	52534	109487	42195
ENSGMOG00000009356	109	242	73
ENSGMOG00000009357	621	1307	526
ENSGMOG00000009358	169	372	130
ENSGMOG00000009359	23	37	16
ENSGMOG00000009360	155	426	125
ENSGMOG00000009361	160	350	129
ENSGMOG00000009362	8904	20400	6563
ENSGMOG00000009363	475	953	366
ENSGMOG00000009364	8843	18084	5916
ENSGMOG00000009365	1884	3323	1806
ENSGMOG00000009366	2132	4320	1652
ENSGMOG00000009367	26	99	46
ENSGMOG00000009368	244	546	179
ENSGMOG00000009369	10	19	6
ENSGMOG00000009370	124	280	150
ENSGMOG00000009371	22	39	10
ENSGMOG00000009372	6	6	0
ENSGMOG00000009373	1422	2789	1055
ENSGMOG00000009374	841	1800	597
ENSGMOG00000009375	71	146	58
ENSGMOG00000009376	143	340	95
ENSGMOG00000009377	7	12	6
ENSGMOG00000009378	1132	2466	830
ENSGMOG00000009379	1482	2981	1209
ENSGMOG00000009380	107	210	76
