ID	sample_4	sample_5	sample_6
ENSGMOG00000005618	5003	10337	4407
ENSGMOG00000005619	324	598	222
ENSGMOG00000005620	589	1188	493
ENSGMOG00000005621	85	220	88
ENSGMOG00000005622	207	369	129
ENSGMOG00000005623	3531	8607	3112
ENSGMOG00000005624	2	6	2
ENSGMOG00000005625	1509	2344	969
ENSGMOG00000005626	2711	6957	2462
ENSGMOG00000005627	400	845	287
ENSGMOG00000005628	4477	9648	4077
ENSGMOG00000005629	606	1925	577
ENSGMOG00000005630	3682	8216	3300
ENSGMOG00000005631	11	33	13
ENSGMOG00000005632	1059	2048	794
ENSGMOG00000005633	24	103	40
ENSGMOG00000005634	696	1499	549
ENSGMOG00000005635	1825	4143	1534
ENSGMOG00000005636	1334	3216	1142
ENSGMOG00000005637	0	0	0
ENSGMOG00000005638	910	2236	775
ENSGMOG00000005639	220	620	192
ENSGMOG00000005640	279	856	277
ENSGMOG00000005641	29	31	10
ENSGMOG00000005642	0	0	0
ENSGMOG00000005643	1106	1996	908
ENSGMOG00000005644	568	1506	497
ENSGMOG00000005645	2	10	2
ENSGMOG00000005646	312	722	287
ENSGMOG00000005647	281	523	162
ENSGMOG00000005648	2	2	1
ENSGMOG00000005649	24	23	9
ENSGMOG00000005650	4865	9424	3678
ENSGMOG00000005651	116	240	96
ENSGMOG00000005652	960	2007	819
ENSGMOG00000005653	2425	4412	1749
ENSGMOG00000005654	10833	21721	8779
ENSGMOG00000005655	59	189	72
ENSGMOG00000005656	1002	2360	883
ENSGMOG00000005657	181	358	145
ENSGMOG00000005658	38	75	22
ENSGMOG00000005659	35	70	32
ENSGMOG00000005660	4053	9089	3554
ENSGMOG00000005661	2203	4327	1733
ENSGMOG00000005662	3742	7528	3091
ENSGMOG00000005663	689	1528	551
ENSGMOG00000005664	10	21	1
ENSGMOG00000005665	4071	8324	3386
ENSGMOG00000005666	42	54	0
ENSGMOG00000005667	298	643	256
ENSGMOG00000005668	917	1555	561
ENSGMOG00000005669	276	657	209
ENSGMOG00000005670	599	1400	567
ENSGMOG00000005671	875	1783	643
ENSGMOG00000005672	127	244	151
ENSGMOG00000005673	2019	4604	1738
ENSGMOG00000005674	190	352	154
ENSGMOG00000005675	4913	11779	4300
ENSGMOG00000005676	56	188	81
ENSGMOG00000005677	57	154	52
ENSGMOG00000005678	318	583	238
ENSGMOG00000005679	629	1176	469
ENSGMOG00000005680	7	12	3
ENSGMOG00000005681	172	313	101
ENSGMOG00000005682	575	1230	539
ENSGMOG00000005683	4021	7704	3204
ENSGMOG00000005684	493	1093	370
ENSGMOG00000005685	213	467	206
ENSGMOG00000005686	3178	6308	2440
ENSGMOG00000005687	4809	8857	3418
ENSGMOG00000005688	1887	4433	1698
ENSGMOG00000005689	1645	3924	1416
ENSGMOG00000005690	248	609	219
ENSGMOG00000005691	31	100	51
ENSGMOG00000005692	78	120	71
ENSGMOG00000005693	625	1617	486
ENSGMOG00000005694	16	30	6
ENSGMOG00000005695	1124	1832	733
ENSGMOG00000005696	0	0	0
ENSGMOG00000005697	6386	14494	5742
ENSGMOG00000005698	289	626	268
ENSGMOG00000005699	664	1346	523
ENSGMOG00000005700	1559	3757	1440
ENSGMOG00000005701	475	1043	879
ENSGMOG00000005702	52	93	23
ENSGMOG00000005703	10956	22513	8619
ENSGMOG00000005704	57	79	14
ENSGMOG00000005705	1212	2968	1201
ENSGMOG00000005706	1316	3064	1095
ENSGMOG00000005707	2661	4668	1720
ENSGMOG00000005708	2814	5555	2132
ENSGMOG00000005709	29	49	12
ENSGMOG00000005710	33	54	24
ENSGMOG00000005711	2598	5374	2006
ENSGMOG00000005712	72	138	61
ENSGMOG00000005713	568	1022	424
ENSGMOG00000005714	25	46	23
ENSGMOG00000005715	505	831	293
ENSGMOG00000005716	6920	16495	6220
ENSGMOG00000005717	508	1032	358
ENSGMOG00000005718	1362	3014	1062
ENSGMOG00000005719	50	131	45
ENSGMOG00000005720	135	367	131
ENSGMOG00000005721	64	90	36
ENSGMOG00000005722	4395	8520	3638
ENSGMOG00000005723	329	809	281
ENSGMOG00000005724	35	100	46
ENSGMOG00000005725	1018	2240	829
ENSGMOG00000005726	918	2050	780
ENSGMOG00000005727	20	68	26
ENSGMOG00000005728	293	824	258
ENSGMOG00000005729	33	42	19
ENSGMOG00000005730	35	102	50
ENSGMOG00000005731	464	824	379
ENSGMOG00000005732	470	1018	339
ENSGMOG00000005733	1169	3124	1116
ENSGMOG00000005734	48	44	24
ENSGMOG00000005735	2047	4365	1488
ENSGMOG00000005736	75	169	50
ENSGMOG00000005737	2079	4757	1649
ENSGMOG00000005738	4	1	1
ENSGMOG00000005739	84	200	90
ENSGMOG00000005740	67	130	44
ENSGMOG00000005741	403	762	285
ENSGMOG00000005742	1141	2784	1073
ENSGMOG00000005743	0	0	0
ENSGMOG00000005744	3300	7044	2751
ENSGMOG00000005745	83	233	75
ENSGMOG00000005746	1113	2731	924
ENSGMOG00000005747	2282	4066	1577
ENSGMOG00000005748	33	55	24
ENSGMOG00000005749	122	177	100
ENSGMOG00000005750	28	57	35
ENSGMOG00000005751	24758	59684	23291
ENSGMOG00000005752	2470	4603	1784
ENSGMOG00000005753	10119	20377	7550
ENSGMOG00000005754	4280	9339	3488
ENSGMOG00000005755	56	112	41
ENSGMOG00000005756	290	770	318
ENSGMOG00000005757	754	1707	687
ENSGMOG00000005758	884	2011	776
ENSGMOG00000005759	634	1595	600
ENSGMOG00000005760	0	5	0
ENSGMOG00000005761	336	599	213
ENSGMOG00000005762	95	159	104
ENSGMOG00000005763	2508	6796	2335
ENSGMOG00000005764	20	65	37
ENSGMOG00000005765	947	2108	831
ENSGMOG00000005766	108	184	63
ENSGMOG00000005767	531	1105	395
ENSGMOG00000005768	803	1391	544
ENSGMOG00000005769	1575	3361	1264
ENSGMOG00000005770	93	337	83
ENSGMOG00000005771	156	397	156
ENSGMOG00000005772	973	1690	702
ENSGMOG00000005773	499	993	389
ENSGMOG00000005774	2191	5338	2572
ENSGMOG00000005775	681	1494	534
ENSGMOG00000005776	3194	4974	1922
ENSGMOG00000005777	862	1800	659
ENSGMOG00000005778	925	1831	753
ENSGMOG00000005779	696	1270	579
ENSGMOG00000005780	0	0	0
ENSGMOG00000005781	1217	2896	1028
ENSGMOG00000005782	711	1308	558
ENSGMOG00000005783	36	109	47
ENSGMOG00000005784	1407	3325	1156
ENSGMOG00000005785	282	620	244
ENSGMOG00000005786	5020	9601	3779
ENSGMOG00000005787	1722	3434	1291
ENSGMOG00000005788	2025	5029	1936
ENSGMOG00000005789	33	79	27
ENSGMOG00000005790	181	419	156
ENSGMOG00000005791	34794	65337	26673
ENSGMOG00000005792	643	1206	511
ENSGMOG00000005793	4969	11718	4490
ENSGMOG00000005794	589	1062	427
ENSGMOG00000005795	2432	6200	2303
ENSGMOG00000005796	3	3	0
ENSGMOG00000005797	1274	3024	1111
ENSGMOG00000005798	541	1080	382
ENSGMOG00000005799	980	2808	1071
ENSGMOG00000005800	829	1543	629
ENSGMOG00000005801	921	2129	828
ENSGMOG00000005802	998	2418	1029
ENSGMOG00000005803	1171	2613	883
ENSGMOG00000005804	24	38	33
ENSGMOG00000005805	880	1787	728
ENSGMOG00000005806	2340	4538	1814
ENSGMOG00000005807	240	440	167
ENSGMOG00000005808	1653	3867	1551
ENSGMOG00000005809	1086	2431	964
ENSGMOG00000005810	116	299	114
ENSGMOG00000005811	26	43	6
ENSGMOG00000005812	89	40	29
ENSGMOG00000005813	2	8	2
ENSGMOG00000005814	248	643	229
ENSGMOG00000005815	975	2088	871
ENSGMOG00000005816	15	49	16
ENSGMOG00000005817	985	2311	825
ENSGMOG00000005818	16	4	2
ENSGMOG00000005819	4470	8148	3310
ENSGMOG00000005820	3844	7937	3168
ENSGMOG00000005821	762	1851	665
ENSGMOG00000005822	51	139	30
ENSGMOG00000005823	15	41	22
ENSGMOG00000005824	150	259	124
ENSGMOG00000005825	5407	13314	5036
ENSGMOG00000005826	915	1549	512
ENSGMOG00000005827	4780	9790	4148
ENSGMOG00000005828	19	75	16
ENSGMOG00000005829	17	17	15
ENSGMOG00000005830	7897	18174	7064
ENSGMOG00000005831	141	293	107
ENSGMOG00000005832	11193	24670	9411
ENSGMOG00000005833	17798	33826	13291
ENSGMOG00000005834	1	17	4
ENSGMOG00000005835	21	47	15
ENSGMOG00000005836	624	1070	423
ENSGMOG00000005837	7409	15745	6050
ENSGMOG00000005838	82	201	63
ENSGMOG00000005839	41237	75017	28861
ENSGMOG00000005840	102	263	81
ENSGMOG00000005841	18	35	15
ENSGMOG00000005842	1305	2711	1249
ENSGMOG00000005843	43	43	15
ENSGMOG00000005844	2228	4503	1697
ENSGMOG00000005845	4597	11270	4473
ENSGMOG00000005846	9	15	9
ENSGMOG00000005847	4942	11355	3962
ENSGMOG00000005848	8	12	4
ENSGMOG00000005849	4513	9573	3501
ENSGMOG00000005850	0	1	0
ENSGMOG00000005851	855	1773	669
ENSGMOG00000005852	1553	4119	1588
ENSGMOG00000005853	193	417	174
ENSGMOG00000005854	2	2	0
ENSGMOG00000005855	117	179	54
ENSGMOG00000005856	555	1006	455
ENSGMOG00000005857	89	212	68
ENSGMOG00000005858	18	30	13
ENSGMOG00000005859	1	1	0
ENSGMOG00000005860	920	2171	749
ENSGMOG00000005861	680	1296	580
ENSGMOG00000005862	80290	153265	56899
ENSGMOG00000005863	580	1311	581
ENSGMOG00000005864	0	0	0
ENSGMOG00000005865	6951	15349	5574
ENSGMOG00000005866	1913	4538	1649
ENSGMOG00000005867	640	1436	522
ENSGMOG00000005868	3276	6867	2551
ENSGMOG00000005869	3793	8829	3253
ENSGMOG00000005870	3	7	1
ENSGMOG00000005871	1493	2929	1200
ENSGMOG00000005872	3895	7056	3042
ENSGMOG00000005873	1440	3480	1478
ENSGMOG00000005874	1	10	4
ENSGMOG00000005875	3594	7045	2582
ENSGMOG00000005876	600	1595	483
ENSGMOG00000005877	1991	4591	1617
ENSGMOG00000005878	764	1800	691
ENSGMOG00000005879	28	65	22
ENSGMOG00000005880	718	1529	608
ENSGMOG00000005881	9421	25170	9822
ENSGMOG00000005882	2605	6048	2293
ENSGMOG00000005883	38	44	21
ENSGMOG00000005884	1278	2602	1151
ENSGMOG00000005885	144	283	122
ENSGMOG00000005886	3943	9570	3590
ENSGMOG00000005887	472	1052	369
ENSGMOG00000005888	18	25	11
ENSGMOG00000005889	1	2	1
ENSGMOG00000005890	147	326	119
ENSGMOG00000005891	0	21	10
ENSGMOG00000005892	862	1756	701
ENSGMOG00000005893	91	220	65
ENSGMOG00000005894	77	153	62
ENSGMOG00000005895	2651	6406	2457
ENSGMOG00000005896	384	776	307
ENSGMOG00000005897	70	95	72
ENSGMOG00000005898	50	201	80
ENSGMOG00000005899	507	1208	523
ENSGMOG00000005900	1001	2114	842
ENSGMOG00000005901	515	1057	436
ENSGMOG00000005902	1238	2812	1007
ENSGMOG00000005903	27921	76454	31046
ENSGMOG00000005904	3018	5565	2056
ENSGMOG00000005905	54	102	49
ENSGMOG00000005906	17	36	17
ENSGMOG00000005907	5	4	2
ENSGMOG00000005908	2769	6808	2612
ENSGMOG00000005909	1882	3906	1585
ENSGMOG00000005910	416	839	277
ENSGMOG00000005911	67	195	45
ENSGMOG00000005912	6023	11545	4488
ENSGMOG00000005913	112	168	92
ENSGMOG00000005914	7	12	6
ENSGMOG00000005915	80	213	92
ENSGMOG00000005916	764	1553	609
ENSGMOG00000005917	779	944	411
ENSGMOG00000005918	9	17	7
ENSGMOG00000005919	5668	11760	4453
ENSGMOG00000005920	478	756	342
ENSGMOG00000005921	3074	5432	1999
ENSGMOG00000005922	242	490	225
ENSGMOG00000005923	3	6	3
ENSGMOG00000005924	1830	4421	1617
ENSGMOG00000005925	4985	10298	4141
ENSGMOG00000005926	1881	4566	1771
ENSGMOG00000005927	209	346	137
ENSGMOG00000005928	2	1	0
ENSGMOG00000005929	2456	4700	1691
ENSGMOG00000005930	48	74	25
ENSGMOG00000005931	12	23	8
ENSGMOG00000005932	3	8	6
ENSGMOG00000005933	52	97	68
ENSGMOG00000005934	510	967	309
ENSGMOG00000005935	0	0	0
ENSGMOG00000005936	1199	2504	1099
ENSGMOG00000005937	356	1045	421
ENSGMOG00000005938	917	2160	923
ENSGMOG00000005939	1381	2986	1159
ENSGMOG00000005940	907	1963	693
ENSGMOG00000005941	8	26	11
ENSGMOG00000005942	1112	2733	1263
ENSGMOG00000005943	458	897	369
ENSGMOG00000005944	9	10	14
ENSGMOG00000005945	146	324	142
ENSGMOG00000005946	600	1073	393
ENSGMOG00000005947	80	229	77
ENSGMOG00000005948	945	1950	836
ENSGMOG00000005949	21	42	7
ENSGMOG00000005950	160	251	124
ENSGMOG00000005951	751	1599	763
ENSGMOG00000005952	30	48	20
ENSGMOG00000005953	4055	8714	3527
ENSGMOG00000005954	19983	56347	21224
ENSGMOG00000005955	768	1701	610
ENSGMOG00000005956	2640	5273	1917
ENSGMOG00000005957	551	1548	534
ENSGMOG00000005958	24	39	14
ENSGMOG00000005959	485	829	333
ENSGMOG00000005960	155	324	118
ENSGMOG00000005961	4053	10190	3867
ENSGMOG00000005962	1236	3032	981
ENSGMOG00000005963	2070	4255	1621
ENSGMOG00000005964	43	57	31
ENSGMOG00000005965	193	404	153
ENSGMOG00000005966	894	2274	896
ENSGMOG00000005967	275	667	274
ENSGMOG00000005968	324	657	246
ENSGMOG00000005969	2621	5793	2174
ENSGMOG00000005970	752	1544	651
ENSGMOG00000005971	454	1129	324
ENSGMOG00000005972	15	11	7
ENSGMOG00000005973	2258	5126	2020
ENSGMOG00000005974	3606	6881	2873
ENSGMOG00000005975	2486	4506	1868
ENSGMOG00000005976	344	557	209
ENSGMOG00000005977	3	1	4
ENSGMOG00000005978	54	151	60
ENSGMOG00000005979	680	1446	635
ENSGMOG00000005980	107	240	61
ENSGMOG00000005981	1736	3251	1288
ENSGMOG00000005982	148	213	68
ENSGMOG00000005983	2202	5260	1895
ENSGMOG00000005984	17	68	36
ENSGMOG00000005985	1137	2945	1124
ENSGMOG00000005986	10684	25708	9785
ENSGMOG00000005987	131	306	158
ENSGMOG00000005988	205	448	157
ENSGMOG00000005989	2430	5031	2215
ENSGMOG00000005990	1866	3708	1423
ENSGMOG00000005991	13	107	23
ENSGMOG00000005992	389	888	309
ENSGMOG00000005993	4012	10046	3641
ENSGMOG00000005994	5	38	7
ENSGMOG00000005995	251	465	198
ENSGMOG00000005996	1593	4120	1534
ENSGMOG00000005997	53	87	33
ENSGMOG00000005998	5817	14522	5264
ENSGMOG00000005999	242	493	214
ENSGMOG00000006000	83	173	55
ENSGMOG00000006001	154	306	88
ENSGMOG00000006002	1224	2678	1017
ENSGMOG00000006003	81	229	95
ENSGMOG00000006004	577	1181	480
ENSGMOG00000006005	172	342	108
ENSGMOG00000006006	184	503	162
ENSGMOG00000006007	2850	7148	2676
ENSGMOG00000006008	573	1134	420
ENSGMOG00000006009	11	21	5
ENSGMOG00000006010	283	683	233
ENSGMOG00000006011	130	297	112
ENSGMOG00000006012	3	7	1
ENSGMOG00000006013	13	9	6
ENSGMOG00000006014	727	1605	706
ENSGMOG00000006015	17	42	6
ENSGMOG00000006016	3171	8482	3032
ENSGMOG00000006017	1761	3526	1339
ENSGMOG00000006018	1612	3377	1329
ENSGMOG00000006019	23	38	28
ENSGMOG00000006020	456	996	409
ENSGMOG00000006021	38	83	27
ENSGMOG00000006022	1610	3251	1266
ENSGMOG00000006023	1003	1884	739
ENSGMOG00000006024	0	0	0
ENSGMOG00000006025	2639	5924	2300
ENSGMOG00000006026	1293	2754	1033
ENSGMOG00000006027	12145	29852	10581
ENSGMOG00000006028	1790	3570	1448
ENSGMOG00000006029	419	850	287
ENSGMOG00000006030	227	283	194
ENSGMOG00000006031	3439	7765	2970
ENSGMOG00000006032	35	40	12
ENSGMOG00000006033	207	429	159
ENSGMOG00000006034	2194	5159	1843
ENSGMOG00000006035	904	1928	842
ENSGMOG00000006036	2516	5060	1912
ENSGMOG00000006037	106	188	87
ENSGMOG00000006038	231	382	143
ENSGMOG00000006039	365	711	214
ENSGMOG00000006040	3450	7608	2996
ENSGMOG00000006041	8048	17534	6568
ENSGMOG00000006042	1216	3251	1209
ENSGMOG00000006043	99	241	62
ENSGMOG00000006044	558	1089	491
ENSGMOG00000006045	1906	4484	1740
ENSGMOG00000006046	337	860	331
ENSGMOG00000006047	426	1086	350
ENSGMOG00000006048	328	836	286
ENSGMOG00000006049	3331	6068	2603
ENSGMOG00000006050	4	15	8
ENSGMOG00000006051	9	12	5
ENSGMOG00000006052	8	12	7
ENSGMOG00000006053	10	4	10
ENSGMOG00000006054	2296	5725	2021
ENSGMOG00000006055	2779	7403	2624
ENSGMOG00000006056	194	304	158
ENSGMOG00000006057	3792	7054	2511
ENSGMOG00000006058	4393	9446	3571
ENSGMOG00000006059	27	101	39
ENSGMOG00000006060	287	644	278
ENSGMOG00000006061	23	59	25
ENSGMOG00000006062	402	975	388
ENSGMOG00000006063	11070	29131	10905
ENSGMOG00000006064	3576	8273	3260
ENSGMOG00000006065	6	23	4
ENSGMOG00000006066	785	1812	668
ENSGMOG00000006067	37	61	20
ENSGMOG00000006068	2551	4890	2117
ENSGMOG00000006069	9	5	2
ENSGMOG00000006070	227	439	158
ENSGMOG00000006071	6	1	8
ENSGMOG00000006072	945	1960	714
ENSGMOG00000006073	89	297	95
ENSGMOG00000006074	92	225	85
ENSGMOG00000006075	899	1809	630
ENSGMOG00000006076	30	104	29
ENSGMOG00000006077	2019	4715	1849
ENSGMOG00000006078	1127	2362	977
ENSGMOG00000006079	569	1080	394
ENSGMOG00000006080	2234	5057	2062
ENSGMOG00000006081	1282	3105	1193
ENSGMOG00000006082	793	2151	789
ENSGMOG00000006083	49	109	44
ENSGMOG00000006084	2432	5363	2173
ENSGMOG00000006085	393	879	290
ENSGMOG00000006086	2113	4766	1888
ENSGMOG00000006087	1297	2399	1278
ENSGMOG00000006088	5447	10282	3809
ENSGMOG00000006089	11201	21428	8888
ENSGMOG00000006090	2	3	2
ENSGMOG00000006091	742	1874	674
ENSGMOG00000006092	606	1371	599
ENSGMOG00000006093	1210	2992	1066
ENSGMOG00000006094	83	196	68
ENSGMOG00000006095	87	173	63
ENSGMOG00000006096	1891	4319	1670
ENSGMOG00000006097	198	358	162
ENSGMOG00000006098	51	110	36
ENSGMOG00000006099	1642	3296	1359
ENSGMOG00000006100	46463	93953	37090
ENSGMOG00000006101	124	259	99
ENSGMOG00000006102	64	145	64
ENSGMOG00000006103	4493	10851	4269
ENSGMOG00000006104	1910	3851	1463
ENSGMOG00000006105	801	1569	643
ENSGMOG00000006106	34	74	29
ENSGMOG00000006107	3450	7928	3038
ENSGMOG00000006108	0	0	0
ENSGMOG00000006109	555	1039	413
ENSGMOG00000006110	1848	4286	1619
ENSGMOG00000006111	738	1666	634
ENSGMOG00000006112	747	1909	679
ENSGMOG00000006113	26	51	21
ENSGMOG00000006114	1018	2514	1029
ENSGMOG00000006115	7	14	6
ENSGMOG00000006116	18088	41706	16039
ENSGMOG00000006117	129	288	91
ENSGMOG00000006118	1343	2857	1104
ENSGMOG00000006119	24	48	17
ENSGMOG00000006120	120	111	43
ENSGMOG00000006121	23	46	19
ENSGMOG00000006122	18	28	9
ENSGMOG00000006123	51	133	40
ENSGMOG00000006124	30655	82009	30472
ENSGMOG00000006125	688	1991	661
ENSGMOG00000006126	4764	11386	4498
ENSGMOG00000006127	4164	5786	2286
ENSGMOG00000006128	1402	3018	1146
ENSGMOG00000006129	1576	3635	1496
ENSGMOG00000006130	1502	3244	1192
ENSGMOG00000006131	5303	14320	5358
ENSGMOG00000006132	94	211	83
ENSGMOG00000006133	371	768	246
ENSGMOG00000006134	2386	5239	1978
ENSGMOG00000006135	844	2056	794
ENSGMOG00000006136	1142	1732	697
ENSGMOG00000006137	1444	2681	1019
ENSGMOG00000006138	1501	3330	1294
ENSGMOG00000006139	28	65	21
ENSGMOG00000006140	0	0	0
ENSGMOG00000006141	1128	2715	1060
ENSGMOG00000006142	1719	3375	1357
ENSGMOG00000006143	3666	8539	3193
ENSGMOG00000006144	957	2242	859
ENSGMOG00000006145	51	104	45
ENSGMOG00000006146	278	577	219
ENSGMOG00000006147	2612	5789	2312
ENSGMOG00000006148	3325	6889	2751
ENSGMOG00000006149	121	349	145
ENSGMOG00000006150	6501	17381	6491
ENSGMOG00000006151	213	442	170
ENSGMOG00000006152	6176	14633	5587
ENSGMOG00000006153	12	36	9
ENSGMOG00000006154	857	1935	688
ENSGMOG00000006155	144	355	194
ENSGMOG00000006156	370	883	359
ENSGMOG00000006157	392	657	243
ENSGMOG00000006158	68	168	53
ENSGMOG00000006159	3362	9346	3052
ENSGMOG00000006160	349	724	294
ENSGMOG00000006161	1	11	1
ENSGMOG00000006162	29	74	46
ENSGMOG00000006163	307	814	299
ENSGMOG00000006164	18	32	21
ENSGMOG00000006165	862	1582	782
ENSGMOG00000006166	951	1557	658
ENSGMOG00000006167	101	293	124
ENSGMOG00000006168	30	69	27
ENSGMOG00000006169	301	436	175
ENSGMOG00000006170	5	13	5
ENSGMOG00000006171	486	1116	412
ENSGMOG00000006172	8392	20274	10107
ENSGMOG00000006173	17515	40621	15367
ENSGMOG00000006174	9	22	11
ENSGMOG00000006175	133	275	127
ENSGMOG00000006176	2737	6150	2247
ENSGMOG00000006177	4920	11665	4317
ENSGMOG00000006178	115	322	108
ENSGMOG00000006179	2	1	0
ENSGMOG00000006180	2287	5134	2135
ENSGMOG00000006181	46	63	41
ENSGMOG00000006182	80	189	74
ENSGMOG00000006183	181	321	194
ENSGMOG00000006184	2367	5381	2037
ENSGMOG00000006185	2	5	0
ENSGMOG00000006186	471	1276	558
ENSGMOG00000006187	654	1237	496
ENSGMOG00000006188	325	858	320
ENSGMOG00000006189	138	220	73
ENSGMOG00000006190	60	140	72
ENSGMOG00000006191	3777	9221	3627
ENSGMOG00000006192	1006	1745	734
ENSGMOG00000006193	1063	2527	969
ENSGMOG00000006194	1079	2128	875
ENSGMOG00000006195	90	236	98
ENSGMOG00000006196	230	577	246
ENSGMOG00000006197	67	111	47
ENSGMOG00000006198	2747	6829	2784
ENSGMOG00000006199	614	1089	441
ENSGMOG00000006200	1214	2127	808
ENSGMOG00000006201	798	1507	603
ENSGMOG00000006202	14	52	17
ENSGMOG00000006203	672	1732	594
ENSGMOG00000006204	77	210	70
ENSGMOG00000006205	3613	8046	3113
ENSGMOG00000006206	4	15	2
ENSGMOG00000006207	269	747	271
ENSGMOG00000006208	946	2078	828
ENSGMOG00000006209	5	13	4
ENSGMOG00000006210	73	101	47
ENSGMOG00000006211	19	33	13
ENSGMOG00000006212	608	1042	535
ENSGMOG00000006213	403	1119	394
ENSGMOG00000006214	966	2081	759
ENSGMOG00000006215	366	972	295
ENSGMOG00000006216	730	1643	565
ENSGMOG00000006217	116	262	102
ENSGMOG00000006218	4618	9085	3464
ENSGMOG00000006219	1699	3963	1485
ENSGMOG00000006220	11979	28934	9659
ENSGMOG00000006221	6256	11799	4827
ENSGMOG00000006222	0	2	0
ENSGMOG00000006223	1286	2830	1032
ENSGMOG00000006224	2243	5556	2032
ENSGMOG00000006225	740	1327	518
ENSGMOG00000006226	0	3	0
ENSGMOG00000006227	4369	8809	3075
ENSGMOG00000006228	2743	7008	2446
ENSGMOG00000006229	70	174	83
ENSGMOG00000006230	0	0	0
ENSGMOG00000006231	50	78	32
ENSGMOG00000006232	5324	14093	5090
ENSGMOG00000006233	2969	5822	2164
ENSGMOG00000006234	111	254	92
ENSGMOG00000006235	1733	2720	1059
ENSGMOG00000006236	173	293	95
ENSGMOG00000006237	0	4	0
ENSGMOG00000006238	26	73	25
ENSGMOG00000006239	3377	6344	2657
ENSGMOG00000006240	555	1433	508
ENSGMOG00000006241	1180	2548	953
ENSGMOG00000006242	503	1382	527
ENSGMOG00000006243	1734	3509	1420
ENSGMOG00000006244	118	153	70
ENSGMOG00000006245	607	1360	471
ENSGMOG00000006246	7142	16150	5952
ENSGMOG00000006247	93	143	58
ENSGMOG00000006248	1189	2810	989
ENSGMOG00000006249	471	880	370
ENSGMOG00000006250	3	7	2
ENSGMOG00000006251	139	369	146
ENSGMOG00000006252	3048	6698	2460
ENSGMOG00000006253	1328	2814	1074
ENSGMOG00000006254	15805	37603	14233
ENSGMOG00000006255	135	237	70
ENSGMOG00000006256	1523	3093	1231
ENSGMOG00000006257	2475	5777	2396
ENSGMOG00000006258	118	246	91
ENSGMOG00000006259	34930	68680	28021
ENSGMOG00000006260	0	13	2
ENSGMOG00000006261	1090	2087	845
ENSGMOG00000006262	4662	9610	3918
ENSGMOG00000006263	0	0	0
ENSGMOG00000006264	44	72	16
ENSGMOG00000006265	1714	3031	1135
ENSGMOG00000006266	0	0	0
ENSGMOG00000006267	4093	9290	3683
ENSGMOG00000006268	199	412	173
ENSGMOG00000006269	3673	8063	3106
ENSGMOG00000006270	48	60	23
ENSGMOG00000006271	273	664	297
ENSGMOG00000006272	16	12	9
ENSGMOG00000006273	1347	2385	984
ENSGMOG00000006274	3417	7028	2452
ENSGMOG00000006275	178	414	146
ENSGMOG00000006276	3	1	2
ENSGMOG00000006277	295	636	235
ENSGMOG00000006278	3940	9000	3839
ENSGMOG00000006279	702	1320	545
ENSGMOG00000006280	188	434	142
ENSGMOG00000006281	310	647	294
ENSGMOG00000006282	5146	12004	4687
ENSGMOG00000006283	266	492	194
ENSGMOG00000006284	1435	3118	1143
ENSGMOG00000006285	1935	4066	1689
ENSGMOG00000006286	1606	3363	1265
ENSGMOG00000006287	199	496	156
ENSGMOG00000006288	3314	5799	2642
ENSGMOG00000006289	50	92	29
ENSGMOG00000006290	63	98	44
ENSGMOG00000006291	52	140	68
ENSGMOG00000006292	4216	10006	3893
ENSGMOG00000006293	1069	2643	1045
ENSGMOG00000006294	262	598	211
ENSGMOG00000006295	1349	3019	1169
ENSGMOG00000006296	504	1058	401
ENSGMOG00000006297	319	793	259
ENSGMOG00000006298	1350	2274	961
ENSGMOG00000006299	89	210	54
ENSGMOG00000006300	493	1195	429
ENSGMOG00000006301	36	55	29
ENSGMOG00000006302	258	567	243
ENSGMOG00000006303	776	2098	734
ENSGMOG00000006304	233	501	199
ENSGMOG00000006305	3125	7830	2788
ENSGMOG00000006306	945	1475	590
ENSGMOG00000006307	10	30	14
ENSGMOG00000006308	19	35	15
ENSGMOG00000006309	0	2	2
ENSGMOG00000006310	876	2186	797
ENSGMOG00000006311	536	1042	449
ENSGMOG00000006312	3	12	11
ENSGMOG00000006313	3618	7808	2864
ENSGMOG00000006314	68	136	62
ENSGMOG00000006315	370	871	323
ENSGMOG00000006316	404	897	372
ENSGMOG00000006317	40	90	37
ENSGMOG00000006318	205	463	228
ENSGMOG00000006319	99	202	74
ENSGMOG00000006320	2154	5422	2173
ENSGMOG00000006321	431	1024	373
ENSGMOG00000006322	1409	3043	1169
ENSGMOG00000006323	53	101	47
ENSGMOG00000006324	90	198	76
ENSGMOG00000006325	2528	6216	2272
ENSGMOG00000006326	639	1530	583
ENSGMOG00000006327	26	76	23
ENSGMOG00000006328	163	271	117
ENSGMOG00000006329	0	5	0
ENSGMOG00000006330	1192	2190	797
ENSGMOG00000006331	1387	2768	1075
ENSGMOG00000006332	25	57	22
ENSGMOG00000006333	1429	3572	1376
ENSGMOG00000006334	831	1637	755
ENSGMOG00000006335	464	870	298
ENSGMOG00000006336	1	3	2
ENSGMOG00000006337	4	8	3
ENSGMOG00000006338	488	984	331
ENSGMOG00000006339	881	1693	685
ENSGMOG00000006340	1547	3319	1201
ENSGMOG00000006341	124	260	100
ENSGMOG00000006342	68	131	64
ENSGMOG00000006343	11	49	14
ENSGMOG00000006344	7046	15092	6143
ENSGMOG00000006345	3534	6822	2506
