ID	sample_10	sample_11	sample_12
ENSGMOG00000011226	15698	18935	9359
ENSGMOG00000011227	224	274	141
ENSGMOG00000011228	454	527	307
ENSGMOG00000011229	163	211	125
ENSGMOG00000011230	73	80	46
ENSGMOG00000011231	333	364	327
ENSGMOG00000011232	2648	2834	1760
ENSGMOG00000011233	1114	1304	662
ENSGMOG00000011234	186	291	93
ENSGMOG00000011235	33820	37063	23343
ENSGMOG00000011236	134	97	48
ENSGMOG00000011237	6908	8413	4763
ENSGMOG00000011238	1430	1773	1180
ENSGMOG00000011239	342	348	200
ENSGMOG00000011240	316	309	228
ENSGMOG00000011241	210	294	156
ENSGMOG00000011242	1233	1440	874
ENSGMOG00000011243	30	50	15
ENSGMOG00000011244	2	4	4
ENSGMOG00000011245	2861	3408	2105
ENSGMOG00000011246	50	81	48
ENSGMOG00000011247	8789	10199	6271
ENSGMOG00000011248	704	871	451
ENSGMOG00000011249	3432	3904	2229
ENSGMOG00000011250	1054	1219	675
ENSGMOG00000011251	2438	2720	1604
ENSGMOG00000011252	44	30	23
ENSGMOG00000011253	1314	2023	1108
ENSGMOG00000011254	116	112	93
ENSGMOG00000011255	147	194	95
ENSGMOG00000011256	0	10	20
ENSGMOG00000011257	42	67	55
ENSGMOG00000011258	645	644	384
ENSGMOG00000011259	69	107	66
ENSGMOG00000011260	8623	10943	6440
ENSGMOG00000011261	1365	1769	945
ENSGMOG00000011262	1062	1268	644
ENSGMOG00000011263	1613	1775	1110
ENSGMOG00000011264	1952	2592	1267
ENSGMOG00000011265	0	1	0
ENSGMOG00000011266	1118	1414	846
ENSGMOG00000011267	1940	1939	1562
ENSGMOG00000011268	94	103	70
ENSGMOG00000011269	4054	4057	2784
ENSGMOG00000011270	1278	1585	940
ENSGMOG00000011271	22	27	22
ENSGMOG00000011272	82	89	38
ENSGMOG00000011273	63	92	20
ENSGMOG00000011274	544	550	292
ENSGMOG00000011275	15	10	7
ENSGMOG00000011276	20364	22904	13104
ENSGMOG00000011277	2894	3490	1939
ENSGMOG00000011278	2892	3152	2058
ENSGMOG00000011279	6298	7445	4334
ENSGMOG00000011280	255	255	141
ENSGMOG00000011281	4	8	4
ENSGMOG00000011282	4125	5038	2684
ENSGMOG00000011283	55	44	39
ENSGMOG00000011284	34	35	20
ENSGMOG00000011285	403	388	324
ENSGMOG00000011286	199	211	124
ENSGMOG00000011287	48487	56508	33550
ENSGMOG00000011288	230	329	178
ENSGMOG00000011289	13635	13439	9194
ENSGMOG00000011290	98	171	101
ENSGMOG00000011291	283	344	251
ENSGMOG00000011292	3086	3420	2100
ENSGMOG00000011293	13314	14330	9228
ENSGMOG00000011294	1593	1698	1013
ENSGMOG00000011295	752	901	545
ENSGMOG00000011296	1210	1330	1014
ENSGMOG00000011297	27356	29789	18492
ENSGMOG00000011298	9	17	9
ENSGMOG00000011299	746	799	489
ENSGMOG00000011300	6427	7426	4543
ENSGMOG00000011301	1024	1053	748
ENSGMOG00000011302	16	33	22
ENSGMOG00000011303	113	126	66
ENSGMOG00000011304	58	148	77
ENSGMOG00000011305	255	376	242
ENSGMOG00000011306	0	0	0
ENSGMOG00000011307	93	105	43
ENSGMOG00000011308	7591	8442	4837
ENSGMOG00000011309	348	382	214
ENSGMOG00000011310	18	22	17
ENSGMOG00000011311	1521	2023	1109
ENSGMOG00000011312	1413	1787	1024
ENSGMOG00000011313	27	51	13
ENSGMOG00000011314	1627	1909	1067
ENSGMOG00000011315	1330	1584	973
ENSGMOG00000011316	862	825	525
ENSGMOG00000011317	523	616	370
ENSGMOG00000011318	2425	2458	1484
ENSGMOG00000011319	191	203	163
ENSGMOG00000011320	987	1321	685
ENSGMOG00000011321	2004	2484	1436
ENSGMOG00000011322	39303	42469	26814
ENSGMOG00000011323	627	585	385
ENSGMOG00000011324	18	12	9
ENSGMOG00000011325	20	28	15
ENSGMOG00000011326	527	571	356
ENSGMOG00000011327	1582	1666	1036
ENSGMOG00000011328	205	202	111
ENSGMOG00000011329	21	62	23
ENSGMOG00000011330	5926	7270	4207
ENSGMOG00000011331	2302	2144	1450
ENSGMOG00000011332	2067	1784	1093
ENSGMOG00000011333	0	2	0
ENSGMOG00000011334	404	432	256
ENSGMOG00000011335	1168	1654	856
ENSGMOG00000011336	43	51	71
ENSGMOG00000011337	3933	4435	2809
ENSGMOG00000011338	4758	4663	2822
ENSGMOG00000011339	1657	1743	886
ENSGMOG00000011340	5	0	2
ENSGMOG00000011341	7594	9078	5455
ENSGMOG00000011342	0	4	3
ENSGMOG00000011343	2319	3041	1611
ENSGMOG00000011344	470	470	380
ENSGMOG00000011345	39	37	10
ENSGMOG00000011346	4030	4202	2456
ENSGMOG00000011347	129	140	204
ENSGMOG00000011348	1380	1510	864
ENSGMOG00000011349	5	12	4
ENSGMOG00000011350	270	245	190
ENSGMOG00000011351	2213	2661	1577
ENSGMOG00000011352	68	70	43
ENSGMOG00000011353	538	582	324
ENSGMOG00000011354	5104	5999	3821
ENSGMOG00000011355	156	171	116
ENSGMOG00000011356	2281	2462	1430
ENSGMOG00000011357	5	5	0
ENSGMOG00000011358	23	28	20
ENSGMOG00000011359	9	15	9
ENSGMOG00000011360	64	79	33
ENSGMOG00000011361	1657	1515	952
ENSGMOG00000011362	140	181	78
ENSGMOG00000011363	2788	3085	1825
ENSGMOG00000011364	937	1089	645
ENSGMOG00000011365	2199	2375	1409
ENSGMOG00000011366	3719	3747	2525
ENSGMOG00000011367	411	645	442
ENSGMOG00000011368	106	108	54
ENSGMOG00000011369	274	325	206
ENSGMOG00000011370	5996	7451	5472
ENSGMOG00000011371	144	163	114
ENSGMOG00000011372	2158	2318	1625
ENSGMOG00000011373	20	48	11
ENSGMOG00000011374	949	864	602
ENSGMOG00000011375	1764	2352	1129
ENSGMOG00000011376	8	12	6
ENSGMOG00000011377	1676	1598	990
ENSGMOG00000011378	943	914	736
ENSGMOG00000011379	8	22	11
ENSGMOG00000011380	274	270	215
ENSGMOG00000011381	7543	9495	5032
ENSGMOG00000011382	98	117	59
ENSGMOG00000011383	2079	2606	1399
ENSGMOG00000011384	2631	3266	1864
ENSGMOG00000011385	2776	3356	1670
ENSGMOG00000011386	32	60	32
ENSGMOG00000011387	1	3	0
ENSGMOG00000011388	2006	2518	1287
ENSGMOG00000011389	793	839	753
ENSGMOG00000011390	1732	1919	1024
ENSGMOG00000011391	16222	18142	11115
ENSGMOG00000011392	611	877	454
ENSGMOG00000011393	32	48	34
ENSGMOG00000011394	100	81	62
ENSGMOG00000011395	901	930	612
ENSGMOG00000011396	3004	2763	1931
ENSGMOG00000011397	206	264	165
ENSGMOG00000011398	905	1003	634
ENSGMOG00000011399	152	148	98
ENSGMOG00000011400	8	19	10
ENSGMOG00000011401	397	407	305
ENSGMOG00000011402	2667	3155	1782
ENSGMOG00000011403	5	11	10
ENSGMOG00000011404	868	1071	565
ENSGMOG00000011405	41	32	21
ENSGMOG00000011406	1391	1535	979
ENSGMOG00000011407	239	310	155
ENSGMOG00000011408	311	385	180
ENSGMOG00000011409	3848	4449	2548
ENSGMOG00000011410	8744	9858	5902
ENSGMOG00000011411	4279	7047	3831
ENSGMOG00000011412	691	827	416
ENSGMOG00000011413	611	584	313
ENSGMOG00000011414	10	14	10
ENSGMOG00000011415	320	330	228
ENSGMOG00000011416	1996	2132	1313
ENSGMOG00000011417	36924	50257	28152
ENSGMOG00000011418	132	126	96
ENSGMOG00000011419	600	690	394
ENSGMOG00000011420	60	62	36
ENSGMOG00000011421	1931	1898	1240
ENSGMOG00000011422	214	265	168
ENSGMOG00000011423	4225	5944	3878
ENSGMOG00000011424	4957	4497	3321
ENSGMOG00000011425	500	569	315
ENSGMOG00000011426	91	125	50
ENSGMOG00000011427	2929	3513	2025
ENSGMOG00000011428	2459	2341	1798
ENSGMOG00000011429	138	196	78
ENSGMOG00000011430	166308	198760	123776
ENSGMOG00000011431	53	62	54
ENSGMOG00000011432	62	114	80
ENSGMOG00000011433	167	227	123
ENSGMOG00000011434	37	52	28
ENSGMOG00000011435	964	1204	663
ENSGMOG00000011436	72	94	50
ENSGMOG00000011437	3849	4679	2613
ENSGMOG00000011438	4	0	0
ENSGMOG00000011439	46	86	33
ENSGMOG00000011440	1059	1437	678
ENSGMOG00000011441	291	399	150
ENSGMOG00000011442	125	157	85
ENSGMOG00000011443	592	690	390
ENSGMOG00000011444	8837	10523	6381
ENSGMOG00000011445	709	1019	536
ENSGMOG00000011446	48	44	21
ENSGMOG00000011447	54	51	25
ENSGMOG00000011448	135	122	73
ENSGMOG00000011449	953	1190	587
ENSGMOG00000011450	120031	152849	75427
ENSGMOG00000011451	4058	4888	2730
ENSGMOG00000011452	765	964	599
ENSGMOG00000011453	187	246	133
ENSGMOG00000011454	268	305	187
ENSGMOG00000011455	332	262	171
ENSGMOG00000011456	699	601	393
ENSGMOG00000011457	11976	12993	8574
ENSGMOG00000011458	91	282	138
ENSGMOG00000011459	6526	6964	4540
ENSGMOG00000011460	43	55	25
ENSGMOG00000011461	7	2	3
ENSGMOG00000011462	99	165	89
ENSGMOG00000011463	115836	141663	79411
ENSGMOG00000011464	4	9	0
ENSGMOG00000011465	132	177	62
ENSGMOG00000011466	1601	1717	1119
ENSGMOG00000011467	20002	25312	13957
ENSGMOG00000011468	17007	19587	11187
ENSGMOG00000011469	5874	6994	3737
ENSGMOG00000011470	433	483	278
ENSGMOG00000011471	2516	3230	1948
ENSGMOG00000011472	13492	16639	9408
ENSGMOG00000011473	9	14	8
ENSGMOG00000011474	8593	10583	5322
ENSGMOG00000011475	4426	5595	3152
ENSGMOG00000011476	0	0	0
ENSGMOG00000011477	4517	3828	2419
ENSGMOG00000011478	95	102	59
ENSGMOG00000011479	860	926	507
ENSGMOG00000011480	889	943	594
ENSGMOG00000011481	0	1	1
ENSGMOG00000011482	14	15	12
ENSGMOG00000011483	3634	4140	2785
ENSGMOG00000011484	2945	3283	1850
ENSGMOG00000011485	3472	3949	2074
ENSGMOG00000011486	18137	22147	12863
ENSGMOG00000011487	133	142	94
ENSGMOG00000011488	3349	4036	2573
ENSGMOG00000011489	0	0	1
ENSGMOG00000011490	370	286	322
ENSGMOG00000011491	16	29	2
ENSGMOG00000011492	13458	15705	9151
ENSGMOG00000011493	142	207	92
ENSGMOG00000011494	1024	1118	736
ENSGMOG00000011495	822	990	583
ENSGMOG00000011496	13276	14968	9179
ENSGMOG00000011497	244	309	176
ENSGMOG00000011498	4777	5652	3088
ENSGMOG00000011499	1184	1238	717
ENSGMOG00000011500	33	36	18
ENSGMOG00000011501	3577	4128	2265
ENSGMOG00000011502	73	77	48
ENSGMOG00000011503	7	4	7
ENSGMOG00000011504	261	356	190
ENSGMOG00000011505	35	64	31
ENSGMOG00000011506	7289	8978	4789
ENSGMOG00000011507	4503	4947	2672
ENSGMOG00000011508	28	32	3
ENSGMOG00000011509	3681	3895	2705
ENSGMOG00000011510	167	242	101
ENSGMOG00000011511	14	18	8
ENSGMOG00000011512	2804	3281	2015
ENSGMOG00000011513	3826	4530	2571
ENSGMOG00000011514	171	180	73
ENSGMOG00000011515	171	194	97
ENSGMOG00000011516	2986	3310	2012
ENSGMOG00000011517	252	280	154
ENSGMOG00000011518	1626	1705	1012
ENSGMOG00000011519	470	538	276
ENSGMOG00000011520	2979	3077	1959
ENSGMOG00000011521	826	1124	560
ENSGMOG00000011522	77	92	49
ENSGMOG00000011523	125	148	87
ENSGMOG00000011524	351	431	308
ENSGMOG00000011525	90	124	69
ENSGMOG00000011526	5	8	2
ENSGMOG00000011527	10846	16395	7325
ENSGMOG00000011528	2004	2744	1649
ENSGMOG00000011529	116	177	84
ENSGMOG00000011530	10495	10250	6905
ENSGMOG00000011531	191	217	104
ENSGMOG00000011532	695	787	468
ENSGMOG00000011533	9647	10943	6786
ENSGMOG00000011534	2	2	0
ENSGMOG00000011535	39	30	36
ENSGMOG00000011536	2875	3217	1814
ENSGMOG00000011537	112	145	78
ENSGMOG00000011538	8201	10069	5907
ENSGMOG00000011539	578	652	420
ENSGMOG00000011540	1206	1545	854
ENSGMOG00000011541	537	889	340
ENSGMOG00000011542	5669	6567	4088
ENSGMOG00000011543	352540	424560	251439
ENSGMOG00000011544	77	99	44
ENSGMOG00000011545	1924	2101	1521
ENSGMOG00000011546	9	0	0
ENSGMOG00000011547	7378	7996	5243
ENSGMOG00000011548	21497	24847	15828
ENSGMOG00000011549	2537	2811	1787
ENSGMOG00000011550	436	592	348
ENSGMOG00000011551	43	69	35
ENSGMOG00000011552	2615	2722	1944
ENSGMOG00000011553	347	398	222
ENSGMOG00000011554	407	503	324
ENSGMOG00000011555	14	33	28
ENSGMOG00000011556	3518	3788	2506
ENSGMOG00000011557	192861	218244	138162
ENSGMOG00000011558	682	665	416
ENSGMOG00000011559	13989	15975	8815
ENSGMOG00000011560	37	35	29
ENSGMOG00000011561	993	1233	755
ENSGMOG00000011562	8213	10100	5913
ENSGMOG00000011563	2254	2506	1580
ENSGMOG00000011564	95	81	56
ENSGMOG00000011565	8444	10776	5691
ENSGMOG00000011566	3	0	0
ENSGMOG00000011567	4155	5151	3121
ENSGMOG00000011568	21	15	6
ENSGMOG00000011569	7936	9428	5544
ENSGMOG00000011570	1440	1513	927
ENSGMOG00000011571	90	60	59
ENSGMOG00000011572	1158	1420	653
ENSGMOG00000011573	4816	5494	3052
ENSGMOG00000011574	618	724	509
ENSGMOG00000011575	160	174	123
ENSGMOG00000011576	655	660	452
ENSGMOG00000011577	621	765	427
ENSGMOG00000011578	2478	2850	1992
ENSGMOG00000011579	226	313	152
ENSGMOG00000011580	3959	3772	2395
ENSGMOG00000011581	409	435	263
ENSGMOG00000011582	383	449	304
ENSGMOG00000011583	1009	1356	727
ENSGMOG00000011584	367	420	187
ENSGMOG00000011585	14149	16604	10075
ENSGMOG00000011586	1174	1458	933
ENSGMOG00000011587	551	1221	589
ENSGMOG00000011588	151	130	95
ENSGMOG00000011589	4184	4340	2661
ENSGMOG00000011590	851	1168	689
ENSGMOG00000011591	610	715	486
ENSGMOG00000011592	161	167	87
ENSGMOG00000011593	3988	4325	3017
ENSGMOG00000011594	7697	9830	5404
ENSGMOG00000011595	981	1125	682
ENSGMOG00000011596	1650	1824	1095
ENSGMOG00000011597	4040	4838	2755
ENSGMOG00000011598	4	7	1
ENSGMOG00000011599	9	6	6
ENSGMOG00000011600	4	24	8
ENSGMOG00000011601	212	281	127
ENSGMOG00000011602	176	278	109
ENSGMOG00000011603	2064	2557	1512
ENSGMOG00000011604	66	254	158
ENSGMOG00000011605	171	242	128
ENSGMOG00000011606	42	58	25
ENSGMOG00000011607	10437	11873	7290
ENSGMOG00000011608	1610	1848	1106
ENSGMOG00000011609	0	10	0
ENSGMOG00000011610	1425	1643	963
ENSGMOG00000011611	355	379	214
ENSGMOG00000011612	2885	3257	1970
ENSGMOG00000011613	35	30	19
ENSGMOG00000011614	542	713	371
ENSGMOG00000011615	418	421	278
ENSGMOG00000011616	1248	1357	831
ENSGMOG00000011617	1397	1640	887
ENSGMOG00000011618	358	410	239
ENSGMOG00000011619	66	72	56
ENSGMOG00000011620	66	74	35
ENSGMOG00000011621	466	567	302
ENSGMOG00000011622	109	151	70
ENSGMOG00000011623	771	990	465
ENSGMOG00000011624	52	82	25
ENSGMOG00000011625	4	8	2
ENSGMOG00000011626	4513	4864	2704
ENSGMOG00000011627	72	112	48
ENSGMOG00000011628	1308	1680	942
ENSGMOG00000011629	5048	5373	3046
ENSGMOG00000011630	1271	1661	931
ENSGMOG00000011631	510	532	273
ENSGMOG00000011632	277	328	151
ENSGMOG00000011633	5169	6247	3639
ENSGMOG00000011634	16	11	7
ENSGMOG00000011635	0	4	1
ENSGMOG00000011636	4987	5769	3282
ENSGMOG00000011637	4345	5374	3249
ENSGMOG00000011638	5	2	5
ENSGMOG00000011639	426	443	313
ENSGMOG00000011640	7	10	7
ENSGMOG00000011641	37	70	31
ENSGMOG00000011642	376	425	221
ENSGMOG00000011643	72	141	62
ENSGMOG00000011644	2784	2952	1913
ENSGMOG00000011645	3696	4425	2952
ENSGMOG00000011646	4847	6357	3363
ENSGMOG00000011647	17	31	16
ENSGMOG00000011648	740	854	478
ENSGMOG00000011649	9946	9636	6452
ENSGMOG00000011650	443	488	204
ENSGMOG00000011651	14848	17956	11098
ENSGMOG00000011652	1531	1866	1009
ENSGMOG00000011653	0	7	0
ENSGMOG00000011654	104	105	94
ENSGMOG00000011655	173	142	127
ENSGMOG00000011656	2058	2543	1490
ENSGMOG00000011657	312	391	209
ENSGMOG00000011658	440	516	295
ENSGMOG00000011659	4483	5585	3085
ENSGMOG00000011660	0	0	0
ENSGMOG00000011661	614	795	391
ENSGMOG00000011662	7119	8861	5828
ENSGMOG00000011663	5	6	6
ENSGMOG00000011664	1202	1372	898
ENSGMOG00000011665	349	373	214
ENSGMOG00000011666	3466	4048	2360
ENSGMOG00000011667	707	762	476
ENSGMOG00000011668	1	4	0
ENSGMOG00000011669	784	916	506
ENSGMOG00000011670	561	605	373
ENSGMOG00000011671	5130	5586	3670
ENSGMOG00000011672	5422	6398	3693
ENSGMOG00000011673	2873	3419	1949
ENSGMOG00000011674	1426	1662	1061
ENSGMOG00000011675	1432	1654	863
ENSGMOG00000011676	4778	5195	3327
ENSGMOG00000011677	494	505	379
ENSGMOG00000011678	1343	1356	893
ENSGMOG00000011679	141	132	101
ENSGMOG00000011680	792	1001	578
ENSGMOG00000011681	16507	19402	11282
ENSGMOG00000011682	51	60	32
ENSGMOG00000011683	858	974	679
ENSGMOG00000011684	5213	6095	4116
ENSGMOG00000011685	365	438	248
ENSGMOG00000011686	445	532	283
ENSGMOG00000011687	51	95	70
ENSGMOG00000011688	1027	965	604
ENSGMOG00000011689	21429	24053	13860
ENSGMOG00000011690	767	984	512
ENSGMOG00000011691	3487	4060	2206
ENSGMOG00000011692	2345	3122	1565
ENSGMOG00000011693	1916	2319	1291
ENSGMOG00000011694	18	16	15
ENSGMOG00000011695	26701	33079	18817
ENSGMOG00000011696	412	563	227
ENSGMOG00000011697	193	235	110
ENSGMOG00000011698	129	77	125
ENSGMOG00000011699	29	39	13
ENSGMOG00000011700	59	38	30
ENSGMOG00000011701	1184	1249	858
ENSGMOG00000011702	8430	9113	5179
ENSGMOG00000011703	519	513	251
ENSGMOG00000011704	14156	14503	8540
ENSGMOG00000011705	2322	3428	1787
ENSGMOG00000011706	6	6	2
ENSGMOG00000011707	5891	7243	4362
ENSGMOG00000011708	215	252	132
ENSGMOG00000011709	502	520	331
ENSGMOG00000011710	408	476	316
ENSGMOG00000011711	363	342	212
ENSGMOG00000011712	2432	2880	1807
ENSGMOG00000011713	671	742	477
ENSGMOG00000011714	7631	8272	5015
ENSGMOG00000011715	707	1842	1110
ENSGMOG00000011716	975	1062	594
ENSGMOG00000011717	1826	2082	1287
ENSGMOG00000011718	76	32	66
ENSGMOG00000011719	2	14	13
ENSGMOG00000011720	31	44	23
ENSGMOG00000011721	5	30	0
ENSGMOG00000011722	392733	381053	234263
ENSGMOG00000011723	101	115	92
ENSGMOG00000011724	4064	8254	4297
ENSGMOG00000011725	1156	1190	732
ENSGMOG00000011726	807	999	476
ENSGMOG00000011727	7171	8166	4899
ENSGMOG00000011728	2288	2409	1642
ENSGMOG00000011729	2018	2067	1518
ENSGMOG00000011730	495	612	334
ENSGMOG00000011731	135	190	80
ENSGMOG00000011732	19	24	2
ENSGMOG00000011733	746	748	511
ENSGMOG00000011734	0	0	0
ENSGMOG00000011735	2289	1594	1317
ENSGMOG00000011736	207	307	205
ENSGMOG00000011737	202	266	151
ENSGMOG00000011738	0	1	0
ENSGMOG00000011739	998	1193	748
ENSGMOG00000011740	582	699	500
ENSGMOG00000011741	41372	46676	27488
ENSGMOG00000011742	4070	4893	2654
ENSGMOG00000011743	192	291	171
ENSGMOG00000011744	582	741	397
ENSGMOG00000011745	165	265	126
ENSGMOG00000011746	11576	12634	8625
ENSGMOG00000011747	138	222	91
ENSGMOG00000011748	365	379	251
ENSGMOG00000011749	2229	2520	1572
ENSGMOG00000011750	46	20	14
ENSGMOG00000011751	567	827	441
ENSGMOG00000011752	36	74	17
ENSGMOG00000011753	0	6	2
ENSGMOG00000011754	4150	4749	2676
ENSGMOG00000011755	37	68	31
ENSGMOG00000011756	3114	3470	1869
ENSGMOG00000011757	124	147	107
ENSGMOG00000011758	93	153	75
ENSGMOG00000011759	983	1135	613
ENSGMOG00000011760	1000	1181	615
ENSGMOG00000011761	2	0	1
ENSGMOG00000011762	675	504	377
ENSGMOG00000011763	9001	9662	6241
ENSGMOG00000011764	6043	7402	4243
ENSGMOG00000011765	2938	2817	1739
ENSGMOG00000011766	1240	1494	798
ENSGMOG00000011767	9	11	7
ENSGMOG00000011768	259	293	199
ENSGMOG00000011769	5970	7107	4324
ENSGMOG00000011770	655	645	362
ENSGMOG00000011771	3319	3649	2154
ENSGMOG00000011772	3379	3568	2061
ENSGMOG00000011773	233	230	120
ENSGMOG00000011774	1037	1266	644
ENSGMOG00000011775	3378	3698	2202
ENSGMOG00000011776	1508	1774	873
ENSGMOG00000011777	163	185	150
ENSGMOG00000011778	720	810	451
ENSGMOG00000011779	116	110	76
ENSGMOG00000011780	0	0	0
ENSGMOG00000011781	214	276	158
ENSGMOG00000011782	2	6	9
ENSGMOG00000011783	0	7	0
ENSGMOG00000011784	213	205	159
ENSGMOG00000011785	3686	4436	2695
ENSGMOG00000011786	4	7	1
ENSGMOG00000011787	50	64	22
ENSGMOG00000011788	2	1	2
ENSGMOG00000011789	3262	3958	2226
ENSGMOG00000011790	1434	1729	985
ENSGMOG00000011791	3	5	6
ENSGMOG00000011792	8724	10607	5829
ENSGMOG00000011793	5234	5477	3336
ENSGMOG00000011794	129	106	79
ENSGMOG00000011795	215	258	153
ENSGMOG00000011796	1	0	0
ENSGMOG00000011797	1497	1794	1106
ENSGMOG00000011798	43	40	23
ENSGMOG00000011799	732	858	397
ENSGMOG00000011800	304	386	205
ENSGMOG00000011801	0	0	1
ENSGMOG00000011802	349	150	121
ENSGMOG00000011803	3305	3741	2176
ENSGMOG00000011804	72	95	48
ENSGMOG00000011805	1018	1140	676
ENSGMOG00000011806	317	384	259
ENSGMOG00000011807	0	1	0
ENSGMOG00000011808	8	9	11
ENSGMOG00000011809	146	193	60
ENSGMOG00000011810	10183	12192	7852
ENSGMOG00000011811	0	0	2
ENSGMOG00000011812	7	5	1
ENSGMOG00000011813	1385	1576	914
ENSGMOG00000011814	171	221	202
ENSGMOG00000011815	684	650	418
ENSGMOG00000011816	1910	2051	1256
ENSGMOG00000011817	5950	6769	4355
ENSGMOG00000011818	37991	40476	24119
ENSGMOG00000011819	44	44	19
ENSGMOG00000011820	21	39	17
ENSGMOG00000011821	38	29	11
ENSGMOG00000011822	83	101	37
ENSGMOG00000011823	38	58	62
ENSGMOG00000011824	5632	7095	3789
ENSGMOG00000011825	20	39	17
ENSGMOG00000011826	558	626	299
ENSGMOG00000011827	608	607	386
ENSGMOG00000011828	247	249	201
ENSGMOG00000011829	2714	3131	1986
ENSGMOG00000011830	563	696	360
ENSGMOG00000011831	18	52	46
ENSGMOG00000011832	234	333	140
ENSGMOG00000011833	7	11	4
ENSGMOG00000011834	377	385	204
ENSGMOG00000011835	6250	7881	4350
ENSGMOG00000011836	805	928	608
ENSGMOG00000011837	8	31	19
ENSGMOG00000011838	813	865	520
ENSGMOG00000011839	212	242	141
ENSGMOG00000011840	3518	3745	2276
ENSGMOG00000011841	134	163	89
ENSGMOG00000011842	689	889	565
ENSGMOG00000011843	4856	5249	3035
ENSGMOG00000011844	27	52	26
ENSGMOG00000011845	49	115	48
ENSGMOG00000011846	32	45	22
ENSGMOG00000011847	1618	2105	1227
ENSGMOG00000011848	3	5	6
ENSGMOG00000011849	94	73	38
ENSGMOG00000011850	42	35	25
ENSGMOG00000011851	118	174	90
ENSGMOG00000011852	23	33	35
ENSGMOG00000011853	1534	1950	1105
ENSGMOG00000011854	191	297	163
ENSGMOG00000011855	9540	10343	6639
ENSGMOG00000011856	862	919	692
ENSGMOG00000011857	1384	1770	947
ENSGMOG00000011858	8	26	12
ENSGMOG00000011859	4027	3364	2451
ENSGMOG00000011860	3438	3922	2311
ENSGMOG00000011861	2675	3325	1895
ENSGMOG00000011862	760	835	377
ENSGMOG00000011863	216	224	118
ENSGMOG00000011864	10	11	6
ENSGMOG00000011865	0	0	0
ENSGMOG00000011866	148	146	90
ENSGMOG00000011867	11	19	9
ENSGMOG00000011868	855	879	529
ENSGMOG00000011869	174	173	97
ENSGMOG00000011870	123	156	120
ENSGMOG00000011871	687	894	468
ENSGMOG00000011872	3765	4226	2972
ENSGMOG00000011873	326	369	231
ENSGMOG00000011874	1435	2412	1470
ENSGMOG00000011875	2085	2254	1408
ENSGMOG00000011876	10	39	25
ENSGMOG00000011877	580	641	425
ENSGMOG00000011878	602	888	425
ENSGMOG00000011879	26	43	17
ENSGMOG00000011880	4467	5326	2909
ENSGMOG00000011881	132	160	169
ENSGMOG00000011882	1390	1643	1125
ENSGMOG00000011883	5194	6426	3608
ENSGMOG00000011884	9589	12034	7233
ENSGMOG00000011885	2762	3566	1519
ENSGMOG00000011886	2991	3772	2298
ENSGMOG00000011887	808	972	638
ENSGMOG00000011888	1084	1247	726
ENSGMOG00000011889	15	17	10
ENSGMOG00000011890	2	2	1
ENSGMOG00000011891	25612	27973	17045
ENSGMOG00000011892	210	234	107
ENSGMOG00000011893	1182	2640	1295
ENSGMOG00000011894	916	1103	626
ENSGMOG00000011895	10	12	7
ENSGMOG00000011896	147232	178729	105346
ENSGMOG00000011897	91865	112250	66728
ENSGMOG00000011898	218	262	120
ENSGMOG00000011899	4393	3995	3455
ENSGMOG00000011900	4140	4740	2875
ENSGMOG00000011901	17	38	37
ENSGMOG00000011902	326	567	283
ENSGMOG00000011903	23099	30229	17512
ENSGMOG00000011904	191	220	142
ENSGMOG00000011905	4130	4394	2616
ENSGMOG00000011906	38	30	15
ENSGMOG00000011907	468	347	170
ENSGMOG00000011908	61	37	17
ENSGMOG00000011909	21	24	8
ENSGMOG00000011910	50	72	36
ENSGMOG00000011911	20749	22682	12800
ENSGMOG00000011912	12368	13166	8274
ENSGMOG00000011913	82	190	75
ENSGMOG00000011914	12	33	16
ENSGMOG00000011915	785	971	592
ENSGMOG00000011916	3617	4525	2516
ENSGMOG00000011917	382	471	263
ENSGMOG00000011918	34	41	25
ENSGMOG00000011919	2557	2887	1630
ENSGMOG00000011920	6594	6600	4036
ENSGMOG00000011921	1741	2085	1300
ENSGMOG00000011922	67	98	48
ENSGMOG00000011923	978	1193	687
ENSGMOG00000011924	482	677	309
ENSGMOG00000011925	3309	3705	2314
ENSGMOG00000011926	3	8	3
ENSGMOG00000011927	5	15	2
ENSGMOG00000011928	386	545	250
ENSGMOG00000011929	3660	3958	2224
ENSGMOG00000011930	53	69	31
ENSGMOG00000011931	444	332	206
ENSGMOG00000011932	355	386	296
ENSGMOG00000011933	5058	6332	3535
ENSGMOG00000011934	231	187	137
ENSGMOG00000011935	7062	7304	4425
ENSGMOG00000011936	2	0	0
ENSGMOG00000011937	244	221	178
ENSGMOG00000011938	7647	10254	5054
ENSGMOG00000011939	398	556	287
ENSGMOG00000011940	867	999	715
ENSGMOG00000011941	1073	1477	803
ENSGMOG00000011942	202	249	190
ENSGMOG00000011943	217	299	191
ENSGMOG00000011944	240	369	143
ENSGMOG00000011945	9490	11277	7045
ENSGMOG00000011946	1066	1338	798
ENSGMOG00000011947	195	237	115
ENSGMOG00000011948	606	653	326
ENSGMOG00000011949	2011	2462	1606
ENSGMOG00000011950	5030	5282	2990
ENSGMOG00000011951	34	12	6
ENSGMOG00000011952	3374	3506	2396
ENSGMOG00000011953	7446	9039	5145
ENSGMOG00000011954	2897	2836	1855
