ID	sample_16	sample_17	sample_18
ENSGMOG00000008439	141	127	112
ENSGMOG00000008440	125	93	78
ENSGMOG00000008441	6112	5693	4307
ENSGMOG00000008442	62	44	49
ENSGMOG00000008443	970	1012	729
ENSGMOG00000008444	2778	2372	2057
ENSGMOG00000008445	15033	12044	10830
ENSGMOG00000008446	51	30	34
ENSGMOG00000008447	4	3	4
ENSGMOG00000008448	35	23	39
ENSGMOG00000008449	6168	6454	4897
ENSGMOG00000008450	90	63	47
ENSGMOG00000008451	69	71	69
ENSGMOG00000008452	585	483	396
ENSGMOG00000008453	5	3	5
ENSGMOG00000008454	47	43	26
ENSGMOG00000008455	2887	2441	2042
ENSGMOG00000008456	2328	2547	1768
ENSGMOG00000008457	3615	3280	2666
ENSGMOG00000008458	184	152	159
ENSGMOG00000008459	356	428	313
ENSGMOG00000008460	4711	4041	3449
ENSGMOG00000008461	26	39	42
ENSGMOG00000008462	1394	1362	1076
ENSGMOG00000008463	15296	16009	10230
ENSGMOG00000008464	857	620	619
ENSGMOG00000008465	2211	1946	1535
ENSGMOG00000008466	9	16	7
ENSGMOG00000008467	28	27	16
ENSGMOG00000008468	148	122	110
ENSGMOG00000008469	12816	10606	9293
ENSGMOG00000008470	5727	5455	4170
ENSGMOG00000008471	279	263	201
ENSGMOG00000008472	13334	16817	9832
ENSGMOG00000008473	7	9	11
ENSGMOG00000008474	599	548	418
ENSGMOG00000008475	21	10	25
ENSGMOG00000008476	426	310	309
ENSGMOG00000008477	8	6	5
ENSGMOG00000008478	73	50	105
ENSGMOG00000008479	2356	1921	1404
ENSGMOG00000008480	2792	2005	1870
ENSGMOG00000008481	917	655	640
ENSGMOG00000008482	234	136	150
ENSGMOG00000008483	456	434	309
ENSGMOG00000008484	1778	1675	1287
ENSGMOG00000008485	42	28	31
ENSGMOG00000008486	2861	2087	2005
ENSGMOG00000008487	162	198	140
ENSGMOG00000008488	319	305	235
ENSGMOG00000008489	10656	9911	6980
ENSGMOG00000008490	1222	1046	855
ENSGMOG00000008491	1268	971	909
ENSGMOG00000008492	5792	4531	4011
ENSGMOG00000008493	97049	82779	75392
ENSGMOG00000008494	1562	1375	951
ENSGMOG00000008495	167	115	108
ENSGMOG00000008496	6897	5901	5319
ENSGMOG00000008497	28	22	18
ENSGMOG00000008498	46483	39145	32457
ENSGMOG00000008499	488	404	368
ENSGMOG00000008500	289	325	215
ENSGMOG00000008501	294	246	198
ENSGMOG00000008502	265	189	202
ENSGMOG00000008503	1598	1513	1199
ENSGMOG00000008504	1290	978	958
ENSGMOG00000008505	4560	3819	2950
ENSGMOG00000008506	0	1	2
ENSGMOG00000008507	1595	1325	1174
ENSGMOG00000008508	102	87	60
ENSGMOG00000008509	7067	6083	4890
ENSGMOG00000008510	1262	821	950
ENSGMOG00000008511	0	0	0
ENSGMOG00000008512	335	413	263
ENSGMOG00000008513	474	468	416
ENSGMOG00000008514	71	49	33
ENSGMOG00000008515	497	483	403
ENSGMOG00000008516	254	185	152
ENSGMOG00000008517	335	353	252
ENSGMOG00000008518	83	59	58
ENSGMOG00000008519	430	444	279
ENSGMOG00000008520	465	487	367
ENSGMOG00000008521	4455	4307	3084
ENSGMOG00000008522	5	4	0
ENSGMOG00000008523	50	45	23
ENSGMOG00000008524	252	206	156
ENSGMOG00000008525	8	8	12
ENSGMOG00000008526	794	821	542
ENSGMOG00000008527	421	276	194
ENSGMOG00000008528	345	349	258
ENSGMOG00000008529	340	356	262
ENSGMOG00000008530	15528	12962	11199
ENSGMOG00000008531	7	10	2
ENSGMOG00000008532	103	103	67
ENSGMOG00000008533	22373	21391	15284
ENSGMOG00000008534	36864	35102	28911
ENSGMOG00000008535	11366	10791	8349
ENSGMOG00000008536	5	1	1
ENSGMOG00000008537	6	14	13
ENSGMOG00000008538	3913	3295	3168
ENSGMOG00000008539	1252	1202	936
ENSGMOG00000008540	41	29	22
ENSGMOG00000008541	35	11	22
ENSGMOG00000008542	97	99	67
ENSGMOG00000008543	209	215	178
ENSGMOG00000008544	42	15	57
ENSGMOG00000008545	3595	2950	2104
ENSGMOG00000008546	4026	3335	2705
ENSGMOG00000008547	4954	4660	3677
ENSGMOG00000008548	99	98	57
ENSGMOG00000008549	286	179	238
ENSGMOG00000008550	26	22	24
ENSGMOG00000008551	31	34	19
ENSGMOG00000008552	132	111	114
ENSGMOG00000008553	143	125	93
ENSGMOG00000008554	25	24	32
ENSGMOG00000008555	2	5	5
ENSGMOG00000008556	14	15	7
ENSGMOG00000008557	1368	1074	929
ENSGMOG00000008558	10	17	0
ENSGMOG00000008559	23	21	8
ENSGMOG00000008560	9	31	21
ENSGMOG00000008561	17	28	15
ENSGMOG00000008562	3	3	0
ENSGMOG00000008563	22	19	24
ENSGMOG00000008564	5210	4298	3594
ENSGMOG00000008565	160	130	89
ENSGMOG00000008566	73	94	53
ENSGMOG00000008567	279	296	173
ENSGMOG00000008568	412	301	261
ENSGMOG00000008569	503	410	328
ENSGMOG00000008570	31	20	20
ENSGMOG00000008571	146	245	119
ENSGMOG00000008572	350	457	219
ENSGMOG00000008573	1025	805	724
ENSGMOG00000008574	2887	2879	2051
ENSGMOG00000008575	0	1	1
ENSGMOG00000008576	286	288	206
ENSGMOG00000008577	997	967	745
ENSGMOG00000008578	1653	1498	1108
ENSGMOG00000008579	1338	1475	908
ENSGMOG00000008580	3055	2736	2071
ENSGMOG00000008581	9213	7112	6598
ENSGMOG00000008582	920	923	667
ENSGMOG00000008583	1949	1733	1462
ENSGMOG00000008584	1165	1169	976
ENSGMOG00000008585	70	91	59
ENSGMOG00000008586	201	147	91
ENSGMOG00000008587	45	53	43
ENSGMOG00000008588	1200	1121	740
ENSGMOG00000008589	1825	1858	1363
ENSGMOG00000008590	2287	1993	1606
ENSGMOG00000008591	2512	2293	1937
ENSGMOG00000008592	0	0	0
ENSGMOG00000008593	512	475	352
ENSGMOG00000008594	8135	7954	5131
ENSGMOG00000008595	37	43	20
ENSGMOG00000008596	6	0	3
ENSGMOG00000008597	14	13	6
ENSGMOG00000008598	6071	4842	3789
ENSGMOG00000008599	405	423	254
ENSGMOG00000008600	3753	3259	2568
ENSGMOG00000008601	7003	7187	5182
ENSGMOG00000008602	233	211	163
ENSGMOG00000008603	72	61	59
ENSGMOG00000008604	1139	930	850
ENSGMOG00000008605	10	6	6
ENSGMOG00000008606	2	4	4
ENSGMOG00000008607	1947	1786	1487
ENSGMOG00000008608	592	421	333
ENSGMOG00000008609	168	97	111
ENSGMOG00000008610	3124	2775	2328
ENSGMOG00000008611	47	32	29
ENSGMOG00000008612	15	8	32
ENSGMOG00000008613	266	276	222
ENSGMOG00000008614	8987	7659	5594
ENSGMOG00000008615	46	42	23
ENSGMOG00000008616	325	221	143
ENSGMOG00000008617	114	109	117
ENSGMOG00000008618	2851	2286	2448
ENSGMOG00000008619	46	20	22
ENSGMOG00000008620	1283	1056	854
ENSGMOG00000008621	40	32	25
ENSGMOG00000008622	3	1	4
ENSGMOG00000008623	127	97	55
ENSGMOG00000008624	8687	7053	6280
ENSGMOG00000008625	355	327	271
ENSGMOG00000008626	1730	1747	1328
ENSGMOG00000008627	1159	1120	960
ENSGMOG00000008628	1871	1647	1181
ENSGMOG00000008629	11179	10071	7461
ENSGMOG00000008630	720	749	495
ENSGMOG00000008631	1721	965	1327
ENSGMOG00000008632	332	379	200
ENSGMOG00000008633	0	0	0
ENSGMOG00000008634	243	249	201
ENSGMOG00000008635	1997	1800	1649
ENSGMOG00000008636	1159	1111	782
ENSGMOG00000008637	8340	7755	5987
ENSGMOG00000008638	220	211	210
ENSGMOG00000008639	155	119	125
ENSGMOG00000008640	383	278	289
ENSGMOG00000008641	928	694	666
ENSGMOG00000008642	1167	998	770
ENSGMOG00000008643	935	751	559
ENSGMOG00000008644	1756	1663	1078
ENSGMOG00000008645	98	103	86
ENSGMOG00000008646	1072	802	670
ENSGMOG00000008647	2935	2494	2391
ENSGMOG00000008648	9281	10441	6563
ENSGMOG00000008649	250	211	206
ENSGMOG00000008650	10	15	15
ENSGMOG00000008651	393	310	369
ENSGMOG00000008652	639	541	348
ENSGMOG00000008653	13012	13027	9308
ENSGMOG00000008654	6033	6597	4618
ENSGMOG00000008655	737	665	464
ENSGMOG00000008656	2017	1984	1780
ENSGMOG00000008657	1921	1670	1392
ENSGMOG00000008658	875	832	631
ENSGMOG00000008659	1966	1592	1314
ENSGMOG00000008660	198	161	223
ENSGMOG00000008661	1035	856	774
ENSGMOG00000008662	1017	590	721
ENSGMOG00000008663	30704	31197	21310
ENSGMOG00000008664	1948	1601	1504
ENSGMOG00000008665	533	426	308
ENSGMOG00000008666	2212	1766	1735
ENSGMOG00000008667	14	25	11
ENSGMOG00000008668	19	18	21
ENSGMOG00000008669	1550	1155	837
ENSGMOG00000008670	1201	1089	832
ENSGMOG00000008671	23	16	4
ENSGMOG00000008672	64	43	40
ENSGMOG00000008673	2820	2732	1965
ENSGMOG00000008674	23	4	13
ENSGMOG00000008675	975	760	674
ENSGMOG00000008676	3801	2787	2769
ENSGMOG00000008677	135	104	78
ENSGMOG00000008678	5467	5156	3675
ENSGMOG00000008679	3	10	7
ENSGMOG00000008680	1569	1325	1220
ENSGMOG00000008681	384	333	341
ENSGMOG00000008682	3	5	1
ENSGMOG00000008683	1015	852	685
ENSGMOG00000008684	48	44	31
ENSGMOG00000008685	1610	1977	1187
ENSGMOG00000008686	1	1	1
ENSGMOG00000008687	86	82	47
ENSGMOG00000008688	9951	9684	6804
ENSGMOG00000008689	203	160	91
ENSGMOG00000008690	2	5	2
ENSGMOG00000008691	875	726	662
ENSGMOG00000008692	117259	87436	85147
ENSGMOG00000008693	1652	1568	1023
ENSGMOG00000008694	1941	1829	1363
ENSGMOG00000008695	4	1	1
ENSGMOG00000008696	203	220	155
ENSGMOG00000008697	9763	9289	6936
ENSGMOG00000008698	4	1	3
ENSGMOG00000008699	837	561	704
ENSGMOG00000008700	33	24	16
ENSGMOG00000008701	172	90	98
ENSGMOG00000008702	23109	20674	16698
ENSGMOG00000008703	62	49	45
ENSGMOG00000008704	48	32	41
ENSGMOG00000008705	7453	6719	5175
ENSGMOG00000008706	410	299	263
ENSGMOG00000008707	2245	2297	2236
ENSGMOG00000008708	0	0	0
ENSGMOG00000008709	0	0	1
ENSGMOG00000008710	53	47	56
ENSGMOG00000008711	205	201	127
ENSGMOG00000008712	1	2	1
ENSGMOG00000008713	921	728	695
ENSGMOG00000008714	621	691	471
ENSGMOG00000008715	1785	1778	1772
ENSGMOG00000008716	966	844	742
ENSGMOG00000008717	327	349	268
ENSGMOG00000008718	593	716	501
ENSGMOG00000008719	2545	2313	1963
ENSGMOG00000008720	194	220	126
ENSGMOG00000008721	130	93	67
ENSGMOG00000008722	2095	1941	1357
ENSGMOG00000008723	51	57	27
ENSGMOG00000008724	1145	758	980
ENSGMOG00000008725	31783	33189	20755
ENSGMOG00000008726	93	30	32
ENSGMOG00000008727	860	811	758
ENSGMOG00000008728	3367	2485	2512
ENSGMOG00000008729	5056	4309	3740
ENSGMOG00000008730	10	3	7
ENSGMOG00000008731	2747	2147	2050
ENSGMOG00000008732	4334	4127	3239
ENSGMOG00000008733	15	14	8
ENSGMOG00000008734	5	18	40
ENSGMOG00000008735	278	314	216
ENSGMOG00000008736	102	90	72
ENSGMOG00000008737	975	970	722
ENSGMOG00000008738	769	544	479
ENSGMOG00000008739	14624	12050	9714
ENSGMOG00000008740	105	85	83
ENSGMOG00000008741	2372	2008	1929
ENSGMOG00000008742	1550	1289	1164
ENSGMOG00000008743	1293	1046	882
ENSGMOG00000008744	8506	7800	5574
ENSGMOG00000008745	916	925	680
ENSGMOG00000008746	185	161	107
ENSGMOG00000008747	7816	6035	5340
ENSGMOG00000008748	741	588	667
ENSGMOG00000008749	1986	2036	1390
ENSGMOG00000008750	318	299	232
ENSGMOG00000008751	266	182	177
ENSGMOG00000008752	1035	819	566
ENSGMOG00000008753	1077	1050	746
ENSGMOG00000008754	492	315	340
ENSGMOG00000008755	307	325	248
ENSGMOG00000008756	365	303	196
ENSGMOG00000008757	1631	1409	1379
ENSGMOG00000008758	10	9	9
ENSGMOG00000008759	41	25	28
ENSGMOG00000008760	31	35	17
ENSGMOG00000008761	7435	7796	4887
ENSGMOG00000008762	479	276	269
ENSGMOG00000008763	1754	1683	1252
ENSGMOG00000008764	2735	2734	1909
ENSGMOG00000008765	215	149	171
ENSGMOG00000008766	1357	1158	734
ENSGMOG00000008767	0	0	0
ENSGMOG00000008768	210	152	90
ENSGMOG00000008769	647	612	526
ENSGMOG00000008770	386	393	208
ENSGMOG00000008771	9	6	0
ENSGMOG00000008772	5445	5169	3908
ENSGMOG00000008773	6505	6641	4329
ENSGMOG00000008774	185	197	239
ENSGMOG00000008775	17376	16528	12250
ENSGMOG00000008776	90665	81098	70124
ENSGMOG00000008777	1364	1171	1077
ENSGMOG00000008778	95143	84217	59825
ENSGMOG00000008779	212	135	155
ENSGMOG00000008780	30	24	24
ENSGMOG00000008781	191	114	120
ENSGMOG00000008782	40	35	30
ENSGMOG00000008783	691	643	508
ENSGMOG00000008784	115	128	103
ENSGMOG00000008785	1564	1234	1106
ENSGMOG00000008786	2162	2894	1602
ENSGMOG00000008787	11097	13458	8006
ENSGMOG00000008788	518	434	321
ENSGMOG00000008789	59	46	46
ENSGMOG00000008790	66	59	33
ENSGMOG00000008791	0	1	0
ENSGMOG00000008792	1592	1174	1147
ENSGMOG00000008793	839	633	509
ENSGMOG00000008794	4153	2495	2939
ENSGMOG00000008795	12	6	3
ENSGMOG00000008796	329	313	249
ENSGMOG00000008797	1209	1371	888
ENSGMOG00000008798	2085	1938	1520
ENSGMOG00000008799	984	804	623
ENSGMOG00000008800	1947	1623	1410
ENSGMOG00000008801	2595	2224	1738
ENSGMOG00000008802	344	391	274
ENSGMOG00000008803	1964	1285	1470
ENSGMOG00000008804	548	646	370
ENSGMOG00000008805	59	55	47
ENSGMOG00000008806	276	257	205
ENSGMOG00000008807	269	147	157
ENSGMOG00000008808	1699	1552	1300
ENSGMOG00000008809	1822	1979	1328
ENSGMOG00000008810	19	12	9
ENSGMOG00000008811	119	96	65
ENSGMOG00000008812	567	296	411
ENSGMOG00000008813	99	124	76
ENSGMOG00000008814	61	54	38
ENSGMOG00000008815	378	364	231
ENSGMOG00000008816	5799	4547	3861
ENSGMOG00000008817	22	10	7
ENSGMOG00000008818	392	288	259
ENSGMOG00000008819	706	548	616
ENSGMOG00000008820	97	99	76
ENSGMOG00000008821	2137	1782	1580
ENSGMOG00000008822	39	38	18
ENSGMOG00000008823	10	14	3
ENSGMOG00000008824	86	66	63
ENSGMOG00000008825	3096	2845	2244
ENSGMOG00000008826	2	2	7
ENSGMOG00000008827	2450	2088	1733
ENSGMOG00000008828	2	0	0
ENSGMOG00000008829	380	360	204
ENSGMOG00000008830	354	330	248
ENSGMOG00000008831	180	137	116
ENSGMOG00000008832	242	201	210
ENSGMOG00000008833	88	74	69
ENSGMOG00000008834	1629	1420	1099
ENSGMOG00000008835	24	14	18
ENSGMOG00000008836	142	177	142
ENSGMOG00000008837	35	23	18
ENSGMOG00000008838	2741	2360	2061
ENSGMOG00000008839	38	17	28
ENSGMOG00000008840	3	11	2
ENSGMOG00000008841	329	326	247
ENSGMOG00000008842	1806	1824	1142
ENSGMOG00000008843	9098	8404	6342
ENSGMOG00000008844	21	26	24
ENSGMOG00000008845	4	6	5
ENSGMOG00000008846	165	131	100
ENSGMOG00000008847	123	111	83
ENSGMOG00000008848	748	656	501
ENSGMOG00000008849	1082	909	789
ENSGMOG00000008850	3961	3672	2813
ENSGMOG00000008851	0	0	0
ENSGMOG00000008852	2398	2362	1788
ENSGMOG00000008853	191	217	135
ENSGMOG00000008854	5784	5727	4198
ENSGMOG00000008855	26	22	17
ENSGMOG00000008856	1375	1162	787
ENSGMOG00000008857	2859	2923	2126
ENSGMOG00000008858	968	959	710
ENSGMOG00000008859	187	228	184
ENSGMOG00000008860	17	11	5
ENSGMOG00000008861	96	105	75
ENSGMOG00000008862	9	6	8
ENSGMOG00000008863	949	787	746
ENSGMOG00000008864	1707	1560	1227
ENSGMOG00000008865	11452	9700	8556
ENSGMOG00000008866	107	89	60
ENSGMOG00000008867	79	84	58
ENSGMOG00000008868	10	1	8
ENSGMOG00000008869	338	358	330
ENSGMOG00000008870	13	17	9
ENSGMOG00000008871	1790	1518	1285
ENSGMOG00000008872	767	638	551
ENSGMOG00000008873	1227	1110	833
ENSGMOG00000008874	663	237	697
ENSGMOG00000008875	1826	1601	1399
ENSGMOG00000008876	1953	1661	1452
ENSGMOG00000008877	0	0	0
ENSGMOG00000008878	1145	1020	855
ENSGMOG00000008879	1768	1613	1352
ENSGMOG00000008880	21648	21144	14324
ENSGMOG00000008881	2914	2514	1996
ENSGMOG00000008882	492	458	365
ENSGMOG00000008883	2365	2195	1734
ENSGMOG00000008884	523	478	394
ENSGMOG00000008885	0	8	0
ENSGMOG00000008886	792	738	624
ENSGMOG00000008887	1716	1811	1211
ENSGMOG00000008888	2442	2187	1698
ENSGMOG00000008889	143	138	91
ENSGMOG00000008890	203	169	155
ENSGMOG00000008891	1560	1456	1178
ENSGMOG00000008892	1378	1290	985
ENSGMOG00000008893	879	669	479
ENSGMOG00000008894	611	621	444
ENSGMOG00000008895	2904	2884	2425
ENSGMOG00000008896	1	0	0
ENSGMOG00000008897	3045	2734	2086
ENSGMOG00000008898	6	1	4
ENSGMOG00000008899	2457	1896	1778
ENSGMOG00000008900	114	65	52
ENSGMOG00000008901	4209	3750	3124
ENSGMOG00000008902	1026	1167	739
ENSGMOG00000008903	13726	12189	9768
ENSGMOG00000008904	1268	1229	841
ENSGMOG00000008905	319	320	279
ENSGMOG00000008906	2201	1884	1614
ENSGMOG00000008907	263	143	179
ENSGMOG00000008908	39	33	39
ENSGMOG00000008909	1962	1548	1461
ENSGMOG00000008910	1436	1032	1154
ENSGMOG00000008911	5350	5431	3802
ENSGMOG00000008912	1462	1212	808
ENSGMOG00000008913	1435	1323	1018
ENSGMOG00000008914	3586	3222	2679
ENSGMOG00000008915	751	587	493
ENSGMOG00000008916	2222	1767	1588
ENSGMOG00000008917	665	616	430
ENSGMOG00000008918	13	12	4
ENSGMOG00000008919	277	233	286
ENSGMOG00000008920	295	222	176
ENSGMOG00000008921	4599	4612	3398
ENSGMOG00000008922	1916	1824	1176
ENSGMOG00000008923	1140	1006	728
ENSGMOG00000008924	1731	1299	1221
ENSGMOG00000008925	46	41	23
ENSGMOG00000008926	615	560	471
ENSGMOG00000008927	2530	2352	1809
ENSGMOG00000008928	1250	1274	924
ENSGMOG00000008929	0	0	1
ENSGMOG00000008930	916	888	578
ENSGMOG00000008931	267	220	199
ENSGMOG00000008932	693	639	469
ENSGMOG00000008933	4585	4003	3187
ENSGMOG00000008934	8464	7276	5997
ENSGMOG00000008935	4443	3866	3002
ENSGMOG00000008936	44	23	27
ENSGMOG00000008937	2694	2404	1805
ENSGMOG00000008938	29212	30062	25687
ENSGMOG00000008939	2267	2127	1342
ENSGMOG00000008940	0	0	0
ENSGMOG00000008941	5732	4838	4106
ENSGMOG00000008942	4	9	1
ENSGMOG00000008943	477	453	381
ENSGMOG00000008944	539	439	361
ENSGMOG00000008945	512	404	330
ENSGMOG00000008946	66	25	33
ENSGMOG00000008947	208	143	135
ENSGMOG00000008948	10038	8994	7310
ENSGMOG00000008949	666	461	411
ENSGMOG00000008950	658	677	439
ENSGMOG00000008951	162	134	107
ENSGMOG00000008952	66	46	37
ENSGMOG00000008953	3973	3538	2586
ENSGMOG00000008954	163	140	128
ENSGMOG00000008955	24401	24816	16922
ENSGMOG00000008956	108	89	72
ENSGMOG00000008957	59	100	55
ENSGMOG00000008958	41948	39833	34470
ENSGMOG00000008959	4242	4042	3334
ENSGMOG00000008960	478	305	314
ENSGMOG00000008961	355	305	276
ENSGMOG00000008962	19	25	23
ENSGMOG00000008963	2219	1741	1340
ENSGMOG00000008964	237	196	174
ENSGMOG00000008965	827	673	534
ENSGMOG00000008966	1695	1424	1133
ENSGMOG00000008967	19	14	14
ENSGMOG00000008968	167	169	111
ENSGMOG00000008969	80	41	71
ENSGMOG00000008970	182	138	108
ENSGMOG00000008971	1564	1292	1198
ENSGMOG00000008972	681	645	521
ENSGMOG00000008973	2566	2507	1738
ENSGMOG00000008974	133	121	100
ENSGMOG00000008975	5105	4434	3582
ENSGMOG00000008976	2324	2001	1711
ENSGMOG00000008977	23	27	18
ENSGMOG00000008978	2556	1899	1670
ENSGMOG00000008979	8	3	2
ENSGMOG00000008980	889	616	584
ENSGMOG00000008981	1334	1164	871
ENSGMOG00000008982	6282	5614	4706
ENSGMOG00000008983	30	19	23
ENSGMOG00000008984	657	588	464
ENSGMOG00000008985	629	483	348
ENSGMOG00000008986	2944	2538	2217
ENSGMOG00000008987	347	328	236
ENSGMOG00000008988	1148	1089	849
ENSGMOG00000008989	0	0	2
ENSGMOG00000008990	1994	1245	1571
ENSGMOG00000008991	301	216	210
ENSGMOG00000008992	4380	4008	2919
ENSGMOG00000008993	3918	3320	3113
ENSGMOG00000008994	616	555	433
ENSGMOG00000008995	4192	4174	3093
ENSGMOG00000008996	5846	5158	4445
ENSGMOG00000008997	2281	1566	1466
ENSGMOG00000008998	1285	1302	896
ENSGMOG00000008999	1276	952	935
ENSGMOG00000009000	1553	1018	1321
ENSGMOG00000009001	5271	4258	3395
ENSGMOG00000009002	19	10	6
ENSGMOG00000009003	810	743	664
ENSGMOG00000009004	1324	943	944
ENSGMOG00000009005	158	169	122
ENSGMOG00000009006	613	661	497
ENSGMOG00000009007	1114	916	772
ENSGMOG00000009008	463	312	318
ENSGMOG00000009009	2109	2041	1642
ENSGMOG00000009010	205	161	184
ENSGMOG00000009011	241	195	126
ENSGMOG00000009012	12073	11392	8619
ENSGMOG00000009013	17	14	6
ENSGMOG00000009014	148	72	84
ENSGMOG00000009015	3279	2611	2260
ENSGMOG00000009016	89	72	89
ENSGMOG00000009017	34	11	18
ENSGMOG00000009018	111	83	91
ENSGMOG00000009019	778	766	620
ENSGMOG00000009020	529	353	306
ENSGMOG00000009021	8658	5786	6464
ENSGMOG00000009022	1365	1312	773
ENSGMOG00000009023	4	3	2
ENSGMOG00000009024	2918	2262	2098
ENSGMOG00000009025	1371	1209	1110
ENSGMOG00000009026	58	42	21
ENSGMOG00000009027	220	229	139
ENSGMOG00000009028	31	18	19
ENSGMOG00000009029	15666	13946	11835
ENSGMOG00000009030	7753	7380	4700
ENSGMOG00000009031	16	20	4
ENSGMOG00000009032	151	212	137
ENSGMOG00000009033	157	143	101
ENSGMOG00000009034	720	636	487
ENSGMOG00000009035	3178	3366	2246
ENSGMOG00000009036	11879	9622	8685
ENSGMOG00000009037	79	58	36
ENSGMOG00000009038	232	186	149
ENSGMOG00000009039	1	5	3
ENSGMOG00000009040	609	182	565
ENSGMOG00000009041	4996	4688	3432
ENSGMOG00000009042	10	19	8
ENSGMOG00000009043	486	485	325
ENSGMOG00000009044	937	592	594
ENSGMOG00000009045	139	187	107
ENSGMOG00000009046	6	7	5
ENSGMOG00000009047	14945	13414	10957
ENSGMOG00000009048	208	214	175
ENSGMOG00000009049	358	428	233
ENSGMOG00000009050	571	560	507
ENSGMOG00000009051	5499	5351	3937
ENSGMOG00000009052	937	882	717
ENSGMOG00000009053	77	70	45
ENSGMOG00000009054	5649	4956	3977
ENSGMOG00000009055	2155	1784	1472
ENSGMOG00000009056	673	675	417
ENSGMOG00000009057	621	477	363
ENSGMOG00000009058	4667	4929	3548
ENSGMOG00000009059	1099	1082	743
ENSGMOG00000009060	1221	1267	836
ENSGMOG00000009061	66	67	62
ENSGMOG00000009062	0	0	0
ENSGMOG00000009063	48	32	34
ENSGMOG00000009064	3	2	3
ENSGMOG00000009065	28	38	29
ENSGMOG00000009066	3	6	2
ENSGMOG00000009067	4908	4609	3538
ENSGMOG00000009068	1918	1851	1285
ENSGMOG00000009069	162	155	127
ENSGMOG00000009070	208	217	157
ENSGMOG00000009071	1920	1750	1270
ENSGMOG00000009072	9983	10158	6627
ENSGMOG00000009073	1359	1162	1116
ENSGMOG00000009074	574	502	412
ENSGMOG00000009075	297	213	150
ENSGMOG00000009076	63	45	50
ENSGMOG00000009077	182	147	96
ENSGMOG00000009078	503	426	407
ENSGMOG00000009079	2	0	0
ENSGMOG00000009080	3122	2707	2375
ENSGMOG00000009081	1790	1143	1387
ENSGMOG00000009082	15323	13190	12552
ENSGMOG00000009083	7205	8346	5227
ENSGMOG00000009084	13578	12669	9380
ENSGMOG00000009085	2	1	1
ENSGMOG00000009086	457	424	346
ENSGMOG00000009087	4077	3510	2917
ENSGMOG00000009088	1439	1402	907
ENSGMOG00000009089	445	496	365
ENSGMOG00000009090	147	131	96
ENSGMOG00000009091	1371	1302	955
ENSGMOG00000009092	39	37	23
ENSGMOG00000009093	1365	1447	1000
ENSGMOG00000009094	3	0	3
ENSGMOG00000009095	250	208	196
ENSGMOG00000009096	1592	1538	1136
ENSGMOG00000009097	19	37	16
ENSGMOG00000009098	496	410	338
ENSGMOG00000009099	12084	11477	8824
ENSGMOG00000009100	30	9	7
ENSGMOG00000009101	4601	3690	3393
ENSGMOG00000009102	204	340	229
ENSGMOG00000009103	1117	980	769
ENSGMOG00000009104	7141	6784	5090
ENSGMOG00000009105	12	20	14
ENSGMOG00000009106	319	552	297
ENSGMOG00000009107	84	107	80
ENSGMOG00000009108	197	167	120
ENSGMOG00000009109	112	65	66
ENSGMOG00000009110	49	36	56
ENSGMOG00000009111	5827	5260	4553
ENSGMOG00000009112	1326	1168	936
ENSGMOG00000009113	23	15	16
ENSGMOG00000009114	589	658	534
ENSGMOG00000009115	166	179	94
ENSGMOG00000009116	74	58	47
ENSGMOG00000009117	547	567	369
ENSGMOG00000009118	42	40	25
ENSGMOG00000009119	484	474	367
ENSGMOG00000009120	1902	2001	1301
ENSGMOG00000009121	3639	3022	2259
ENSGMOG00000009122	449	354	397
ENSGMOG00000009123	2917	3029	2202
ENSGMOG00000009124	5623	4501	4050
ENSGMOG00000009125	75	78	52
ENSGMOG00000009126	41	33	12
ENSGMOG00000009127	1	1	0
ENSGMOG00000009128	121	72	66
ENSGMOG00000009129	25326	27284	18096
ENSGMOG00000009130	6965	9317	5946
ENSGMOG00000009131	1504	1531	1047
ENSGMOG00000009132	18	16	19
ENSGMOG00000009133	0	4	10
ENSGMOG00000009134	1873	2034	1684
ENSGMOG00000009135	128	145	85
ENSGMOG00000009136	201406	199620	132894
ENSGMOG00000009137	169	186	118
ENSGMOG00000009138	722	596	473
ENSGMOG00000009139	4	0	0
ENSGMOG00000009140	246	165	160
ENSGMOG00000009141	409	427	264
ENSGMOG00000009142	883	732	591
ENSGMOG00000009143	0	9	2
ENSGMOG00000009144	1133	909	660
ENSGMOG00000009145	1012	881	636
ENSGMOG00000009146	522	433	363
ENSGMOG00000009147	455	353	287
ENSGMOG00000009148	752	619	523
ENSGMOG00000009149	6281	5708	4443
ENSGMOG00000009150	124	87	100
ENSGMOG00000009151	24302	21807	17068
ENSGMOG00000009152	285	317	211
ENSGMOG00000009153	1	4	0
ENSGMOG00000009154	1651	1724	1193
ENSGMOG00000009155	1698	1397	1153
ENSGMOG00000009156	28	42	39
ENSGMOG00000009157	0	0	0
ENSGMOG00000009158	2310	2329	1865
ENSGMOG00000009159	62	34	21
ENSGMOG00000009160	3128	2673	1986
ENSGMOG00000009161	12	19	17
ENSGMOG00000009162	178	203	123
ENSGMOG00000009163	164	119	109
ENSGMOG00000009164	2524	2295	1565
ENSGMOG00000009165	1103	1116	828
ENSGMOG00000009166	7	4	2
ENSGMOG00000009167	678	537	525
ENSGMOG00000009168	223	275	157
ENSGMOG00000009169	15	27	12
ENSGMOG00000009170	84	53	54
